date,policy,issue_hour,decision_time,slot,plan_before_kwh,candidate_plan_kwh,effective_plan_kwh
2025-02-01,C3,6,2025-02-01 06:00:00,66,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,67,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,68,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,69,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,70,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,71,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,72,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,73,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,74,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,75,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,76,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,77,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,78,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,79,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,80,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,81,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,82,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,83,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,84,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,85,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,86,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,87,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,88,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,89,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,90,20.01312416002827,20.01312416002827,20.01312416002827
2025-02-01,C3,6,2025-02-01 06:00:00,91,102.30080855174084,102.30080855174084,102.30080855174084
2025-02-01,C3,6,2025-02-01 06:00:00,92,166.03273674753711,166.03273674753711,166.03273674753711
2025-02-01,C3,6,2025-02-01 06:00:00,93,200.8857630373409,200.8857630373409,200.8857630373409
2025-02-01,C3,6,2025-02-01 06:00:00,94,253.3973154215552,253.3973154215552,253.3973154215552
2025-02-01,C3,6,2025-02-01 06:00:00,95,354.6856087440773,354.6856087440773,354.6856087440773
2025-02-01,C3,6,2025-02-01 06:00:00,96,448.69304782083054,448.69304782083054,448.69304782083054
2025-02-01,C3,6,2025-02-01 06:00:00,97,423.74310124540585,423.74310124540585,423.74310124540585
2025-02-01,C3,6,2025-02-01 06:00:00,98,445.8381851932661,445.8381851932661,445.8381851932661
2025-02-01,C3,6,2025-02-01 06:00:00,99,543.9242341320728,543.9242341320728,543.9242341320728
2025-02-01,C3,6,2025-02-01 06:00:00,100,601.1336863597836,601.1336863597836,601.1336863597836
2025-02-01,C3,6,2025-02-01 06:00:00,101,574.6341383614748,574.6341383614748,574.6341383614748
2025-02-01,C3,6,2025-02-01 06:00:00,102,542.5273089734482,542.5273089734482,542.5273089734482
2025-02-01,C3,6,2025-02-01 06:00:00,103,621.9437608038447,621.9437608038447,621.9437608038447
2025-02-01,C3,6,2025-02-01 06:00:00,104,642.9117931976784,642.9117931976784,642.9117931976784
2025-02-01,C3,6,2025-02-01 06:00:00,105,484.21250547668734,484.21250547668734,484.21250547668734
2025-02-01,C3,6,2025-02-01 06:00:00,106,589.8678765195676,589.8678765195676,589.8678765195676
2025-02-01,C3,6,2025-02-01 06:00:00,107,489.473544787526,489.473544787526,489.473544787526
2025-02-01,C3,6,2025-02-01 06:00:00,108,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,109,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,110,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,111,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,112,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,113,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,114,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,115,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,116,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,117,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,118,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,119,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,120,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,121,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,122,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,123,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,124,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,125,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,126,506.233888528633,532.3250167633958,506.233888528633
2025-02-01,C3,6,2025-02-01 06:00:00,127,461.5714216402653,477.0014589931081,461.5714216402653
2025-02-01,C3,6,2025-02-01 06:00:00,128,446.9155369099332,462.54631405781646,446.9155369099332
2025-02-01,C3,6,2025-02-01 06:00:00,129,474.4167366190165,474.4167366190165,474.4167366190165
2025-02-01,C3,6,2025-02-01 06:00:00,130,485.2964787543941,485.2964787543941,485.2964787543941
2025-02-01,C3,6,2025-02-01 06:00:00,131,442.83771089109166,442.83771089109166,442.83771089109166
2025-02-01,C3,6,2025-02-01 06:00:00,132,423.98085691052194,432.3309287605406,423.98085691052194
2025-02-01,C3,6,2025-02-01 06:00:00,133,509.3451505644536,509.3451505644536,509.3451505644536
2025-02-01,C3,6,2025-02-01 06:00:00,134,416.9570494443864,416.9570494443864,416.9570494443864
2025-02-01,C3,6,2025-02-01 06:00:00,135,460.38006293013314,460.38006293013314,460.38006293013314
2025-02-01,C3,6,2025-02-01 06:00:00,136,434.3958561949494,434.9554591661506,434.3958561949494
2025-02-01,C3,6,2025-02-01 06:00:00,137,382.01450902270375,382.01450902270375,382.01450902270375
2025-02-01,C3,6,2025-02-01 06:00:00,138,397.5745585095732,397.5745585095732,397.5745585095732
2025-02-01,C3,6,2025-02-01 06:00:00,139,391.2748905670799,391.2748905670799,391.2748905670799
2025-02-01,C3,6,2025-02-01 06:00:00,140,398.0730729737883,398.0730729737883,398.0730729737883
2025-02-01,C3,6,2025-02-01 06:00:00,141,455.991722422895,455.991722422895,455.991722422895
2025-02-01,C3,6,2025-02-01 06:00:00,142,453.2125132690469,453.2125132690469,453.2125132690469
2025-02-01,C3,6,2025-02-01 06:00:00,143,495.2270138265318,495.2270138265318,495.2270138265318
2025-02-01,C3,6,2025-02-01 06:00:00,144,554.5661419245666,554.5661419245666,554.5661419245666
2025-02-01,C3,12,2025-02-01 12:00:00,73,0.0,417.964176955071,417.964176955071
2025-02-01,C3,12,2025-02-01 12:00:00,74,0.0,452.7250721014701,452.7250721014701
2025-02-01,C3,12,2025-02-01 12:00:00,75,0.0,414.53668596310285,414.53668596310285
2025-02-01,C3,12,2025-02-01 12:00:00,76,0.0,393.3337311025279,393.3337311025279
2025-02-01,C3,12,2025-02-01 12:00:00,77,0.0,414.96059188739855,414.96059188739855
2025-02-01,C3,12,2025-02-01 12:00:00,78,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,79,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,80,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,81,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,82,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,83,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,84,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,85,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,86,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,87,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,88,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,89,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,90,20.01312416002827,20.01312416002827,20.01312416002827
2025-02-01,C3,12,2025-02-01 12:00:00,91,102.30080855174084,725.8267546421646,725.8267546421646
2025-02-01,C3,12,2025-02-01 12:00:00,92,166.03273674753711,166.03273674753711,166.03273674753711
2025-02-01,C3,12,2025-02-01 12:00:00,93,200.8857630373409,200.8857630373409,200.8857630373409
2025-02-01,C3,12,2025-02-01 12:00:00,94,253.3973154215552,253.3973154215552,253.3973154215552
2025-02-01,C3,12,2025-02-01 12:00:00,95,354.6856087440773,354.6856087440773,354.6856087440773
2025-02-01,C3,12,2025-02-01 12:00:00,96,448.69304782083054,448.69304782083054,448.69304782083054
2025-02-01,C3,12,2025-02-01 12:00:00,97,423.74310124540585,423.74310124540585,423.74310124540585
2025-02-01,C3,12,2025-02-01 12:00:00,98,445.8381851932661,445.8381851932661,445.8381851932661
2025-02-01,C3,12,2025-02-01 12:00:00,99,543.9242341320728,543.9242341320728,543.9242341320728
2025-02-01,C3,12,2025-02-01 12:00:00,100,601.1336863597836,601.1336863597836,601.1336863597836
2025-02-01,C3,12,2025-02-01 12:00:00,101,574.6341383614748,574.6341383614748,574.6341383614748
2025-02-01,C3,12,2025-02-01 12:00:00,102,542.5273089734482,542.5273089734482,542.5273089734482
2025-02-01,C3,12,2025-02-01 12:00:00,103,621.9437608038447,621.9437608038447,621.9437608038447
2025-02-01,C3,12,2025-02-01 12:00:00,104,642.9117931976784,642.9117931976784,642.9117931976784
2025-02-01,C3,12,2025-02-01 12:00:00,105,484.21250547668734,484.21250547668734,484.21250547668734
2025-02-01,C3,12,2025-02-01 12:00:00,106,589.8678765195676,589.8678765195676,589.8678765195676
2025-02-01,C3,12,2025-02-01 12:00:00,107,489.473544787526,489.473544787526,489.473544787526
2025-02-01,C3,12,2025-02-01 12:00:00,108,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,109,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,110,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,111,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,112,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,113,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,114,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,115,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,116,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,117,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,118,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,119,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,120,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,121,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,122,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,123,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,124,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,125,0.0,0.0,0.0
2025-02-01,C3,12,2025-02-01 12:00:00,126,506.233888528633,532.3250167633958,532.3250167633958
2025-02-01,C3,12,2025-02-01 12:00:00,127,461.5714216402653,477.0014589931081,477.0014589931081
2025-02-01,C3,12,2025-02-01 12:00:00,128,446.9155369099332,463.8439372758592,463.8439372758592
2025-02-01,C3,12,2025-02-01 12:00:00,129,474.4167366190165,475.229635623196,475.229635623196
2025-02-01,C3,12,2025-02-01 12:00:00,130,485.2964787543941,485.2964787543941,485.2964787543941
2025-02-01,C3,12,2025-02-01 12:00:00,131,442.83771089109166,442.83771089109166,442.83771089109166
2025-02-01,C3,12,2025-02-01 12:00:00,132,423.98085691052194,432.3309287605406,432.3309287605406
2025-02-01,C3,12,2025-02-01 12:00:00,133,509.3451505644536,509.3451505644536,509.3451505644536
2025-02-01,C3,12,2025-02-01 12:00:00,134,416.9570494443864,416.9570494443864,416.9570494443864
2025-02-01,C3,12,2025-02-01 12:00:00,135,460.38006293013314,460.38006293013314,460.38006293013314
2025-02-01,C3,12,2025-02-01 12:00:00,136,434.3958561949494,434.9554591661506,434.9554591661506
2025-02-01,C3,12,2025-02-01 12:00:00,137,382.01450902270375,382.01450902270375,382.01450902270375
2025-02-01,C3,12,2025-02-01 12:00:00,138,397.5745585095732,397.5745585095732,397.5745585095732
2025-02-01,C3,12,2025-02-01 12:00:00,139,391.2748905670799,391.2748905670799,391.2748905670799
2025-02-01,C3,12,2025-02-01 12:00:00,140,398.0730729737883,398.0730729737883,398.0730729737883
2025-02-01,C3,12,2025-02-01 12:00:00,141,455.991722422895,455.991722422895,455.991722422895
2025-02-01,C3,12,2025-02-01 12:00:00,142,453.2125132690469,453.2125132690469,453.2125132690469
2025-02-01,C3,12,2025-02-01 12:00:00,143,495.2270138265318,495.2270138265318,495.2270138265318
2025-02-01,C3,12,2025-02-01 12:00:00,144,554.5661419245666,554.5661419245666,554.5661419245666
2025-02-02,C3,6,2025-02-02 06:00:00,37,359.40579578955715,431.9549555928243,431.9549555928243
2025-02-02,C3,6,2025-02-02 06:00:00,38,954.4793148789996,954.4793148789996,954.4793148789996
2025-02-02,C3,6,2025-02-02 06:00:00,39,958.7594039219136,958.7594039219136,958.7594039219136
2025-02-02,C3,6,2025-02-02 06:00:00,40,929.135456890554,929.135456890554,929.135456890554
2025-02-02,C3,6,2025-02-02 06:00:00,41,919.9350215863084,919.9350215863084,919.9350215863084
2025-02-02,C3,6,2025-02-02 06:00:00,42,933.0299550013808,933.0299550013808,933.0299550013808
2025-02-02,C3,6,2025-02-02 06:00:00,43,903.0118318039332,903.0118318039332,903.0118318039332
2025-02-02,C3,6,2025-02-02 06:00:00,44,874.9521627881215,874.9521627881215,874.9521627881215
2025-02-02,C3,6,2025-02-02 06:00:00,45,838.3559375169697,838.3559375169697,838.3559375169697
2025-02-02,C3,6,2025-02-02 06:00:00,46,1527.0354251737726,1403.8893902993868,1403.8893902993868
2025-02-02,C3,6,2025-02-02 06:00:00,47,811.5992722161393,811.5992722161393,811.5992722161393
2025-02-02,C3,6,2025-02-02 06:00:00,48,222.5397078615648,222.5397078615648,222.5397078615648
2025-02-02,C3,6,2025-02-02 06:00:00,49,142.9055536074635,142.9055536074635,142.9055536074635
2025-02-02,C3,6,2025-02-02 06:00:00,50,47.00652948337381,47.00652948337381,47.00652948337381
2025-02-02,C3,6,2025-02-02 06:00:00,51,35.34019016889795,35.34019016889795,35.34019016889795
2025-02-02,C3,6,2025-02-02 06:00:00,52,8.96796977647648,8.96796977647648,8.96796977647648
2025-02-02,C3,6,2025-02-02 06:00:00,53,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,54,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,55,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,56,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,57,440.8740353892238,440.8740353892238,440.8740353892238
2025-02-02,C3,6,2025-02-02 06:00:00,58,496.98895686075934,496.98895686075934,496.98895686075934
2025-02-02,C3,6,2025-02-02 06:00:00,59,483.4348566999537,483.4348566999537,483.4348566999537
2025-02-02,C3,6,2025-02-02 06:00:00,60,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,61,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,62,370.77210402800415,240.9336206249156,240.9336206249156
2025-02-02,C3,6,2025-02-02 06:00:00,63,299.2363099794943,299.2363099794943,299.2363099794943
2025-02-02,C3,6,2025-02-02 06:00:00,64,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,65,338.3280144448522,146.2118652557298,146.2118652557298
2025-02-02,C3,6,2025-02-02 06:00:00,66,1101.2894606837376,890.846118685071,890.846118685071
2025-02-02,C3,6,2025-02-02 06:00:00,67,1073.7643338492935,880.6773385864425,880.6773385864425
2025-02-02,C3,6,2025-02-02 06:00:00,68,1082.9296889662123,874.651400221146,874.651400221146
2025-02-02,C3,6,2025-02-02 06:00:00,69,1096.9851509762327,846.4731870667414,846.4731870667414
2025-02-02,C3,6,2025-02-02 06:00:00,70,1063.1777160201682,838.6734802618467,838.6734802618467
2025-02-02,C3,6,2025-02-02 06:00:00,71,983.6475275334508,841.7592267215929,841.7592267215929
2025-02-02,C3,6,2025-02-02 06:00:00,72,895.8191861185509,812.2547361851294,812.2547361851294
2025-02-02,C3,6,2025-02-02 06:00:00,73,940.3707367821024,729.1614556149938,729.1614556149938
2025-02-02,C3,6,2025-02-02 06:00:00,74,949.2295395263664,718.2226361987817,718.2226361987817
2025-02-02,C3,6,2025-02-02 06:00:00,75,887.6717439874693,788.2936509390678,788.2936509390678
2025-02-02,C3,6,2025-02-02 06:00:00,76,896.0400648647739,829.1939114313765,829.1939114313765
2025-02-02,C3,6,2025-02-02 06:00:00,77,860.526764163667,860.526764163667,860.526764163667
2025-02-02,C3,6,2025-02-02 06:00:00,78,129.6552966953841,99.19154376647056,99.19154376647056
2025-02-02,C3,6,2025-02-02 06:00:00,79,113.45382529821792,81.95463383577544,81.95463383577544
2025-02-02,C3,6,2025-02-02 06:00:00,80,128.27703429547182,125.96858854682092,125.96858854682092
2025-02-02,C3,6,2025-02-02 06:00:00,81,182.43998284143103,182.43998284143103,182.43998284143103
2025-02-02,C3,6,2025-02-02 06:00:00,82,227.45075794906188,227.45075794906188,227.45075794906188
2025-02-02,C3,6,2025-02-02 06:00:00,83,74.78314206307661,74.78314206307661,74.78314206307661
2025-02-02,C3,6,2025-02-02 06:00:00,84,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,85,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,86,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,87,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,88,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,89,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,90,1182.1552106413542,1182.1552106413542,1182.1552106413542
2025-02-02,C3,6,2025-02-02 06:00:00,91,1273.6216692047733,1273.6216692047733,1273.6216692047733
2025-02-02,C3,6,2025-02-02 06:00:00,92,1367.0762822797035,1360.935504557924,1360.935504557924
2025-02-02,C3,6,2025-02-02 06:00:00,93,1470.356205248962,1413.7271299923286,1413.7271299923286
2025-02-02,C3,6,2025-02-02 06:00:00,94,726.1556869550868,726.1556869550868,726.1556869550868
2025-02-02,C3,6,2025-02-02 06:00:00,95,765.0970683036932,765.0970683036932,765.0970683036932
2025-02-02,C3,6,2025-02-02 06:00:00,96,800.327083902833,772.0627701259604,772.0627701259604
2025-02-02,C3,6,2025-02-02 06:00:00,97,887.1021633680816,768.1361227575456,768.1361227575456
2025-02-02,C3,6,2025-02-02 06:00:00,98,952.396416540896,784.080301022665,784.080301022665
2025-02-02,C3,6,2025-02-02 06:00:00,99,965.4536081714886,857.9954142782963,857.9954142782963
2025-02-02,C3,6,2025-02-02 06:00:00,100,1000.7631925302765,944.3389195439928,944.3389195439928
2025-02-02,C3,6,2025-02-02 06:00:00,101,1068.5795708091086,958.0008914059168,958.0008914059168
2025-02-02,C3,6,2025-02-02 06:00:00,102,1130.7099702202229,965.3484266022538,965.3484266022538
2025-02-02,C3,6,2025-02-02 06:00:00,103,1142.5414160791952,983.9396163323931,983.9396163323931
2025-02-02,C3,6,2025-02-02 06:00:00,104,1130.2599968301556,977.1693459738084,977.1693459738084
2025-02-02,C3,6,2025-02-02 06:00:00,105,1193.3824508152743,1034.8763349399703,1034.8763349399703
2025-02-02,C3,6,2025-02-02 06:00:00,106,1216.7851807860818,1106.18437707825,1106.18437707825
2025-02-02,C3,6,2025-02-02 06:00:00,107,1055.9941886589645,961.959175231458,961.959175231458
2025-02-02,C3,6,2025-02-02 06:00:00,108,772.0592287795725,709.4314251251867,709.4314251251867
2025-02-02,C3,6,2025-02-02 06:00:00,109,765.3264265556971,707.2482810896523,707.2482810896523
2025-02-02,C3,6,2025-02-02 06:00:00,110,809.9560056231936,761.7343060876798,761.7343060876798
2025-02-02,C3,6,2025-02-02 06:00:00,111,795.8077907906505,724.7374760033242,724.7374760033242
2025-02-02,C3,6,2025-02-02 06:00:00,112,818.0391835963724,698.1172953818331,698.1172953818331
2025-02-02,C3,6,2025-02-02 06:00:00,113,833.3606824102255,339.8351923353438,339.8351923353438
2025-02-02,C3,6,2025-02-02 06:00:00,114,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,115,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,116,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,117,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,118,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,119,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,120,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,121,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,122,241.13247489516323,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,123,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,124,0.0,0.0,0.0
2025-02-02,C3,6,2025-02-02 06:00:00,125,794.8566462001652,707.9818150415203,707.9818150415203
2025-02-02,C3,6,2025-02-02 06:00:00,126,810.960927388923,711.996135256124,711.996135256124
2025-02-02,C3,6,2025-02-02 06:00:00,127,825.4443951051429,751.8824233489157,751.8824233489157
2025-02-02,C3,6,2025-02-02 06:00:00,128,802.4426266447857,753.3569319647306,753.3569319647306
2025-02-02,C3,6,2025-02-02 06:00:00,129,780.3590675212912,696.0081946902726,696.0081946902726
2025-02-02,C3,6,2025-02-02 06:00:00,130,804.0242020539229,710.95083728675,710.95083728675
2025-02-02,C3,6,2025-02-02 06:00:00,131,730.1559489749764,692.3266563850087,692.3266563850087
2025-02-02,C3,6,2025-02-02 06:00:00,132,590.5848926815784,560.473819567451,560.473819567451
2025-02-02,C3,6,2025-02-02 06:00:00,133,626.609616158725,626.609616158725,626.609616158725
2025-02-02,C3,6,2025-02-02 06:00:00,134,607.8954510845599,568.2439642554477,568.2439642554477
2025-02-02,C3,6,2025-02-02 06:00:00,135,582.5829227162138,582.5829227162138,582.5829227162138
2025-02-02,C3,6,2025-02-02 06:00:00,136,618.0701209039752,572.1821396513902,572.1821396513902
2025-02-02,C3,6,2025-02-02 06:00:00,137,632.1156308785045,581.2388285850235,581.2388285850235
2025-02-02,C3,6,2025-02-02 06:00:00,138,615.0069670537672,599.7152093194494,599.7152093194494
2025-02-02,C3,6,2025-02-02 06:00:00,139,628.5279684107753,564.0176035823304,564.0176035823304
2025-02-02,C3,6,2025-02-02 06:00:00,140,638.6467633295122,609.0116274860918,609.0116274860918
2025-02-02,C3,6,2025-02-02 06:00:00,141,618.9058050680957,618.9058050680957,618.9058050680957
2025-02-02,C3,6,2025-02-02 06:00:00,142,637.3615730260374,612.3611129371503,612.3611129371503
2025-02-02,C3,6,2025-02-02 06:00:00,143,582.9933077821632,570.8373690440148,570.8373690440148
2025-02-02,C3,6,2025-02-02 06:00:00,144,494.9946139846081,494.9946139846081,494.9946139846081
2025-02-02,C3,12,2025-02-02 12:00:00,73,729.1614556149938,933.2554693217844,933.2554693217844
2025-02-02,C3,12,2025-02-02 12:00:00,74,718.2226361987817,913.7546450819216,913.7546450819216
2025-02-02,C3,12,2025-02-02 12:00:00,75,788.2936509390678,887.6717439874693,887.6717439874693
2025-02-02,C3,12,2025-02-02 12:00:00,76,829.1939114313765,895.5162521663607,895.5162521663607
2025-02-02,C3,12,2025-02-02 12:00:00,77,860.526764163667,860.526764163667,860.526764163667
2025-02-02,C3,12,2025-02-02 12:00:00,78,99.19154376647056,129.6552966953841,129.6552966953841
2025-02-02,C3,12,2025-02-02 12:00:00,79,81.95463383577544,113.45382529821792,113.45382529821792
2025-02-02,C3,12,2025-02-02 12:00:00,80,125.96858854682092,128.27703429547182,128.27703429547182
2025-02-02,C3,12,2025-02-02 12:00:00,81,182.43998284143103,182.43998284143103,182.43998284143103
2025-02-02,C3,12,2025-02-02 12:00:00,82,227.45075794906188,227.45075794906188,227.45075794906188
2025-02-02,C3,12,2025-02-02 12:00:00,83,74.78314206307661,74.78314206307661,74.78314206307661
2025-02-02,C3,12,2025-02-02 12:00:00,84,0.0,0.0,0.0
2025-02-02,C3,12,2025-02-02 12:00:00,85,0.0,0.0,0.0
2025-02-02,C3,12,2025-02-02 12:00:00,86,0.0,0.0,0.0
