date,policy,issue_hour,decision_time,anchor_kw,anchor_source,observation_cutoff,boundary_method,j_keep_yuan,j_adjust_yuan,nv_yuan,delta_yuan,triggered,candidate_increase_kwh,candidate_decrease_kwh,candidate_non_emergency_cost_yuan,max_candidate_change_kwh
2025-02-05,C3,6,2025-02-05 06:00:00,0.0,attachment2:2025-02-05:slot36:ended_at:2025-02-05 06:00:00,2025-02-05 06:00:00,observed_anchor,54021.45467149977,53036.99561579975,984.4590557000192,500.0,True,1879.9364928872867,163.5548756664263,47039.68842084957,448.8267702130473
2025-02-05,C3,12,2025-02-05 12:00:00,6020.7,attachment2:2025-02-05:slot72:ended_at:2025-02-05 12:00:00,2025-02-05 12:00:00,observed_anchor,35790.32799077306,35698.74393637515,91.58405439791386,500.0,False,89.8900046611144,0.0,32508.05530744349,210.39052838017005
2025-02-05,C3,18,2025-02-05 18:00:00,0.0,attachment2:2025-02-05:slot108:ended_at:2025-02-05 18:00:00,2025-02-05 18:00:00,observed_anchor,16127.441900557911,16075.008748985265,52.43315157264988,500.0,False,0.0,0.0,13598.044683186925,113.16273280928334
2025-02-06,C2,6,2025-02-06 06:00:00,0.0,attachment2:2025-02-06:slot36:ended_at:2025-02-06 06:00:00,2025-02-06 06:00:00,observed_anchor,54087.68390235127,54087.68390235127,-7.275957614183426e-12,0.0,False,0.0,81.51709102736447,48803.2520547534,50.39214285714297
2025-02-06,C2,12,2025-02-06 12:00:00,6193.6875,attachment2:2025-02-06:slot72:ended_at:2025-02-06 12:00:00,2025-02-06 12:00:00,observed_anchor,35339.810420458314,34175.0329687706,1164.777451687718,0.0,True,0.0,2542.0415239687663,34151.589528120734,379.6760133414592
2025-02-06,C2,18,2025-02-06 18:00:00,0.0,attachment2:2025-02-06:slot108:ended_at:2025-02-06 18:00:00,2025-02-06 18:00:00,observed_anchor,16476.89888720799,14521.00183910228,1955.8970481057092,0.0,True,0.0,0.0,13848.446447181504,379.6760133414592
2025-02-06,C3,6,2025-02-06 06:00:00,0.0,attachment2:2025-02-06:slot36:ended_at:2025-02-06 06:00:00,2025-02-06 06:00:00,observed_anchor,54087.68390235127,54087.68390235127,-7.275957614183426e-12,500.0,False,0.0,81.51709102736447,48803.2520547534,50.39214285714297
2025-02-06,C3,12,2025-02-06 12:00:00,6193.6875,attachment2:2025-02-06:slot72:ended_at:2025-02-06 12:00:00,2025-02-06 12:00:00,observed_anchor,35339.810420458314,34175.0329687706,1164.777451687718,500.0,True,0.0,2542.0415239687663,34151.589528120734,379.6760133414592
2025-02-06,C3,18,2025-02-06 18:00:00,0.0,attachment2:2025-02-06:slot108:ended_at:2025-02-06 18:00:00,2025-02-06 18:00:00,observed_anchor,16476.89888720799,14521.00183910228,1955.8970481057092,500.0,True,0.0,0.0,13848.446447181504,379.6760133414592
2025-02-07,C2,6,2025-02-07 06:00:00,0.0,attachment2:2025-02-07:slot36:ended_at:2025-02-07 06:00:00,2025-02-07 06:00:00,observed_anchor,22264.975311985025,21712.01218422329,552.9631277617336,0.0,True,2034.5679358801265,438.457065400269,20442.132860942016,621.4629323724978
2025-02-07,C2,12,2025-02-07 12:00:00,6941.25,attachment2:2025-02-07:slot72:ended_at:2025-02-07 12:00:00,2025-02-07 12:00:00,observed_anchor,15464.585155803305,15373.265758488807,91.31939731449528,0.0,True,0.0,575.5573313443072,15091.17895177144,114.49647777777771
2025-02-07,C2,18,2025-02-07 18:00:00,0.0,attachment2:2025-02-07:slot108:ended_at:2025-02-07 18:00:00,2025-02-07 18:00:00,observed_anchor,7567.6000441432625,7538.690461542482,28.909582600780595,0.0,True,92.90457974059694,0.0,6095.502862219631,92.90457974059694
2025-02-07,C3,6,2025-02-07 06:00:00,0.0,attachment2:2025-02-07:slot36:ended_at:2025-02-07 06:00:00,2025-02-07 06:00:00,observed_anchor,22264.975311985025,21712.01218422329,552.9631277617336,500.0,True,2034.5679358801265,438.457065400269,20442.132860942016,621.4629323724978
2025-02-07,C3,12,2025-02-07 12:00:00,6941.25,attachment2:2025-02-07:slot72:ended_at:2025-02-07 12:00:00,2025-02-07 12:00:00,observed_anchor,15464.585155803305,15373.265758488807,91.31939731449528,500.0,False,0.0,575.5573313443072,15091.17895177144,114.49647777777771
2025-02-07,C3,18,2025-02-07 18:00:00,0.0,attachment2:2025-02-07:slot108:ended_at:2025-02-07 18:00:00,2025-02-07 18:00:00,observed_anchor,7567.6000441432625,7538.690461542482,28.909582600780595,500.0,False,92.90457974059694,0.0,6095.502862219631,92.90457974059694
2025-02-08,C2,6,2025-02-08 06:00:00,0.0,attachment2:2025-02-08:slot36:ended_at:2025-02-08 06:00:00,2025-02-08 06:00:00,observed_anchor,13289.397630225889,13248.828618291982,40.56901193390513,0.0,True,84.21433301311652,136.91060120517432,11105.108227923172,84.21433301311652
2025-02-08,C2,12,2025-02-08 12:00:00,6527.475,attachment2:2025-02-08:slot72:ended_at:2025-02-08 12:00:00,2025-02-08 12:00:00,observed_anchor,15230.620384829404,15174.10591640548,56.51446842392215,0.0,True,0.0,0.0,11079.753888895975,39.40554644326937
2025-02-08,C2,18,2025-02-08 18:00:00,0.0,attachment2:2025-02-08:slot108:ended_at:2025-02-08 18:00:00,2025-02-08 18:00:00,observed_anchor,6484.436769764156,6144.797612673862,339.63915709029334,0.0,True,164.4203517811345,770.80905660381,6011.634926077429,164.4203517811345
2025-02-08,C3,6,2025-02-08 06:00:00,0.0,attachment2:2025-02-08:slot36:ended_at:2025-02-08 06:00:00,2025-02-08 06:00:00,observed_anchor,13289.397630225889,13248.828618291982,40.56901193390513,500.0,False,84.21433301311652,136.91060120517432,11105.108227923172,84.21433301311652
2025-02-08,C3,12,2025-02-08 12:00:00,6527.475,attachment2:2025-02-08:slot72:ended_at:2025-02-08 12:00:00,2025-02-08 12:00:00,observed_anchor,15174.10591640548,15174.10591640548,0.0,500.0,False,0.0,0.0,11079.753888895975,0.0
2025-02-08,C3,18,2025-02-08 18:00:00,0.0,attachment2:2025-02-08:slot108:ended_at:2025-02-08 18:00:00,2025-02-08 18:00:00,observed_anchor,6484.436769764156,6144.797612673862,339.63915709029334,500.0,False,164.4203517811345,770.80905660381,6011.634926077429,164.4203517811345
2025-02-09,C2,6,2025-02-09 06:00:00,0.0,attachment2:2025-02-09:slot36:ended_at:2025-02-09 06:00:00,2025-02-09 06:00:00,observed_anchor,50502.63723871903,50500.04559632272,2.59164239630627,0.0,True,0.0,93.4727840447265,44270.18407626696,38.63444642332672
2025-02-09,C2,12,2025-02-09 12:00:00,6192.1875,attachment2:2025-02-09:slot72:ended_at:2025-02-09 12:00:00,2025-02-09 12:00:00,observed_anchor,35227.14403079745,35220.378527007786,6.765503789662034,0.0,True,0.0,0.0,31017.097703027102,38.63444642332672
2025-02-09,C2,18,2025-02-09 18:00:00,0.0,attachment2:2025-02-09:slot108:ended_at:2025-02-09 18:00:00,2025-02-09 18:00:00,observed_anchor,13742.408554669217,13386.031902192692,356.3766524765233,0.0,True,119.53048948895696,893.8654754460754,13095.29064647038,119.53048948895696
2025-02-09,C3,6,2025-02-09 06:00:00,0.0,attachment2:2025-02-09:slot36:ended_at:2025-02-09 06:00:00,2025-02-09 06:00:00,observed_anchor,50502.63723871903,50500.04559632272,2.59164239630627,500.0,False,0.0,93.4727840447265,44270.18407626696,38.63444642332672
2025-02-09,C3,12,2025-02-09 12:00:00,6192.1875,attachment2:2025-02-09:slot72:ended_at:2025-02-09 12:00:00,2025-02-09 12:00:00,observed_anchor,35220.378527007786,35220.378527007786,0.0,500.0,False,0.0,0.0,31017.097703027102,0.0
2025-02-09,C3,18,2025-02-09 18:00:00,0.0,attachment2:2025-02-09:slot108:ended_at:2025-02-09 18:00:00,2025-02-09 18:00:00,observed_anchor,13742.408554669217,13386.031902192692,356.3766524765233,500.0,False,119.53048948895696,893.8654754460754,13095.29064647038,119.53048948895696
2025-02-10,C2,6,2025-02-10 06:00:00,0.0,attachment2:2025-02-10:slot36:ended_at:2025-02-10 06:00:00,2025-02-10 06:00:00,observed_anchor,45791.71151394864,45214.021852666985,577.689661281649,0.0,True,887.7641271639073,1170.309731265922,43518.37751545546,623.1628274654951
2025-02-10,C2,12,2025-02-10 12:00:00,7247.5125,attachment2:2025-02-10:slot72:ended_at:2025-02-10 12:00:00,2025-02-10 12:00:00,observed_anchor,37652.84290012457,33488.05035378727,4164.792546337296,0.0,True,1333.0711561600872,1454.8119727209698,32953.373528322154,726.6768592128986
2025-02-10,C2,18,2025-02-10 18:00:00,0.0,attachment2:2025-02-10:slot108:ended_at:2025-02-10 18:00:00,2025-02-10 18:00:00,observed_anchor,14218.004996466692,13725.142173661874,492.8628228048183,0.0,True,242.9781363503314,916.7453733923298,13716.03836274802,242.9781363503314
2025-02-10,C3,6,2025-02-10 06:00:00,0.0,attachment2:2025-02-10:slot36:ended_at:2025-02-10 06:00:00,2025-02-10 06:00:00,observed_anchor,45791.71151394864,45214.021852666985,577.689661281649,500.0,True,887.7641271639073,1170.309731265922,43518.37751545547,623.1628274654951
2025-02-10,C3,12,2025-02-10 12:00:00,7247.5125,attachment2:2025-02-10:slot72:ended_at:2025-02-10 12:00:00,2025-02-10 12:00:00,observed_anchor,37652.842900124575,33488.05035378729,4164.7925463372885,500.0,True,1333.0711561600888,1454.8119727209698,32953.37352832216,726.6768592128986
2025-02-10,C3,18,2025-02-10 18:00:00,0.0,attachment2:2025-02-10:slot108:ended_at:2025-02-10 18:00:00,2025-02-10 18:00:00,observed_anchor,14218.004996466692,13725.142173661874,492.8628228048183,500.0,False,242.9781363503314,916.7453733923298,13716.03836274802,242.9781363503314
2025-02-11,C2,6,2025-02-11 06:00:00,0.0,attachment2:2025-02-11:slot36:ended_at:2025-02-11 06:00:00,2025-02-11 06:00:00,observed_anchor,40368.287263620536,38673.95283919978,1694.3344244207549,0.0,True,357.67100374683594,4462.410319623731,38345.47550165229,979.7214043689808
2025-02-11,C2,12,2025-02-11 12:00:00,7003.275,attachment2:2025-02-11:slot72:ended_at:2025-02-11 12:00:00,2025-02-11 12:00:00,observed_anchor,35499.48632407052,34112.57466245475,1386.9116616157698,0.0,True,140.4196986108809,2043.7881001519856,30770.83301135693,806.1472127023139
2025-02-11,C2,18,2025-02-11 18:00:00,0.0,attachment2:2025-02-11:slot108:ended_at:2025-02-11 18:00:00,2025-02-11 18:00:00,observed_anchor,13392.67713102379,13197.145325293568,195.5318057302211,0.0,True,251.8553508100082,0.0,11779.305470730173,118.11193464235885
2025-02-11,C3,6,2025-02-11 06:00:00,0.0,attachment2:2025-02-11:slot36:ended_at:2025-02-11 06:00:00,2025-02-11 06:00:00,observed_anchor,40368.287263620536,38673.95283919978,1694.3344244207549,500.0,True,357.67100374683594,4462.410319623731,38345.47550165229,979.7214043689808
2025-02-11,C3,12,2025-02-11 12:00:00,7003.275,attachment2:2025-02-11:slot72:ended_at:2025-02-11 12:00:00,2025-02-11 12:00:00,observed_anchor,35499.48632407052,34112.57466245475,1386.9116616157698,500.0,True,140.4196986108809,2043.7881001519856,30770.83301135693,806.1472127023139
2025-02-11,C3,18,2025-02-11 18:00:00,0.0,attachment2:2025-02-11:slot108:ended_at:2025-02-11 18:00:00,2025-02-11 18:00:00,observed_anchor,13392.67713102379,13197.145325293568,195.5318057302211,500.0,False,251.8553508100082,0.0,11779.305470730173,118.11193464235885
2025-02-12,C2,6,2025-02-12 06:00:00,0.0,attachment2:2025-02-12:slot36:ended_at:2025-02-12 06:00:00,2025-02-12 06:00:00,observed_anchor,43081.00101579276,43045.55839120392,35.44262458884623,0.0,True,0.0,196.45592708926864,39516.331522563865,95.78349325174464
2025-02-12,C2,12,2025-02-12 12:00:00,7301.025,attachment2:2025-02-12:slot72:ended_at:2025-02-12 12:00:00,2025-02-12 12:00:00,observed_anchor,30719.90303669051,30408.9851457928,310.9178908977119,0.0,True,427.212108000124,863.1284985474662,30141.314510767344,326.9604322326732
2025-02-12,C2,18,2025-02-12 18:00:00,0.0,attachment2:2025-02-12:slot108:ended_at:2025-02-12 18:00:00,2025-02-12 18:00:00,observed_anchor,15628.765006283264,14900.45342442512,728.3115818581427,0.0,True,383.4908259744762,0.0,12385.184129871814,237.38344011569137
2025-02-12,C3,6,2025-02-12 06:00:00,0.0,attachment2:2025-02-12:slot36:ended_at:2025-02-12 06:00:00,2025-02-12 06:00:00,observed_anchor,43081.00101579276,43045.55839120392,35.44262458884623,500.0,False,0.0,196.45592708926864,39516.331522563865,95.78349325174464
2025-02-12,C3,12,2025-02-12 12:00:00,7301.025,attachment2:2025-02-12:slot72:ended_at:2025-02-12 12:00:00,2025-02-12 12:00:00,observed_anchor,30829.82141447211,30496.056676976164,333.7647374959452,500.0,False,504.2597420000951,863.1284985474662,30228.38604195071,326.9604322326732
2025-02-12,C3,18,2025-02-12 18:00:00,0.0,attachment2:2025-02-12:slot108:ended_at:2025-02-12 18:00:00,2025-02-12 18:00:00,observed_anchor,15735.578849735528,14900.45342442512,835.1254253104071,500.0,True,383.4908259744762,0.0,12385.184129871814,237.38344011569137
2025-02-13,C2,6,2025-02-13 06:00:00,0.0,attachment2:2025-02-13:slot36:ended_at:2025-02-13 06:00:00,2025-02-13 06:00:00,observed_anchor,39508.045558413774,38775.93931467646,732.1062437373112,0.0,True,7.474725314347552,2879.874635217672,35846.20534183828,278.1920515666991
2025-02-13,C2,12,2025-02-13 12:00:00,7444.3125,attachment2:2025-02-13:slot72:ended_at:2025-02-13 12:00:00,2025-02-13 12:00:00,observed_anchor,38813.57581647584,35192.73735028644,3620.838466189394,0.0,True,1630.4574518502025,0.0,29229.566584348955,840.003814007671
2025-02-13,C2,18,2025-02-13 18:00:00,0.0,attachment2:2025-02-13:slot108:ended_at:2025-02-13 18:00:00,2025-02-13 18:00:00,observed_anchor,14729.187572873669,14563.867691115258,165.3198817584107,0.0,True,157.92972329752047,0.0,11828.16069207485,82.58702630977723
2025-02-13,C3,6,2025-02-13 06:00:00,0.0,attachment2:2025-02-13:slot36:ended_at:2025-02-13 06:00:00,2025-02-13 06:00:00,observed_anchor,39508.045558413774,38775.93931467646,732.1062437373112,500.0,True,7.474725314347552,2879.874635217672,35846.20534183828,278.1920515666991
2025-02-13,C3,12,2025-02-13 12:00:00,7444.3125,attachment2:2025-02-13:slot72:ended_at:2025-02-13 12:00:00,2025-02-13 12:00:00,observed_anchor,38813.57581647584,35192.73735028644,3620.838466189394,500.0,True,1630.4574518502025,0.0,29229.566584348955,840.003814007671
2025-02-13,C3,18,2025-02-13 18:00:00,0.0,attachment2:2025-02-13:slot108:ended_at:2025-02-13 18:00:00,2025-02-13 18:00:00,observed_anchor,14729.187572873669,14563.867691115258,165.3198817584107,500.0,False,157.92972329752047,0.0,11828.16069207485,82.58702630977723
2025-02-14,C2,6,2025-02-14 06:00:00,0.0,attachment2:2025-02-14:slot36:ended_at:2025-02-14 06:00:00,2025-02-14 06:00:00,observed_anchor,16686.697967076274,16468.957635589544,217.7403314867297,0.0,True,273.7216359178891,15.875814300349475,9243.31671919338,63.73295442305073
2025-02-14,C2,12,2025-02-14 12:00:00,6608.025,attachment2:2025-02-14:slot72:ended_at:2025-02-14 12:00:00,2025-02-14 12:00:00,observed_anchor,17783.760162696828,16538.381821342595,1245.3783413542333,0.0,True,6240.086754575113,0.0,16089.190674229989,763.6591643959969
2025-02-14,C2,18,2025-02-14 18:00:00,0.0,attachment2:2025-02-14:slot108:ended_at:2025-02-14 18:00:00,2025-02-14 18:00:00,observed_anchor,9625.497974444625,9067.696576937004,557.8013975076192,0.0,True,2284.484761192188,0.0,8531.495994452935,495.4961552678605
2025-02-14,C3,6,2025-02-14 06:00:00,0.0,attachment2:2025-02-14:slot36:ended_at:2025-02-14 06:00:00,2025-02-14 06:00:00,observed_anchor,16686.697967076274,16468.957635589544,217.7403314867297,500.0,False,273.7216359178891,15.875814300349475,9243.31671919338,63.73295442305073
2025-02-14,C3,12,2025-02-14 12:00:00,6608.025,attachment2:2025-02-14:slot72:ended_at:2025-02-14 12:00:00,2025-02-14 12:00:00,observed_anchor,17645.93626515592,16357.881903245509,1288.0543619104135,500.0,True,6057.763604982096,0.0,15908.6907561329,581.3360148029785
2025-02-14,C3,18,2025-02-14 18:00:00,0.0,attachment2:2025-02-14:slot108:ended_at:2025-02-14 18:00:00,2025-02-14 18:00:00,observed_anchor,9625.497974444625,9067.696576937004,557.8013975076192,500.0,True,2284.484761192188,0.0,8531.495994452935,495.4961552678605
2025-02-15,C2,6,2025-02-15 06:00:00,0.0,attachment2:2025-02-15:slot36:ended_at:2025-02-15 06:00:00,2025-02-15 06:00:00,observed_anchor,14315.759857219004,13879.91933933286,435.8405178861431,0.0,True,467.7318605388669,216.19024603174609,11964.493582328902,243.73190009019004
2025-02-15,C2,12,2025-02-15 12:00:00,6763.8,attachment2:2025-02-15:slot72:ended_at:2025-02-15 12:00:00,2025-02-15 12:00:00,observed_anchor,15673.097773390113,15507.438595676454,165.6591777136582,0.0,True,408.79537975012886,1.1368683772161605e-13,11771.813623659336,275.0222950191454
2025-02-15,C2,18,2025-02-15 18:00:00,0.0,attachment2:2025-02-15:slot108:ended_at:2025-02-15 18:00:00,2025-02-15 18:00:00,observed_anchor,6291.230158575933,5966.028371279857,325.201787296076,0.0,True,187.6177858224541,582.657529566492,5842.857049976564,187.6177858224541
2025-02-15,C3,6,2025-02-15 06:00:00,0.0,attachment2:2025-02-15:slot36:ended_at:2025-02-15 06:00:00,2025-02-15 06:00:00,observed_anchor,14315.759857219004,13879.91933933286,435.8405178861431,500.0,False,467.7318605388669,216.19024603174609,11964.493582328902,243.73190009019004
2025-02-15,C3,12,2025-02-15 12:00:00,6763.8,attachment2:2025-02-15:slot72:ended_at:2025-02-15 12:00:00,2025-02-15 12:00:00,observed_anchor,15593.590468633984,15507.438595676454,86.15187295752912,500.0,False,408.79537975012886,1.1368683772161605e-13,11771.813623659336,275.0222950191454
2025-02-15,C3,18,2025-02-15 18:00:00,0.0,attachment2:2025-02-15:slot108:ended_at:2025-02-15 18:00:00,2025-02-15 18:00:00,observed_anchor,6291.230158575933,5966.028371279857,325.201787296076,500.0,False,187.6177858224541,582.657529566492,5842.857049976564,187.6177858224541
2025-02-16,C2,6,2025-02-16 06:00:00,0.0,attachment2:2025-02-16:slot36:ended_at:2025-02-16 06:00:00,2025-02-16 06:00:00,observed_anchor,46452.88135828206,44269.289131462174,2183.5922268198847,0.0,True,0.0,6808.844476197766,42786.10547993233,956.7274460133342
2025-02-16,C2,12,2025-02-16 12:00:00,6746.625,attachment2:2025-02-16:slot72:ended_at:2025-02-16 12:00:00,2025-02-16 12:00:00,observed_anchor,34779.67783380342,33463.4895967691,1316.1882370343228,0.0,True,0.0,954.5709505878928,32290.690621279507,826.5393325212706
2025-02-16,C2,18,2025-02-16 18:00:00,0.0,attachment2:2025-02-16:slot108:ended_at:2025-02-16 18:00:00,2025-02-16 18:00:00,observed_anchor,14821.320231718708,14598.806426119714,222.5138055989937,0.0,True,231.9571500057009,0.0,13607.680041859445,231.9571500057009
2025-02-16,C3,6,2025-02-16 06:00:00,0.0,attachment2:2025-02-16:slot36:ended_at:2025-02-16 06:00:00,2025-02-16 06:00:00,observed_anchor,46452.88135828206,44269.289131462174,2183.5922268198847,500.0,True,0.0,6808.844476197766,42786.10547993233,956.7274460133342
2025-02-16,C3,12,2025-02-16 12:00:00,6746.625,attachment2:2025-02-16:slot72:ended_at:2025-02-16 12:00:00,2025-02-16 12:00:00,observed_anchor,34779.67783380342,33463.4895967691,1316.1882370343228,500.0,True,0.0,954.5709505878928,32290.690621279507,826.5393325212706
