date,slot,policy,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,original_grid_plan_kwh,final_grid_plan_kwh,emergency_purchase_kwh,charge_kwh,discharge_kwh,remaining_energy_kwh,soc_start_kwh,soc_end_kwh,balance_error_kwh,original_plan_cost_yuan,final_non_emergency_cost_yuan,adjustment_increase_kwh,adjustment_decrease_kwh,adjustment_net_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,13,C3,0.4293,434.0906333333333,0.0,496.42371948910574,0.0,481.0131493535704,481.0131493535704,0.0,0.0,0.0,46.92251602023714,7355.022203768569,7355.022203768569,0.0,206.49894501748776,206.49894501748776,0.0,0.0,0.0,0.0,206.49894501748776
2025-02-01,14,C3,0.4324,490.5609166666666,0.0,509.3984110659162,0.0,539.2325315744793,539.2325315744793,0.0,0.0,0.0,48.67161490781263,7355.022203768569,7355.022203768569,0.0,233.16414665280485,233.16414665280485,0.0,0.0,0.0,0.0,233.16414665280485
2025-02-01,15,C3,0.4367,503.22,0.0,503.0251986633562,0.0,505.12597460418766,505.12597460418766,0.0,0.0,0.0,1.9059746041876335,7355.022203768569,7355.022203768569,0.0,220.58851310964877,220.58851310964877,0.0,0.0,0.0,0.0,220.58851310964877
2025-02-01,16,C3,0.4348,474.0728166666667,0.0,494.2927856478423,0.0,523.362506068539,523.362506068539,0.0,0.0,0.0,49.289689401872295,7355.022203768569,7355.022203768569,0.0,227.5580176386008,227.5580176386008,0.0,0.0,0.0,0.0,227.5580176386008
2025-02-01,17,C3,0.4335,461.3844,0.0,497.2877944183404,0.0,532.8882183769035,532.8882183769035,0.0,0.0,0.0,71.5038183769035,7355.022203768569,7355.022203768569,0.0,231.0070426663877,231.0070426663877,0.0,0.0,0.0,0.0,231.0070426663877
2025-02-01,18,C3,0.4357,476.94166666666666,0.0,509.7299781238005,0.0,502.8100160840339,502.8100160840339,0.0,0.0,0.0,25.868349417367256,7355.022203768569,7355.022203768569,0.0,219.0743240078136,219.0743240078136,0.0,0.0,0.0,0.0,219.0743240078136
2025-02-01,19,C3,0.4374,483.39955,0.0,516.9523476672806,0.0,482.120317679298,482.120317679298,0.0,0.0,1.2792323207020218,0.0,7355.022203768569,7353.600834523344,0.0,210.87942695292492,210.87942695292492,0.0,0.0,0.0,0.0,210.87942695292492
2025-02-01,20,C3,0.4371,486.6019166666667,0.0,515.8182289444154,0.0,499.2379471712758,499.2379471712758,0.0,0.0,0.0,12.636030504609096,7353.600834523344,7353.600834523344,0.0,218.21690670856464,218.21690670856464,0.0,0.0,0.0,0.0,218.21690670856464
2025-02-01,21,C3,0.4356,498.84833333333336,0.0,508.6863414820552,0.0,530.3550868934653,530.3550868934653,0.0,0.0,0.0,31.506753560131983,7353.600834523344,7353.600834523344,0.0,231.0226758507935,231.0226758507935,0.0,0.0,0.0,0.0,231.0226758507935
2025-02-01,22,C3,0.4353,518.3097333333334,0.0,502.3233964615308,0.0,526.4860958419663,526.4860958419663,0.0,0.0,0.0,8.176362508632906,7353.600834523344,7353.600834523344,0.0,229.17939752000797,229.17939752000797,0.0,0.0,0.0,0.0,229.17939752000797
2025-02-01,23,C3,0.436,509.13346666666666,0.0,510.2674470034912,0.0,520.3772226213864,520.3772226213864,0.0,0.0,0.0,11.243755954719743,7353.600834523344,7353.600834523344,0.0,226.88446906292447,226.88446906292447,0.0,0.0,0.0,0.0,226.88446906292447
2025-02-01,24,C3,0.4378,483.6166666666666,0.0,523.166744015837,0.0,516.2211588653979,516.2211588653979,0.0,5.833369153120253,0.0,26.77112304561104,7353.600834523344,7358.850866761152,0.0,226.0016233512712,226.0016233512712,0.0,0.0,0.0,0.0,226.0016233512712
2025-02-01,25,C3,0.4401,491.1868,0.0,518.7138910185354,0.0,492.4696368196261,492.4696368196261,0.0,0.0,0.0,1.282836819626084,7358.850866761152,7358.850866761152,0.0,216.73588716431743,216.73588716431743,0.0,0.0,0.0,0.0,216.73588716431743
2025-02-01,26,C3,0.4389,504.6452833333333,0.0,519.7810158361093,0.0,517.8739337032736,517.8739337032736,0.0,0.0,0.0,13.228650369940285,7358.850866761152,7358.850866761152,0.0,227.2948695023668,227.2948695023668,0.0,0.0,0.0,0.0,227.2948695023668
2025-02-01,27,C3,0.4364,505.5783333333333,0.0,533.0179827413752,0.0,577.0827388695764,577.0827388695764,0.0,0.0,0.0,71.50440553624304,7358.850866761152,7358.850866761152,0.0,251.83890724268312,251.83890724268312,0.0,0.0,0.0,0.0,251.83890724268312
2025-02-01,28,C3,0.4393,503.2309666666667,0.0,542.1677419505241,0.0,581.4581093762191,581.4581093762191,0.0,0.0,0.0,78.22714270955242,7358.850866761152,7358.850866761152,0.0,255.43454744897303,255.43454744897303,0.0,0.0,0.0,0.0,255.43454744897303
2025-02-01,29,C3,0.4422,502.84698333333336,0.0002333333333333,549.8798396981174,0.0,575.0971926283927,575.0971926283927,0.0,72.25044262839266,0.0,0.0,7358.850866761152,7423.876265126705,-1.4210854715202004e-14,254.30797858027523,254.30797858027523,0.0,0.0,0.0,0.0,254.30797858027523
2025-02-01,30,C3,0.4395,499.64166666666665,0.0,549.8805071055345,0.0,568.1363489682019,568.1363489682019,0.0,68.49468230153525,0.0,0.0,7423.876265126705,7485.521479198087,0.0,249.69592537152477,249.69592537152477,0.0,0.0,0.0,0.0,249.69592537152477
2025-02-01,31,C3,0.4333,488.78358333333335,0.0,533.1571635920105,0.0,525.86246262115,525.86246262115,0.0,37.07887928781668,0.0,0.0,7485.521479198087,7518.892470557122,0.0,227.8562050537443,227.8562050537443,0.0,0.0,0.0,0.0,227.8562050537443
2025-02-01,32,C3,0.4439,498.51875,0.0033166666666666,533.8765618111008,0.0,505.9581609691352,505.9581609691352,0.0,7.442727635801891,0.0,0.0,7518.892470557122,7525.590925429344,-1.7763568394002505e-14,224.59482765419915,224.59482765419915,0.0,0.0,0.0,0.0,224.59482765419915
2025-02-01,33,C3,0.4301,529.2233333333334,0.0,558.7811361346073,0.0,555.9009112983177,555.9009112983177,0.0,26.67757796498438,0.0,0.0,7525.590925429344,7549.60074559783,0.0,239.09298194940644,239.09298194940644,0.0,0.0,0.0,0.0,239.09298194940644
2025-02-01,34,C3,0.3713,547.4103166666666,0.0,577.0674565099519,0.0,1455.905032700428,1455.905032700428,0.0,583.0786837634736,0.0,325.416032270288,7549.60074559783,8074.371560984956,0.0,540.577538641669,540.577538641669,0.0,0.0,0.0,0.0,540.577538641669
2025-02-01,35,C3,0.5708,531.2274,0.0462333333333333,563.3143092208414,0.0,619.5077231366417,619.5077231366417,0.0,56.19341391580039,0.0,32.1331425541747,8074.371560984956,8124.945633509176,2.8421709430404014e-14,353.6150083663951,353.6150083663951,0.0,0.0,0.0,0.0,353.6150083663951
2025-02-01,36,C3,0.9099,510.98333333333335,0.0,541.0758057788313,0.0,0.0,0.0,0.0,0.0,510.98333333333335,0.0,8124.945633509176,7557.186374249917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,37,C3,0.9368,535.1871833333333,0.0,556.6984760040522,9.637405555555556,0.0,0.0,0.0,0.0,535.1871833333333,0.0,7557.186374249917,6962.533948323991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,38,C3,0.8758,533.9993499999999,0.6440166666666667,561.6890547566753,19.27481111111111,0.0,0.0,0.0,0.0,533.3553333333333,0.0,6962.533948323991,6369.916911286954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,39,C3,0.8759,504.52,0.0,547.5490465964258,28.912216666666662,0.0,0.0,0.0,0.0,504.52,0.0,6369.916911286954,5809.3391335091765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,40,C3,0.8601,519.5536833333333,0.0,560.9975574565881,38.54962222222222,0.0,0.0,0.0,0.0,519.5536833333333,0.0,5809.3391335091765,5232.057263138806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,41,C3,0.8442,566.415,14.934916666666666,610.6758557384104,48.18702777777778,0.0,0.0,0.0,0.0,551.4800833333333,0.0,5232.057263138806,4619.301614990658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,42,C3,0.8334,608.7916666666666,56.75,648.2573464063378,57.82443333333333,0.0,0.0,0.0,0.0,552.0416666666666,0.0,4619.301614990658,4005.921985361029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,43,C3,0.8092,617.2140499999999,102.656,619.3283575079232,105.69026111111113,0.0,0.0,0.0,0.0,514.5580499999999,0.0,4005.921985361029,3434.190818694362,-1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,44,C3,0.7972,595.3964666666667,147.48791666666668,626.1210239715467,153.5560888888889,14.652125240847226,14.652125240847226,0.0,0.0,433.2564247591528,0.0,3434.190818694362,2952.794791184192,0.0,11.680674242003407,11.680674242003407,0.0,0.0,0.0,0.0,11.680674242003407
2025-02-01,45,C3,0.7644,579.5366666666666,190.1125,674.5790927164263,201.42191666666668,472.7409767548728,472.7409767548728,0.0,0.0,0.0,83.31681008820618,2952.794791184192,2952.794791184192,5.684341886080803e-14,361.3632026314248,361.3632026314248,0.0,0.0,0.0,0.0,361.3632026314248
2025-02-01,46,C3,0.6899,609.0003666666667,231.34661666666668,667.6118563822511,249.28774444444443,530.6253230489176,530.6253230489176,0.0,0.0,0.0,152.97157304891763,2952.794791184192,2952.794791184192,2.8421709430404014e-14,366.0784103714482,366.0784103714482,0.0,0.0,0.0,0.0,366.0784103714482
2025-02-01,47,C3,0.86,640.2366833333333,279.07533333333333,638.5789220672723,297.1535722222222,0.0,0.0,0.0,0.0,361.16135,0.0,2952.794791184192,2551.5044022953034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,48,C3,1.1617,633.9416666666667,334.01875,626.1550211164425,345.0194,0.0,0.0,0.0,0.0,299.9229166666667,0.0,2551.5044022953034,2218.256717110118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,49,C3,1.1683,590.91065,388.68441666666666,634.4366299076815,395.7004833333333,0.0,0.0,0.0,0.0,202.22623333333337,0.0,2218.256717110118,1993.5609022953035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,50,C3,1.0956,568.5581666666667,438.7655666666667,644.9634452203198,446.3815666666666,0.0,0.0,0.0,0.0,129.79260000000014,0.0,1993.5609022953035,1849.3469022953032,1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,51,C3,1.0849,574.2283333333334,487.94375,647.3675953553862,497.06265,0.0,0.0,0.0,0.0,86.28458333333337,0.0,1849.3469022953032,1753.4751430360438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,52,C3,1.061,577.8523166666666,541.8831666666666,648.4457694611955,547.7437333333334,0.0,0.0,0.0,0.0,35.96914999999958,0.0,1753.4751430360438,1713.509420813822,-4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,53,C3,1.043,649.0800333333333,586.6261000000001,668.9128194953562,598.4248166666666,0.0,0.0,0.0,0.0,62.45393333333302,0.0,1713.509420813822,1644.1161615545632,-2.273736754432321e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,54,C3,1.036,737.1266666666667,621.9499999999999,708.275908552058,649.1059,0.0,0.0,0.0,0.0,115.1766666666666,0.0,1644.1161615545632,1516.1420874804892,-1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,55,C3,1.0147,711.2534166666666,665.4293,740.154716933938,704.0389472222223,0.0,0.0,0.0,0.0,45.82411666666651,0.0,1516.1420874804892,1465.226402295304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,56,C3,0.9922,698.3616999999999,729.7222,735.1012402861865,758.9719944444445,0.0,0.0,0.0,0.0,0.0,31.3605,1465.226402295304,1465.226402295304,1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,57,C3,0.97,736.3866666666667,798.0875,716.0254109391711,813.9050416666668,0.0,0.0,0.0,0.0,0.0,61.70083333333332,1465.226402295304,1465.226402295304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,58,C3,0.9422,733.2125666666667,838.3206833333334,735.1291928258005,868.8380888888888,0.0,0.0,0.0,0.0,0.0,105.10811666666656,1465.226402295304,1465.226402295304,1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,59,C3,0.9569,697.1223666666666,867.3196166666667,751.9947940474459,923.7711361111112,0.0,0.0,0.0,0.0,0.0,170.19725000000005,1465.226402295304,1465.226402295304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,60,C3,0.9977,678.5883333333334,894.0187500000001,739.6274400975067,978.7041833333332,0.0,0.0,0.0,0.0,0.0,215.4304166666667,1465.226402295304,1465.226402295304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,61,C3,0.9919,711.4322000000001,911.8498333333332,715.4949717677354,1004.4215777777778,0.0,0.0,0.0,0.0,0.0,200.41763333333316,1465.226402295304,1465.226402295304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,62,C3,0.9588,706.70705,933.6272333333332,723.35239476104,1030.1389722222225,0.0,0.0,0.0,0.0,0.0,226.9201833333332,1465.226402295304,1465.2264022953043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,63,C3,0.9549,666.9933333333333,959.21875,746.4944044534551,1055.8563666666666,0.0,0.0,0.0,0.0,0.0,292.22541666666666,1465.2264022953043,1465.2264022953043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,64,C3,0.9839,678.7204333333333,979.8081666666668,728.6570138709689,1081.573761111111,0.0,0.0,0.0,0.0,0.0,301.0877333333335,1465.2264022953043,1465.2264022953043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,65,C3,0.799,678.1305,1021.3479,719.1088108555364,1107.2911555555556,0.0,0.0,0.0,0.0,0.0,343.2174,1465.2264022953043,1465.2264022953043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,66,C3,0.5025,652.9250000000001,1060.275,732.1776902619068,1133.00855,0.0,0.0,0.0,0.0,0.0,407.35,1465.2264022953043,1465.2264022953057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,67,C3,0.4662,657.69435,1046.1778166666666,728.3190006825661,1137.9184666666667,0.0,0.0,0.0,0.0,0.0,388.4834666666666,1465.2264022953057,1465.226402295307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,68,C3,0.5007,656.1017166666667,1051.3417833333333,702.163939722352,1142.8283833333332,0.0,0.0,0.0,0.0,0.0,395.2400666666666,1465.226402295307,1465.226402295307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,69,C3,0.4827,654.535,1099.0625,690.3759041337566,1147.7383,0.0,0.0,0.0,411.28797136452624,0.0,33.23952863547379,1465.226402295307,1835.385576523381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,70,C3,0.4785,692.20855,1136.31565,728.2741079044158,1152.6482166666667,0.0,0.0,0.0,424.3741087622508,0.0,19.732991237749275,1835.385576523381,2217.3222744094064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,71,C3,0.4662,680.1494833333334,1128.4168166666666,720.3151923943752,1157.5581333333332,0.0,0.0,0.0,448.2673333333332,0.0,0.0,2217.3222744094064,2620.7628744094063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,72,C3,0.4432,640.0333333333333,1100.65625,668.4518760603863,1162.46805,0.0,0.0,0.0,460.6229166666667,0.0,0.0,2620.7628744094063,3035.3234994094064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,73,C3,0.4411,676.8413833333333,1105.4832,669.6373179516282,1092.0000305555557,0.0,417.964176955071,0.0,0.0,0.0,846.6059936217376,3035.3234994094064,3035.3234994094064,0.0,0.0,276.5459976823227,417.964176955071,0.0,276.5459976823227,0.0,276.5459976823227
2025-02-01,74,C3,0.4551,663.0938,1089.4810666666667,680.8877308434899,1083.343811111111,0.0,452.7250721014701,0.0,594.7908573385499,0.0,284.3214814295869,3035.3234994094064,3570.6352710141014,1.1368683772161605e-13,0.0,309.0527704700686,452.7250721014701,0.0,309.0527704700686,0.0,309.0527704700686
2025-02-01,75,C3,0.4463,594.0216666666666,1052.4125,676.2707847361986,1074.6875916666668,0.0,414.53668596310285,0.0,812.9534928935709,0.0,59.974026402865206,3570.6352710141014,4302.293414618315,0.0,0.0,277.5115844179992,414.53668596310285,0.0,277.5115844179992,0.0,277.5115844179992
2025-02-01,76,C3,0.4113,601.1141666666666,1052.0977666666663,677.2382052587752,1066.0313722222222,0.0,393.3337311025279,0.0,782.1268980659745,0.0,62.19043303655303,4302.293414618315,5006.207622877692,1.1368683772161605e-13,0.0,242.66724540370456,393.3337311025279,0.0,242.66724540370456,0.0,242.66724540370456
2025-02-01,77,C3,0.5682,633.3353666666667,1058.98975,681.2505499797052,1057.375152777778,0.0,414.96059188739855,0.0,791.0851946854715,0.0,49.52978053526033,5006.207622877692,5718.184298094617,0.0,0.0,353.6709124656298,414.96059188739855,0.0,353.6709124656298,0.0,353.6709124656298
2025-02-01,78,C3,0.8279,638.6816666666667,1052.225,687.2567900213753,1048.718933333333,0.0,0.0,0.0,361.4621433119575,0.0,52.08119002137568,5718.184298094617,6043.5002270753785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,79,C3,0.8636,619.3742333333333,1041.0229166666666,694.8033463677936,1018.5461111111111,0.0,0.0,0.0,421.6486833333332,0.0,0.0,6043.5002270753785,6422.984042075378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,80,C3,0.8416,606.5044,1029.2288333333331,676.0634836842827,988.373288888889,0.0,0.0,0.0,422.7244333333331,0.0,0.0,6422.984042075378,6803.436032075378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,81,C3,0.8618,607.0133333333333,1017.28125,653.8720267130152,958.2004666666668,0.0,0.0,0.0,410.2679166666667,0.0,0.0,6803.436032075378,7172.677157075377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,82,C3,0.8623,606.3183333333333,998.79405,677.1636806671735,928.0276444444444,0.0,0.0,0.0,161.12036713401216,0.0,231.35534953265451,7172.677157075377,7317.685487495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,83,C3,0.9026,624.9272166666666,948.63435,673.338395433724,897.8548222222222,0.0,0.0,0.0,323.70713333333345,0.0,0.0,7317.685487495988,7609.021907495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,84,C3,0.9754,641.645,875.1875,639.7936276660921,867.6819999999999,0.0,0.0,0.0,233.5425,0.0,0.0,7609.021907495988,7819.210157495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,85,C3,1.0002,612.7233833333333,815.6234166666667,644.2813339969684,824.0163083333333,0.0,0.0,0.0,0.0,0.0,202.9000333333333,7819.210157495988,7819.210157495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,86,C3,0.9978,603.26775,769.5365666666667,635.3407890247984,780.3506166666666,0.0,0.0,0.0,166.26881666666668,0.0,0.0,7819.210157495988,7968.852092495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,87,C3,1.0271,610.8116666666666,727.4,608.5283102957856,736.684925,0.0,0.0,0.0,0.0,0.0,116.58833333333337,7968.852092495988,7968.852092495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,88,C3,1.0906,571.6230833333333,684.0674,613.3154733376462,693.0192333333333,0.0,0.0,0.0,112.44431666666674,0.0,0.0,7968.852092495988,8070.051977495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,89,C3,0.9376,554.5942,648.3614333333334,606.4826775893786,649.3535416666667,0.0,0.0,0.0,0.0,0.0,93.76723333333337,8070.051977495988,8070.051977495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,90,C3,0.6694,578.9233333333333,614.725,597.4235313028853,605.68785,20.01312416002827,20.01312416002827,0.0,55.814790826695,0.0,0.0,8070.051977495988,8120.285289240013,0.0,13.396785312722924,13.396785312722924,0.0,0.0,0.0,0.0,13.396785312722924
2025-02-01,91,C3,0.66,593.822,565.3928500000001,637.2094625199948,558.0761166666667,102.30080855174084,725.8267546421646,0.0,586.5577072419486,0.0,110.83989740021605,8120.285289240013,8648.187225757767,-1.1368683772161605e-13,67.51853364414895,684.8092202736685,623.5259460904238,0.0,617.2906866295195,0.0,684.8092202736685
2025-02-01,92,C3,0.7217,603.3700333333334,505.4359666666667,641.7965542078546,510.4643833333334,166.03273674753711,166.03273674753711,0.0,68.09867008087042,0.0,0.0,8648.187225757767,8709.47602883055,0.0,119.82582611069752,119.82582611069752,0.0,0.0,0.0,0.0,119.82582611069752
2025-02-01,93,C3,0.7308,608.655,450.6375,600.4162725611503,462.85265,200.8857630373409,200.8857630373409,0.0,42.86826303734091,0.0,0.0,8709.47602883055,8748.057465564156,5.684341886080803e-14,146.80731562768872,146.80731562768872,0.0,0.0,0.0,0.0,146.80731562768872
2025-02-01,94,C3,0.7534,596.7886500000001,413.6283,588.0040360564756,415.2409166666666,253.3973154215552,253.3973154215552,0.0,70.23696542155511,0.0,0.0,8748.057465564156,8811.270734443555,-5.684341886080803e-14,190.90953743859964,190.90953743859964,0.0,0.0,0.0,0.0,190.90953743859964
2025-02-01,95,C3,0.7823,570.11095,375.9729,591.2531500139186,367.6291833333333,354.6856087440773,354.6856087440773,0.0,128.51464590468217,0.0,32.032912839395095,8811.270734443555,8926.933915757769,0.0,277.47055172049164,277.47055172049164,0.0,0.0,0.0,0.0,277.47055172049164
2025-02-01,96,C3,0.8055,548.75,328.93125000000003,585.6201478208304,320.01745,448.69304782083054,448.69304782083054,0.0,228.87429782083055,0.0,0.0,8926.933915757769,9132.920783796517,5.684341886080803e-14,361.422250019679,361.422250019679,0.0,0.0,0.0,0.0,361.422250019679
2025-02-01,97,C3,0.8271,554.0824,281.17405,567.9985079914377,276.0136416666667,423.74310124540585,423.74310124540585,0.0,150.83475124540587,0.0,0.0,9132.920783796517,9268.672059917382,0.0,350.4779190400752,350.4779190400752,0.0,0.0,0.0,0.0,350.4779190400752
2025-02-01,98,C3,0.8519,559.0360666666667,240.44151666666667,571.111820113901,232.00983333333335,445.8381851932661,445.8381851932661,0.0,127.2436351932661,0.0,0.0,9268.672059917382,9383.191331591324,-2.8421709430404014e-14,379.8095499661434,379.8095499661434,0.0,0.0,0.0,0.0,379.8095499661434
2025-02-01,99,C3,0.8791,563.1066666666667,202.3625,593.7423996082633,188.006025,543.9242341320728,543.9242341320728,0.0,183.18006746540613,0.0,0.0,9383.191331591324,9548.053392310188,-5.684341886080803e-14,478.1637942255052,478.1637942255052,0.0,0.0,0.0,0.0,478.1637942255052
2025-02-01,100,C3,0.9024,580.2863,155.51903333333334,592.5103847724821,144.00221666666667,601.1336863597836,601.1336863597836,0.0,166.79474113223276,0.0,9.571678560884209,9548.053392310188,9698.168659329198,2.8421709430404014e-14,542.4630385710688,542.4630385710688,0.0,0.0,0.0,0.0,542.4630385710688
2025-02-01,101,C3,0.9163,532.8180166666667,106.71146666666668,530.1032149487763,99.99840833333332,574.6341383614748,574.6341383614748,0.0,0.0,0.0,148.52758836147478,9698.168659329198,9698.168659329198,-5.684341886080803e-14,526.5372609806194,526.5372609806194,0.0,0.0,0.0,0.0,526.5372609806194
