date,slot,policy,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_purchase_kwh,emergency_purchase_kwh,charge_kwh,discharge_kwh,remaining_energy_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,balance_error_kwh
2025-01-01,55,warmup,1.0147,1203.6460333333332,600.2996166666667,1203.6460333333332,600.2996166666667,0.0,0.0,0.0,603.3464166666665,0.0,4847.9421666666685,4177.557259259262,0.0,0.0,0.0
2025-01-01,56,warmup,0.9922,1204.9252166666668,645.9392,1204.9252166666668,645.9392,0.0,0.0,0.0,558.9860166666667,0.0,4177.557259259262,3556.4616851851874,0.0,0.0,0.0
2025-01-01,57,warmup,0.97,1183.2216666666666,691.6374999999999,1183.2216666666666,691.6374999999999,0.0,0.0,0.0,491.58416666666665,0.0,3556.4616851851874,3010.2570555555576,0.0,0.0,0.0
2025-01-01,58,warmup,0.9422,1216.1920166666666,733.9133666666667,1216.1920166666666,733.9133666666667,482.27864999999997,0.0,0.0,0.0,-0.0,3010.2570555555576,3010.2570555555576,454.40294403,0.0,0.0
2025-01-01,59,warmup,0.9569,1218.8626,770.79175,1218.8626,770.79175,106.53808333333188,0.0,0.0,341.53276666666795,0.0,3010.2570555555576,2630.776203703704,101.94629194166528,0.0,0.0
2025-01-01,60,warmup,0.9977,1183.243333333333,806.1062499999999,1183.243333333333,806.1062499999999,0.0,0.0,0.0,377.1370833333332,0.0,2630.776203703704,2211.7350000000006,0.0,0.0,0.0
2025-01-01,61,warmup,0.9919,1187.5869,846.7837333333333,1187.5869,846.7837333333333,0.0,0.0,0.0,340.8031666666668,0.0,2211.7350000000006,1833.0648148148152,0.0,0.0,2.2737367544323206e-13
2025-01-01,62,warmup,0.9588,1182.7184,889.7921333333334,1182.7184,889.7921333333334,0.0,0.0,0.0,292.92626666666666,0.0,1833.0648148148152,1507.5911851851856,0.0,0.0,0.0
2025-01-01,63,warmup,0.9549,1164.361666666667,915.7875,1164.361666666667,915.7875,248.57416666666688,0.0,0.0,0.0,0.0,1507.5911851851856,1507.5911851851856,237.3634717500002,0.0,0.0
2025-01-01,64,warmup,0.9839,1183.1617,906.3296333333332,1183.1617,906.3296333333332,0.0,0.0,0.0,276.83206666666695,0.0,1507.5911851851856,1200.0,0.0,0.0,0.0
2025-01-01,65,warmup,0.799,1198.998833333333,899.3687666666666,1198.998833333333,899.3687666666666,299.6300666666665,0.0,0.0,0.0,0.0,1200.0,1200.0,239.40442326666656,0.0,0.0
2025-01-01,66,warmup,0.5025,1189.1966666666667,895.35,1189.1966666666667,895.35,1127.18,0.0,833.3333333333334,0.0,-0.0,1200.0,1950.0,566.40795,0.0,1.1368683772161603e-13
2025-01-01,67,warmup,0.4662,1173.8245,863.8287,1173.8245,863.8287,1143.3291333333332,0.0,833.3333333333333,0.0,-0.0,1950.0,2700.0,533.02004196,0.0,0.0
2025-01-01,68,warmup,0.5007,1178.1945833333332,855.2501833333334,1178.1945833333332,855.2501833333334,1156.2777333333331,0.0,833.3333333333333,0.0,1.1368683772161603e-13,2700.0,3450.0,578.94826108,0.0,-1.1368683772161603e-13
2025-01-01,69,warmup,0.4827,1188.195,882.4625,1188.195,882.4625,1139.0658333333333,0.0,833.3333333333334,0.0,-0.0,3450.0,4200.0,549.8270777500001,0.0,-1.1368683772161603e-13
2025-01-01,70,warmup,0.4785,1161.839883333333,905.7907333333332,1161.839883333333,905.7907333333332,1089.3824833333333,0.0,833.3333333333333,0.0,1.1368683772161603e-13,4200.0,4950.0,521.269518275,0.0,1.1368683772161603e-13
2025-01-01,71,warmup,0.4662,1108.0822833333334,909.2501833333334,1108.0822833333334,909.2501833333334,1032.1654333333333,0.0,833.3333333333333,0.0,1.1368683772161603e-13,4950.0,5700.0,481.19552502,0.0,-1.1368683772161603e-13
2025-01-01,72,warmup,0.4432,1078.5483333333334,888.61875,1078.5483333333334,888.61875,1023.2629166666668,0.0,833.3333333333333,0.0,1.1368683772161603e-13,5700.0,6450.0,453.5101246666667,0.0,-1.1368683772161603e-13
2025-01-01,73,warmup,0.4411,1113.5309166666666,854.4422166666667,1113.5309166666666,854.4422166666667,1092.4220333333333,0.0,833.3333333333333,0.0,1.1368683772161603e-13,6450.0,7200.0,481.8673589033333,0.0,1.1368683772161603e-13
2025-01-01,74,warmup,0.4551,1097.5452333333333,853.0815833333332,1097.5452333333333,853.0815833333332,1077.7969833333334,0.0,833.3333333333333,0.0,1.1368683772161603e-13,7200.0,7950.0,490.505407115,0.0,1.1368683772161603e-13
2025-01-01,75,warmup,0.4463,1047.3283333333334,883.7624999999999,1047.3283333333334,883.7624999999999,996.8991666666668,0.0,833.3333333333333,0.0,1.1368683772161603e-13,7950.0,8700.0,444.9160980833334,0.0,1.1368683772161603e-13
2025-01-01,76,warmup,0.4113,1091.3220333333334,899.9666000000001,1091.3220333333334,899.9666000000001,1024.6887666666667,0.0,833.3333333333333,0.0,1.1368683772161603e-13,8700.0,9450.0,421.45448973,0.0,1.1368683772161603e-13
2025-01-01,77,warmup,0.5682,1124.61315,896.2748,1124.61315,896.2748,1061.6716833333332,0.0,833.3333333333334,0.0,-0.0,9450.0,10200.0,603.24185047,0.0,-1.1368683772161603e-13
2025-01-01,78,warmup,0.8279,1113.7266666666667,876.96875,1113.7266666666667,876.96875,236.7579166666667,0.0,0.0,0.0,-0.0,10200.0,10200.0,196.01187920833334,0.0,0.0
2025-01-01,79,warmup,0.8636,1131.8271333333334,849.6027333333333,1131.8271333333334,849.6027333333333,282.2244000000002,0.0,0.0,-0.0,0.0,10200.0,10200.0,243.72899184000016,0.0,0.0
2025-01-01,80,warmup,0.8416,1152.6694166666666,838.2422333333334,1152.6694166666666,838.2422333333334,314.42718333333323,0.0,0.0,-0.0,0.0,10200.0,10200.0,264.6219174933332,0.0,0.0
2025-01-01,81,warmup,0.8618,1139.13,840.6437500000001,1139.13,840.6437500000001,298.48625000000004,0.0,0.0,-0.0,0.0,10200.0,10200.0,257.23545025000004,0.0,0.0
2025-01-01,82,warmup,0.8623,1091.087533333333,828.9307333333333,1091.087533333333,828.9307333333333,262.15679999999986,0.0,0.0,0.0,-0.0,10200.0,10200.0,226.05780863999988,0.0,0.0
2025-01-01,83,warmup,0.9026,1089.9788333333331,794.9587333333334,1089.9788333333331,794.9587333333334,295.02009999999973,0.0,0.0,-0.0,0.0,10200.0,10200.0,266.28514225999976,0.0,0.0
2025-01-01,84,warmup,0.9754,1128.995,746.4375,1128.995,746.4375,0.0,0.0,0.0,382.5574999999999,0.0,10200.0,9774.936111111112,0.0,0.0,0.0
2025-01-01,85,warmup,1.0002,1122.80195,701.56515,1122.80195,701.56515,0.0,0.0,0.0,421.2368,0.0,9774.936111111112,9306.895222222223,0.0,0.0,0.0
2025-01-01,86,warmup,0.9978,1103.896883333333,676.7386,1103.896883333333,676.7386,0.0,0.0,0.0,427.1582833333331,0.0,9306.895222222223,8832.274907407409,0.0,0.0,0.0
2025-01-01,87,warmup,1.0271,1091.496666666667,655.7375000000001,1091.496666666667,655.7375000000001,0.0,0.0,0.0,435.75916666666683,0.0,8832.274907407409,8348.098055555556,0.0,0.0,0.0
2025-01-01,88,warmup,1.0906,1066.4271166666667,608.0204833333333,1066.4271166666667,608.0204833333333,0.0,0.0,0.0,458.4066333333334,0.0,8348.098055555556,7838.757351851852,0.0,0.0,0.0
2025-01-01,89,warmup,0.9376,1032.764233333333,571.8360666666666,1032.764233333333,571.8360666666666,0.00013375309185287857,0.0,0.0,460.9280329135746,0.0,7838.757351851852,7326.615093058991,0.00012540689892125893,0.0,0.0
2025-01-01,90,warmup,0.6694,1025.7816666666663,554.55625,1025.7816666666663,554.55625,1304.5587499999997,0.0,833.3333333333343,0.0,-9.094947017729282e-13,7326.615093058991,8076.615093058992,873.2716272499998,0.0,1.1368683772161603e-13
2025-01-01,91,warmup,0.66,1076.5969666666667,523.18625,1076.5969666666667,523.18625,1386.7440500000002,0.0,833.3333333333333,0.0,2.2737367544323206e-13,8076.615093058992,8826.615093058992,915.2510730000002,0.0,0.0
2025-01-01,92,warmup,0.7217,1103.8142833333334,476.73755,1103.8142833333334,476.73755,1460.4100666666668,0.0,833.3333333333333,0.0,2.2737367544323206e-13,8826.615093058992,9576.615093058992,1053.9779451133334,0.0,0.0
2025-01-01,93,warmup,0.7308,1082.2683333333332,417.5,1082.2683333333332,417.5,1498.1016666666665,0.0,833.3333333333334,0.0,-1.1368683772161603e-13,9576.615093058992,10326.615093058992,1094.812698,0.0,0.0
2025-01-01,94,warmup,0.7534,1062.5086,348.2825,1062.5086,348.2825,1240.2093299344538,0.0,525.9832299344528,0.0,1.1368683772161603e-12,10326.615093058992,10800.0,934.3737091726174,0.0,0.0
2025-01-01,95,warmup,0.7823,1059.0188333333333,293.6927,1059.0188333333333,293.6927,765.3261333333332,0.0,0.0,-0.0,-5.684341886080802e-14,10800.0,10800.0,598.7146341066666,0.0,5.684341886080802e-14
2025-01-01,96,warmup,0.8055,1067.375,254.3,1067.375,254.3,813.075,0.0,0.0,0.0,5.684341886080802e-14,10800.0,10800.0,654.9319125000001,0.0,-5.684341886080802e-14
2025-01-01,97,warmup,0.8271,1074.162,208.20041666666668,1074.162,208.20041666666668,865.9615833333334,0.0,0.0,-0.0,-0.0,10800.0,10800.0,716.236825575,0.0,0.0
2025-01-01,98,warmup,0.8519,1066.5764333333334,161.37031666666667,1066.5764333333334,161.37031666666667,905.2061166666667,0.0,0.0,-0.0,-0.0,10800.0,10800.0,771.1450907883334,0.0,0.0
2025-01-01,99,warmup,0.8791,1048.6916666666666,117.76875,1048.6916666666666,117.76875,930.9229166666667,0.0,0.0,0.0,4.263256414560601e-14,10800.0,10800.0,818.3743360416667,0.0,-4.263256414560601e-14
2025-01-01,100,warmup,0.9024,1039.4858833333333,73.40638333333334,1039.4858833333333,73.40638333333334,966.0794999999999,0.0,0.0,-0.0,-0.0,10800.0,10800.0,871.7901407999999,0.0,0.0
2025-01-01,101,warmup,0.9163,1049.9906166666667,30.1475,1049.9906166666667,30.1475,1019.8431166666667,0.0,0.0,-0.0,-3.552713678800501e-14,10800.0,10800.0,934.4822478016666,0.0,3.552713678800501e-14
2025-01-01,102,warmup,0.9264,1064.8433333333337,0.4937499999999999,1064.8433333333337,0.4937499999999999,1064.3495833333336,0.0,0.0,1.8417267710901796e-13,9.313438908975512e-14,10800.0,10800.0,986.0134540000003,0.0,1.3423928635347694e-13
2025-01-01,103,warmup,0.9462,1054.1972166666667,0.0,1054.1972166666667,0.0,1054.1972166666667,0.0,0.0,-0.0,-0.0,10800.0,10800.0,997.4814064100001,0.0,0.0
2025-01-01,104,warmup,0.9742,1028.2455666666667,0.9929666666666668,1028.2455666666667,0.9929666666666668,1027.2526,0.0,0.0,-0.0,-2.220446049250313e-14,10800.0,10800.0,1000.74948292,0.0,2.220446049250313e-14
2025-01-01,105,warmup,0.9862,1031.9983333333332,0.0,1031.9983333333332,0.0,1031.9983333333332,0.0,0.0,-0.0,-0.0,10800.0,10800.0,1017.7567563333332,0.0,0.0
2025-01-01,106,warmup,0.976,1077.417783333333,0.0,1077.417783333333,0.0,1077.417783333333,0.0,0.0,0.0,-0.0,10800.0,10800.0,1051.559756533333,0.0,0.0
2025-01-01,107,warmup,1.0742,960.6718166666666,0.0712833333333333,960.6718166666666,0.0712833333333333,960.6005333333333,0.0,0.0,1.5013279681952428e-13,1.5013279681952428e-13,10800.0,10800.0,1031.8770929066666,0.0,-3.6445959097908254e-14
2025-01-01,108,warmup,1.2313,754.9083333333333,0.0,754.9083333333333,0.0,754.9083333333333,0.0,0.0,0.0,-0.0,10800.0,10800.0,929.5186308333333,0.0,0.0
2025-01-01,109,warmup,1.2561,748.4221333333334,0.0,748.4221333333334,0.0,748.4221333333334,0.0,0.0,0.0,-0.0,10800.0,10800.0,940.09304168,0.0,0.0
2025-01-01,110,warmup,1.2447,774.0034333333333,0.0051166666666666,774.0034333333333,0.0051166666666666,773.9983166666666,0.0,0.0,2.3021584638627244e-14,-1.9002958928648896e-14,10800.0,10800.0,963.3957047549999,0.0,1.9002958928648896e-14
2025-01-01,111,warmup,1.2545,744.8683333333333,0.0,744.8683333333333,0.0,744.8683333333333,0.0,0.0,-0.0,-0.0,10800.0,10800.0,934.4373241666666,0.0,0.0
2025-01-01,112,warmup,1.2522,745.0775,0.0,745.0775,0.0,745.0775,0.0,0.0,-0.0,-0.0,10800.0,10800.0,932.9860454999999,0.0,0.0
2025-01-01,113,warmup,1.2881,751.8126000000001,0.0003666666666666,751.8126000000001,0.0003666666666666,248.37685000000022,0.0,0.0,503.4353833333332,0.0,10800.0,10240.627351851852,319.9342204850003,0.0,0.0
2025-01-01,114,warmup,1.3466,747.695,0.0,747.695,0.0,0.0,0.0,0.0,747.6950000000002,0.0,10240.627351851852,9409.85512962963,0.0,0.0,1.1368683772161603e-13
2025-01-01,115,warmup,1.3523,745.2882166666667,0.0,745.2882166666667,0.0,0.0,0.0,0.0,745.2882166666667,0.0,9409.85512962963,8581.757111111112,0.0,0.0,0.0
2025-01-01,116,warmup,1.3445,739.9705833333334,0.0,739.9705833333334,0.0,0.0,0.0,0.0,739.9705833333334,0.0,8581.757111111112,7759.567574074075,0.0,0.0,0.0
2025-01-01,117,warmup,1.3483,731.1983333333333,0.0,731.1983333333333,0.0,0.0,0.0,0.0,731.1983333333333,0.0,7759.567574074075,6947.124981481483,0.0,0.0,0.0
2025-01-01,118,warmup,1.349,724.66275,0.0,724.66275,0.0,0.0,0.0,0.0,724.66275,0.0,6947.124981481483,6141.94414814815,0.0,0.0,0.0
2025-01-01,119,warmup,1.3473,716.7724166666667,0.0,716.7724166666667,0.0,0.0,0.0,0.0,716.7724166666679,0.0,6141.94414814815,5345.530351851852,0.0,0.0,1.2505552149377763e-12
2025-01-01,120,warmup,1.3482,719.3316666666666,0.0,719.3316666666666,0.0,0.0,0.0,0.0,719.3316666666666,0.0,5345.530351851852,4546.272944444445,0.0,0.0,0.0
2025-01-01,121,warmup,1.3513,747.2124,0.0,747.2124,0.0,0.0,0.0,0.0,747.2124,0.0,4546.272944444445,3716.036944444445,0.0,0.0,0.0
2025-01-01,122,warmup,1.34,758.6176666666667,0.0,758.6176666666667,0.0,0.0,0.0,0.0,758.6176666666667,0.0,3716.036944444445,2873.1284259259264,0.0,0.0,0.0
2025-01-01,123,warmup,1.3489,749.9666666666667,0.0,749.9666666666667,0.0,0.0,0.0,0.0,749.966666666667,0.0,2873.1284259259264,2039.8321296296297,0.0,0.0,3.410605131648481e-13
2025-01-01,124,warmup,1.3952,755.8489166666667,0.0,755.8489166666667,0.0,0.0,0.0,0.0,755.8489166666667,0.0,2039.8321296296297,1200.0,0.0,0.0,0.0
2025-01-01,125,warmup,1.2226,754.8193333333334,0.0,754.8193333333334,0.0,754.8193333333334,0.0,0.0,0.0,0.0,1200.0,1200.0,922.8421169333333,0.0,0.0
2025-01-01,126,warmup,0.9332,747.2516666666667,0.0,747.2516666666667,0.0,747.2516666666667,0.0,0.0,0.0,0.0,1200.0,1200.0,697.3352553333334,0.0,0.0
2025-01-01,127,warmup,0.9068,758.0383666666667,0.0,758.0383666666667,0.0,758.0383666666667,0.0,0.0,0.0,0.0,1200.0,1200.0,687.3891908933334,0.0,0.0
2025-01-01,128,warmup,0.9371,765.94735,0.0,765.94735,0.0,765.94735,0.0,0.0,0.0,0.0,1200.0,1200.0,717.7692616850001,0.0,0.0
2025-01-01,129,warmup,0.9371,770.15,0.0,770.15,0.0,770.15,0.0,0.0,0.0,0.0,1200.0,1200.0,721.707565,0.0,0.0
2025-01-01,130,warmup,0.9871,775.6191333333333,0.0,775.6191333333333,0.0,775.6191333333333,0.0,0.0,0.0,0.0,1200.0,1200.0,765.6136465133333,0.0,0.0
2025-01-01,131,warmup,0.7764,688.6640833333332,0.0,688.6640833333332,0.0,688.6640833333332,0.0,0.0,0.0,0.0,1200.0,1200.0,534.6787942999999,0.0,0.0
2025-01-01,132,warmup,0.4209,560.5,0.0,560.5,0.0,560.5,0.0,0.0,0.0,0.0,1200.0,1200.0,235.91445,0.0,0.0
2025-01-01,133,warmup,0.3859,550.9598,0.0,550.9598,0.0,550.9598,0.0,0.0,0.0,0.0,1200.0,1200.0,212.61538682,0.0,0.0
2025-01-01,134,warmup,0.4368,578.4886666666666,0.0,578.4886666666666,0.0,578.4886666666666,0.0,0.0,0.0,0.0,1200.0,1200.0,252.6838496,0.0,0.0
2025-01-01,135,warmup,0.4198,586.895,0.0,586.895,0.0,586.895,0.0,0.0,0.0,0.0,1200.0,1200.0,246.378521,0.0,0.0
2025-01-01,136,warmup,0.4186,593.5879833333333,0.0,593.5879833333333,0.0,593.5879833333333,0.0,0.0,0.0,0.0,1200.0,1200.0,248.47592982333336,0.0,0.0
2025-01-01,137,warmup,0.4241,564.3446666666667,0.0,564.3446666666667,0.0,564.3446666666667,0.0,0.0,0.0,0.0,1200.0,1200.0,239.33857313333334,0.0,0.0
