date,slot,policy,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_purchase_kwh,emergency_purchase_kwh,charge_kwh,discharge_kwh,remaining_energy_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,balance_error_kwh,total_cost_yuan
2025-03-20,39,B4,0.8759,783.9583333333334,112.5875,807.8854422648234,110.08134161128784,0.0,0.0,0.0,671.3708333333334,0.0,6406.076307600028,5660.1087150074345,0.0,0.0,0.0,0.0
2025-03-20,40,B4,0.8601,787.8168000000001,158.77193333333335,791.0188726445018,161.13455871946553,0.0,0.0,0.0,629.0448666666667,0.0,5660.1087150074345,4961.169974266693,0.0,0.0,0.0,0.0
2025-03-20,41,B4,0.8442,803.24555,217.08963333333332,777.7851333721059,213.06095637076726,473.5709580935469,0.0,0.0,112.58495857311976,0.0,4961.169974266693,4836.075575852115,399.7886028225723,0.0,1.1368683772161603e-13,399.7886028225723
2025-03-20,42,B4,0.8334,813.3883333333333,282.20625,783.0350579780485,265.9143477561485,438.14227073845365,0.0,0.0,93.03981259487966,0.0,4836.075575852115,4732.698006302249,365.1477684334273,0.0,0.0,365.1477684334273
2025-03-20,43,B4,0.8092,781.5626833333334,334.98718333333335,780.4585668747633,319.56427228039706,389.5742018635253,0.0,0.0,57.001298136474816,0.0,4732.698006302249,4669.363230595055,315.2434441479647,0.0,0.0,315.2434441479647
2025-03-20,44,B4,0.7972,785.5607666666666,384.31915,806.9637028885357,368.8760683272488,437.8444556134502,0.0,32.932028042762084,0.0,3.670810904021465,4669.363230595055,4699.002055833541,349.0496000150425,0.0,0.0,349.0496000150425
2025-03-20,45,B4,0.7644,804.5333333333333,434.95625,821.1221723329503,414.4314081627696,434.8792212460119,0.0,65.30213791267863,0.0,0.0,4699.002055833541,4757.773979954952,332.4216767204515,0.0,0.0,332.4216767204515
2025-03-20,46,B4,0.6899,763.026,482.3358,766.4857728764041,462.7093027166772,379.1457244140054,0.0,10.067116341599306,0.0,88.38840807240612,4757.773979954952,4766.834384662391,261.5726352732223,0.0,5.684341886080802e-14,261.5726352732223
2025-03-20,47,B4,0.86,864.5061333333333,529.9280666666667,887.8705978212635,515.6687676238085,0.0,0.0,0.0,334.5780666666666,0.0,4766.834384662391,4395.080977254984,0.0,0.0,0.0,0.0
2025-03-20,48,B4,1.1617,1067.5983333333334,579.4187499999999,1102.2023519177371,569.7531512152258,0.0,0.0,0.0,488.1795833333334,0.0,4395.080977254984,3852.6592179957242,0.0,0.0,0.0,0.0
2025-03-20,49,B4,1.1683,1109.6747666666668,626.8709166666666,1068.4306165241464,619.4826123956103,0.0,0.0,0.0,482.8038500000001,0.0,3852.6592179957242,3316.210495773502,0.0,0.0,0.0,0.0
2025-03-20,50,B4,1.0956,1101.1000166666663,662.7286166666667,1018.5689371603917,668.6420851454509,0.0,0.0,0.0,438.37139999999965,0.0,3316.210495773502,2829.1311624401687,0.0,0.0,0.0,0.0
2025-03-20,51,B4,1.0849,1114.545,703.3874999999999,1058.7958133544496,717.0466704370729,0.0,0.0,0.0,411.15750000000014,0.0,2829.1311624401687,2372.289495773502,0.0,0.0,0.0,0.0
2025-03-20,52,B4,1.061,1108.296,775.6238166666667,1063.408222646732,761.763066364751,0.0,0.0,0.0,332.67218333333335,0.0,2372.289495773502,2002.6537365142426,0.0,0.0,0.0,0.0
2025-03-20,53,B4,1.043,1117.5889166666666,839.5837833333334,1070.2145641919594,813.4716388260186,0.0,0.0,0.0,278.0051333333332,0.0,2002.6537365142426,1693.75914392165,0.0,0.0,0.0,0.0
2025-03-20,54,B4,1.036,1126.3016666666667,863.4812499999999,1089.567005490479,869.8039204835958,0.0,0.0,0.0,262.8204166666668,0.0,1693.75914392165,1401.7364587364648,0.0,0.0,0.0,0.0
2025-03-20,55,B4,1.0147,1082.3667333333333,861.0829666666667,1080.0761317788658,917.6034242589247,0.0,39.72095380384826,0.0,181.5628128628183,0.0,1401.7364587364648,1200.0,0.0,201.52425912382412,0.0,201.52425912382412
2025-03-20,56,B4,0.9922,1072.7398666666666,922.2215,1076.5570573568975,965.9606309891163,0.0,150.51836666666657,0.0,-0.0,0.0,1200.0,1200.0,0.0,746.7216170333329,0.0,746.7216170333329
2025-03-20,57,B4,0.97,1095.1416666666669,1017.95625,1083.8461106198408,1014.0447608908427,0.0,77.18541666666692,0.0,-0.0,0.0,1200.0,1200.0,0.0,374.3492708333346,0.0,374.3492708333346
2025-03-20,58,B4,0.9422,1066.5605833333334,1030.4658333333334,1072.8441421344007,1049.1776721949323,0.0,36.094749999999976,0.0,0.0,0.0,1200.0,1200.0,0.0,170.0423672499999,0.0,170.0423672499999
2025-03-20,59,B4,0.9569,1074.321683333333,1033.0643333333337,1075.8001917443544,1073.958618145503,0.0,41.257349999999406,0.0,-0.0,0.0,1200.0,1200.0,0.0,197.39579107499713,0.0,197.39579107499713
2025-03-20,60,B4,0.9977,1116.2383333333337,1071.03125,1091.5804927286333,1095.1762074235069,0.0,45.207083333333685,0.0,-0.0,0.0,1200.0,1200.0,0.0,225.51553520833508,0.0,225.51553520833508
2025-03-20,61,B4,0.9919,1096.3326,1112.54135,1083.8994517391395,1117.5402211307041,0.0,0.0,16.20875000000001,0.0,0.0,1200.0,1214.587875,0.0,0.0,0.0,0.0
2025-03-20,62,B4,0.9588,1074.2128666666667,1129.0006666666666,1071.7502017802942,1136.959682141331,0.0,0.0,54.787799999999834,0.0,0.0,1214.587875,1263.8968949999999,0.0,0.0,0.0,0.0
2025-03-20,63,B4,0.9549,1078.935,1146.5125,1061.5780566057476,1154.1040779586936,0.0,0.0,67.5775000000001,0.0,0.0,1263.8968949999999,1324.716645,0.0,0.0,0.0,0.0
2025-03-20,64,B4,0.9839,1075.7058833333333,1211.41895,1044.0728275582294,1176.5997424056632,0.0,0.0,135.7130666666667,0.0,0.0,1324.716645,1446.858405,0.0,0.0,0.0,0.0
2025-03-20,65,B4,0.799,1058.7226666666668,1242.5592333333334,1052.2545846257237,1211.1939676949005,0.0,0.0,183.8365666666666,0.0,0.0,1446.858405,1612.311315,0.0,0.0,0.0,0.0
2025-03-20,66,B4,0.5025,1046.65,1210.5,1078.0758988940509,1244.8832439645528,0.0,0.0,163.8499999999999,0.0,0.0,1612.311315,1759.7763149999998,0.0,0.0,0.0,0.0
2025-03-20,67,B4,0.4662,1060.3406,1170.2779833333334,1074.094971485072,1258.0378326028758,627.7547940809171,21.3434417209902,759.0356191352407,0.0,0.0,1759.7763149999998,2442.9083722217165,292.65928500052354,49.751562651628156,0.0,342.4108476521517
2025-03-20,68,B4,0.5007,1065.63955,1175.4807,1043.9274281854016,1280.3709264651666,221.18210294383232,0.0,331.0232529438323,0.0,0.0,2442.9083722217165,2740.8292998711654,110.74587894397685,0.0,1.1368683772161603e-13,110.74587894397685
2025-03-20,69,B4,0.4827,1060.0166666666669,1219.59375,1023.8915076019524,1309.319765732683,410.02202207808944,138.65277054212788,708.2518759535504,0.0,0.0,2740.8292998711654,3378.255988229361,197.9176300570938,334.63846170342566,1.1368683772161603e-13,532.5560917605194
2025-03-20,70,B4,0.4785,1070.6712666666667,1250.9388833333337,1044.5395085106393,1310.206324538099,453.86576477083884,199.19995189582744,833.3333333333333,0.0,0.0,3378.255988229361,4128.255988229361,217.17476844284639,476.58588491076716,0.0,693.7606533536135
2025-03-20,71,B4,0.4662,1063.2702666666669,1272.5053833333334,1039.4806260494354,1298.6662786151044,467.5640419345683,156.53417473209845,833.3333333333333,0.0,0.0,4128.255988229361,4878.255988229361,217.97835634989573,364.88116130052146,0.0,582.8595176504172
2025-03-20,72,B4,0.4432,1028.0533333333333,1303.075,999.5664399711641,1291.4144294188056,609.2841915082084,0.0,833.3333333333333,0.0,50.97252484154194,4878.255988229361,5628.255988229361,270.03475367643796,0.0,-1.1368683772161603e-13,270.03475367643796
2025-03-20,73,B4,0.4411,993.1352666666668,1347.1565833333334,982.70654923002,1293.9540134053834,581.5632784688376,0.0,833.3333333333333,0.0,102.25126180217092,5628.255988229361,6378.255988229361,256.52756213260426,0.0,0.0,256.52756213260426
2025-03-20,74,B4,0.4551,975.87165,1348.42845,988.0888508631597,1313.4806869994034,538.9468233785742,0.0,833.3333333333333,0.0,78.17029004524102,6378.255988229361,7128.255988229361,245.27469931958913,0.0,0.0,245.27469931958913
2025-03-20,75,B4,0.4463,980.61,1284.89375,995.000966400423,1325.2369211472771,561.9313251428443,0.0,833.3333333333333,0.0,32.88174180951103,7128.255988229361,7878.255988229361,250.78995041125143,0.0,0.0,250.78995041125143
2025-03-20,76,B4,0.4113,1001.0465666666668,1200.876,989.1839210966301,1293.4812896990986,583.5341167086582,49.969783291341855,833.3333333333333,0.0,0.0,7878.255988229361,8628.25598822936,240.00758220227112,102.76285933864452,-1.1368683772161603e-13,342.7704415409156
2025-03-20,77,B4,0.5682,1028.0591333333334,1201.1573666666666,998.1217321899234,1266.2512549974942,0.0,95.03128947423676,268.1295228075699,0.0,0.0,8628.25598822936,8869.572558756174,0.0,269.98389339630666,-5.684341886080802e-14,269.98389339630666
2025-03-20,78,B4,0.8279,1058.5633333333333,1254.3,1028.859251026135,1260.1521869068245,0.0,0.0,195.73666666666668,0.0,0.0,8869.572558756174,9045.735558756174,0.0,0.0,0.0,0.0
2025-03-20,79,B4,0.8636,1085.1036,1223.1791666666666,1056.446013628922,1244.6391915676784,0.0,0.0,138.07556666666665,0.0,0.0,9045.735558756174,9170.003568756174,0.0,0.0,0.0,0.0
2025-03-20,80,B4,0.8416,1059.80525,1150.1056333333331,1053.668643044505,1212.347461295485,0.0,0.0,90.30038333333323,0.0,0.0,9170.003568756174,9251.273913756173,0.0,0.0,0.0,0.0
2025-03-20,81,B4,0.8618,1006.55,1101.66875,1039.2481022296977,1181.5115139696697,0.0,0.0,95.11875000000009,0.0,0.0,9251.273913756173,9336.880788756172,0.0,0.0,0.0,0.0
2025-03-20,82,B4,0.8623,1004.8308,1107.0299166666666,1052.853551510101,1174.244827768968,0.0,0.0,102.19911666666667,0.0,0.0,9336.880788756172,9428.859993756172,0.0,0.0,0.0,0.0
2025-03-20,83,B4,0.9026,1029.630216666667,1134.42295,1037.4810886262749,1153.1929394156061,0.0,0.0,104.79273333333299,0.0,0.0,9428.859993756172,9523.173453756172,0.0,0.0,0.0,0.0
2025-03-20,84,B4,0.9754,1046.67,1133.325,1006.4284568673569,1109.4975298177076,0.0,0.0,86.65499999999997,0.0,0.0,9523.173453756172,9601.162953756171,0.0,0.0,0.0,0.0
2025-03-20,85,B4,1.0002,1047.24705,1075.6022833333334,1030.0103647848484,1069.804651897977,0.0,0.0,28.355233333333445,0.0,0.0,9601.162953756171,9626.682663756172,0.0,0.0,0.0,0.0
2025-03-20,86,B4,0.9978,1052.4853333333333,1033.9314333333334,1031.546216623227,1029.129941892354,0.0,0.0,0.0,18.553899999999885,0.0,9626.682663756172,9606.067219311728,0.0,0.0,0.0,0.0
2025-03-20,87,B4,1.0271,1058.7983333333334,1019.28125,1006.8013138878972,988.8841454489046,0.0,0.0,0.0,39.5170833333334,0.0,9606.067219311728,9562.159348941357,0.0,0.0,0.0,0.0
2025-03-20,88,B4,1.0906,1043.2368833333333,972.9436,1030.4222928438369,958.3437006206985,0.0,0.0,0.0,70.2932833333333,0.0,9562.159348941357,9484.05570079321,0.0,0.0,0.0,0.0
2025-03-20,89,B4,0.9376,1031.6857666666667,905.32725,1053.8786553686232,920.256998505556,0.0,0.0,0.0,126.35851666666667,0.0,9484.05570079321,9343.657348941357,0.0,0.0,0.0,0.0
2025-03-20,90,B4,0.6694,1026.1066666666668,845.4625,1047.838448487673,876.4034670940086,261.7685711046639,0.0,81.1244044379971,0.0,0.0,9343.657348941357,9416.669312935554,175.22788149746202,0.0,0.0,175.22788149746202
2025-03-20,91,B4,0.66,1006.5609833333332,809.2424166666666,1032.0180068983686,844.7247880882829,629.1536909171482,295.1066710567037,726.9417953071853,0.0,0.0,9416.669312935554,10070.91692871202,415.24143600531784,973.8520144871223,0.0,1389.0934504924403
2025-03-20,92,B4,0.7217,1009.11315,760.3063833333334,1017.6739692460307,805.4662076039564,260.7885097717756,36.599005024591285,48.58074812970027,0.0,0.0,10070.91692871202,10114.639602028752,188.21106750229043,132.06750963123767,1.4210854715202004e-14,320.2785771335281
2025-03-20,93,B4,0.7308,1031.28,691.1374999999999,1017.1245639157623,750.9278737532721,264.5675115639168,75.5749884360833,0.0,0.0,0.0,10114.639602028752,10114.639602028752,193.3459374509104,276.1510077454484,0.0,469.4969451963588
2025-03-20,94,B4,0.7534,1032.5620166666663,629.77975,1031.9987362215077,694.3235220242221,354.3603862924874,65.10705246938309,16.685172095204255,0.0,0.0,10114.639602028752,10129.656256914435,266.97511503276,245.2582666521661,2.4868995751603507e-14,512.2333816849261
2025-03-20,95,B4,0.7823,1031.0229333333334,578.5704833333333,1009.9873556129736,644.9073851601102,388.0590489135681,72.43337563905482,8.039974552622878,0.0,0.0,10129.656256914435,10136.892234011797,303.57859396508434,283.3231488121629,1.7763568394002505e-15,586.9017427772473
2025-03-20,96,B4,0.8055,1033.361666666667,526.0375,971.163584070545,597.9042130023827,414.11713002025965,134.06479559850328,40.85775895209606,0.0,0.0,10136.892234011797,10173.664217068685,333.5713482313191,539.945964272972,1.5631940186722204e-13,873.5173125042911
2025-03-20,97,B4,0.8271,1025.5623833333334,463.3008333333333,988.8984378307532,540.2975363941755,495.29138528331237,113.660648563422,46.69048384673426,0.0,0.0,10173.664217068685,10215.685652530747,409.6555047678276,470.0436121340316,-6.394884621840902e-14,879.6991169018593
2025-03-20,98,B4,0.8519,1016.9598666666668,417.89265,1008.7418334442956,477.1469217416093,538.0936975993675,67.47230496397856,6.498785896679236,0.0,0.0,10215.685652530747,10221.534559837759,458.4020209849012,287.3982829940667,1.7763568394002505e-15,745.8003039789678
2025-03-20,99,B4,0.8791,1019.825,389.06875,1002.916625448638,414.50986811583726,594.9143438006594,42.34949266720061,6.507586467859944,0.0,0.0,10221.534559837759,10227.391387658832,522.9891996351596,186.14719501868026,-7.105427357601002e-15,709.1363946538398
2025-03-20,100,B4,0.9024,1034.9158166666666,346.1802666666667,998.2516926055984,355.15456713834874,654.7076965279499,45.63842453274951,11.610571060699487,0.0,0.0,10227.391387658832,10237.840901613463,590.8082253468219,205.92057149176577,-1.0125233984581428e-13,796.7287968385876
2025-03-20,101,B4,0.9163,1031.6998333333331,288.97555,1001.9169584872135,303.02300125111697,712.3915544240999,43.8303260972356,13.497597188002398,0.0,0.0,10237.840901613463,10249.988739082664,652.7643813188027,200.8086390144849,-2.4868995751603507e-14,853.5730203332877
2025-03-20,102,B4,0.9264,1017.0316666666666,229.61875,1020.1944564993714,255.20163254467732,796.8782039238184,22.420092711975215,31.885379969127015,0.0,0.0,10249.988739082664,10278.685581054879,738.2279681150254,103.84986944186919,1.4210854715202004e-14,842.0778375568946
2025-03-20,103,B4,0.9462,1023.8828166666668,180.65036666666663,1047.3787162689166,204.44674239776035,892.6123824013052,0.3004761288429513,49.68040853014799,0.0,0.0,10278.685581054879,10323.39794873201,844.589836228115,1.4215525655560024,1.6342482922482304e-13,846.011388793671
2025-03-20,104,B4,0.9742,1012.5022333333332,138.64705,1016.9125411691375,154.72706442485517,881.9549714701434,11.669706589052343,19.76949472586259,0.0,0.0,10323.39794873201,10341.190493985287,859.2005332062137,56.84314079527395,2.4868995751603507e-14,916.0436740014876
2025-03-20,105,B4,0.9862,1004.28,99.55625,979.4815235857476,107.80569458821833,880.3235082148094,24.40024178519056,0.0,0.0,0.0,10341.190493985287,10341.190493985287,868.175043801445,120.31759224277465,0.0,988.4926360442196
2025-03-20,106,B4,0.976,1035.5736,62.482850000000006,1030.5387493398032,62.68269140394216,974.1425103518674,13.882371281420061,14.9341316332875,0.0,0.0,10341.190493985287,10354.631212455244,950.7630901034225,67.7459718533299,7.105427357601002e-15,1018.5090619567525
2025-03-20,107,B4,1.0742,899.02445,26.021266666666666,930.6160973189429,27.495488991955977,911.1421848992263,0.0,38.139001565892976,0.0,0.0,10354.631212455244,10388.956313864548,978.748935018749,0.0,-2.1316282072803006e-14,978.748935018749
2025-03-20,108,B4,1.2313,682.3533333333334,0.0,719.9167169734595,0.0,695.2806230414689,0.0,0.0,0.0,12.927289708135504,10388.956313864548,10388.956313864548,856.0990311509606,0.0,0.0,856.0990311509606
2025-03-20,109,B4,1.2561,697.9972833333333,0.0,694.5641871669495,8.605591240609906,658.539591984111,0.0,0.0,39.45769134922375,0.0,10388.956313864548,10345.114434587633,827.1915814912418,0.0,1.4779288903810084e-12,827.1915814912418
2025-03-20,110,B4,1.2447,740.2377833333334,0.9295666666666668,721.8104757882392,8.745442379106201,715.944477526464,0.0,0.0,23.363739140204597,0.0,10345.114434587633,10319.15472443185,891.1360911771897,0.0,1.9326762412674725e-12,891.1360911771897
2025-03-20,111,B4,1.2545,709.2416666666667,0.0,714.1426480663278,0.0,694.7584762876985,0.0,0.0,14.483190378968356,0.0,10319.15472443185,10303.06229067744,871.5745085029178,0.0,2.2737367544323206e-13,871.5745085029178
2025-03-20,112,B4,1.2522,714.4228166666667,0.0,721.3670590659789,7.292162516753792,712.1861633312292,0.0,0.0,2.2366533354364946,0.0,10303.06229067744,10300.577120304733,891.7995137233652,0.0,-1.0231815394945443e-12,891.7995137233652
2025-03-20,113,B4,1.2881,745.0410666666667,0.0667333333333333,718.8725063024312,6.901525305708419,588.9456729439629,0.0,0.0,156.02866038937208,0.0,10300.577120304733,10127.21194209432,758.6209213191187,0.0,1.5916157281026244e-12,758.6209213191187
2025-03-20,114,B4,1.3466,763.2066666666666,0.0,710.7481902914152,0.0,0.0,0.0,0.0,763.2066666666666,0.0,10127.21194209432,9279.204534686913,0.0,0.0,0.0,0.0
2025-03-20,115,B4,1.3523,746.7180333333334,0.0,730.3575208069877,6.008684707995233,0.0,0.0,0.0,746.7180333333334,0.0,9279.204534686913,8449.517830983208,0.0,0.0,0.0,0.0
2025-03-20,116,B4,1.3445,714.2603,0.0048,735.1163148392169,5.594321650231284,0.0,0.0,0.0,714.2555,0.0,8449.517830983208,7655.900608760986,0.0,0.0,0.0,0.0
2025-03-20,117,B4,1.3483,699.4633333333333,0.0,732.3609413275171,0.0,0.0,0.0,0.0,699.4633333333333,0.0,7655.900608760986,6878.719127279504,0.0,0.0,0.0,0.0
2025-03-20,118,B4,1.349,721.8114,0.0,767.4535361818702,4.777118475489356,2.164144535051605,0.0,0.0,719.6472554649484,0.0,6878.719127279504,6079.111065651784,2.9194309777846152,0.0,0.0,2.9194309777846152
2025-03-20,119,B4,1.3473,728.4913499999999,0.00035,764.9315679752632,4.381979327811028,0.0,0.0,0.0,728.4909999999999,0.0,6079.111065651784,5269.67662120734,0.0,0.0,0.0,0.0
