date,slot,policy,grid_plan_kwh
2025-02-01,100,B1,449.4211824874275
2025-02-01,101,B1,434.552931486923
2025-02-01,102,B1,404.4775328647456
2025-02-01,103,B1,441.6666471477501
2025-02-01,104,B1,458.3186754333462
2025-02-01,105,B1,446.1299427821359
2025-02-01,106,B1,452.02372803194345
2025-02-01,107,B1,140.51369729304662
2025-02-01,108,B1,0.0
2025-02-01,109,B1,0.0
2025-02-01,110,B1,0.0
2025-02-01,111,B1,0.0
2025-02-01,112,B1,0.0
2025-02-01,113,B1,0.0
2025-02-01,114,B1,0.0
2025-02-01,115,B1,0.0
2025-02-01,116,B1,0.0
2025-02-01,117,B1,0.0
2025-02-01,118,B1,0.0
2025-02-01,119,B1,0.0
2025-02-01,120,B1,0.0
2025-02-01,121,B1,0.0
2025-02-01,122,B1,0.0
2025-02-01,123,B1,0.0
2025-02-01,124,B1,0.0
2025-02-01,125,B1,0.0
2025-02-01,126,B1,510.3104419983401
2025-02-01,127,B1,496.8895900924404
2025-02-01,128,B1,465.02158214506426
2025-02-01,129,B1,454.7639372697885
2025-02-01,130,B1,476.8126642445311
2025-02-01,131,B1,465.0692096587486
2025-02-01,132,B1,415.59633310099815
2025-02-01,133,B1,1226.15847371225
2025-02-01,134,B1,1241.832504206291
2025-02-01,135,B1,1267.9525201917147
2025-02-01,136,B1,248.029011089626
2025-02-01,137,B1,0.0
2025-02-01,138,B1,390.3219553582528
2025-02-01,139,B1,0.0
2025-02-01,140,B1,403.6802658309311
2025-02-01,141,B1,418.0559722806538
2025-02-01,142,B1,424.500192405553
2025-02-01,143,B1,0.0
2025-02-01,144,B1,0.0
2025-02-01,1,B3,1299.2157768751194
2025-02-01,2,B3,1294.4526302140332
2025-02-01,3,B3,1305.4497693953704
2025-02-01,4,B3,1303.5073055522084
2025-02-01,5,B3,743.1681899581855
2025-02-01,6,B3,506.2699306318414
2025-02-01,7,B3,506.8772069379481
2025-02-01,8,B3,527.3008020784001
2025-02-01,9,B3,495.51172368647855
2025-02-01,10,B3,536.1082491066504
2025-02-01,11,B3,1362.473984409664
2025-02-01,12,B3,1311.922275890411
2025-02-01,13,B3,566.091095679582
2025-02-01,14,B3,529.3866420182973
2025-02-01,15,B3,522.0225796157372
2025-02-01,16,B3,1344.3044927906994
2025-02-01,17,B3,1353.4858277516737
2025-02-01,18,B3,548.2285495523719
2025-02-01,19,B3,544.4486143339471
2025-02-01,20,B3,545.2162313253679
2025-02-01,21,B3,554.110865291579
2025-02-01,22,B3,528.9539536043878
2025-02-01,23,B3,578.02757557492
2025-02-01,24,B3,1378.9269821110752
2025-02-01,25,B3,550.3345243518686
2025-02-01,26,B3,553.4633801218237
2025-02-01,27,B3,562.9498875032801
2025-02-01,28,B3,560.3895705219528
2025-02-01,29,B3,570.3992420790697
2025-02-01,30,B3,582.074078534106
2025-02-01,31,B3,557.99372311582
2025-02-01,32,B3,556.7980808587198
2025-02-01,33,B3,600.5770885155599
2025-02-01,34,B3,608.6367892045087
2025-02-01,35,B3,578.7384849098332
2025-02-01,36,B3,0.0
2025-02-01,37,B3,0.0
2025-02-01,38,B3,0.0
2025-02-01,39,B3,101.0258093894439
2025-02-01,40,B3,0.0
2025-02-01,41,B3,0.0
2025-02-01,42,B3,0.0
2025-02-01,43,B3,0.0
2025-02-01,44,B3,0.0
2025-02-01,45,B3,551.5260910777565
2025-02-01,46,B3,484.2716512175068
2025-02-01,47,B3,0.0
2025-02-01,48,B3,0.0
2025-02-01,49,B3,0.0
2025-02-01,50,B3,0.0
2025-02-01,51,B3,0.0
2025-02-01,52,B3,0.0
2025-02-01,53,B3,0.0
2025-02-01,54,B3,0.0
2025-02-01,55,B3,0.0
2025-02-01,56,B3,0.0
2025-02-01,57,B3,0.0
2025-02-01,58,B3,0.0
2025-02-01,59,B3,0.0
2025-02-01,60,B3,0.0
2025-02-01,61,B3,0.0
2025-02-01,62,B3,0.0
2025-02-01,63,B3,0.0
2025-02-01,64,B3,0.0
2025-02-01,65,B3,0.0
2025-02-01,66,B3,0.0
2025-02-01,67,B3,559.4475421778887
2025-02-01,68,B3,518.3778237918832
2025-02-01,69,B3,465.6751409296903
2025-02-01,70,B3,491.9644180643986
2025-02-01,71,B3,519.1378286434172
2025-02-01,72,B3,429.43723489743945
2025-02-01,73,B3,476.9058608723411
2025-02-01,74,B3,0.0
2025-02-01,75,B3,280.2916699544643
2025-02-01,76,B3,507.6206175919633
2025-02-01,77,B3,0.0
2025-02-01,78,B3,0.0
2025-02-01,79,B3,0.0
2025-02-01,80,B3,0.0
2025-02-01,81,B3,0.0
2025-02-01,82,B3,0.0
2025-02-01,83,B3,0.0
2025-02-01,84,B3,0.0
2025-02-01,85,B3,0.0
2025-02-01,86,B3,0.0
2025-02-01,87,B3,0.0
2025-02-01,88,B3,0.0
2025-02-01,89,B3,0.0
2025-02-01,90,B3,102.78688496287371
2025-02-01,91,B3,133.4352167311216
2025-02-01,92,B3,191.9555838675533
2025-02-01,93,B3,182.4059588281324
2025-02-01,94,B3,222.30674958131488
2025-02-01,95,B3,281.3025596175722
2025-02-01,96,B3,321.3839123505928
2025-02-01,97,B3,383.1612165344482
2025-02-01,98,B3,460.2587418864328
2025-02-01,99,B3,520.8916235768947
2025-02-01,100,B3,535.2655124636171
2025-02-01,101,B3,531.8482076773992
2025-02-01,102,B3,562.4143185790311
2025-02-01,103,B3,592.7130233382262
2025-02-01,104,B3,612.3847801952508
2025-02-01,105,B3,607.4894665916595
2025-02-01,106,B3,627.4157304128958
2025-02-01,107,B3,587.7639231733037
2025-02-01,108,B3,477.7711094840854
2025-02-01,109,B3,0.0
2025-02-01,110,B3,0.0
2025-02-01,111,B3,0.0
2025-02-01,112,B3,0.0
2025-02-01,113,B3,0.0
2025-02-01,114,B3,0.0
2025-02-01,115,B3,0.0
2025-02-01,116,B3,0.0
2025-02-01,117,B3,0.0
2025-02-01,118,B3,0.0
2025-02-01,119,B3,5.26418827176451
2025-02-01,120,B3,0.0
2025-02-01,121,B3,0.0
2025-02-01,122,B3,0.0
2025-02-01,123,B3,0.0
2025-02-01,124,B3,0.0
2025-02-01,125,B3,543.2651073162745
2025-02-01,126,B3,596.508061045959
2025-02-01,127,B3,585.194623425774
2025-02-01,128,B3,521.8392083355405
2025-02-01,129,B3,515.6900317697883
2025-02-01,130,B3,520.9555118635786
2025-02-01,131,B3,500.75559775398665
2025-02-01,132,B3,438.3315711962362
2025-02-01,133,B3,1215.0270141884407
2025-02-01,134,B3,1250.29038277772
2025-02-01,135,B3,1272.5414915015615
2025-02-01,136,B3,434.3958561949494
2025-02-01,137,B3,0.0
2025-02-01,138,B3,435.3743363106336
2025-02-01,139,B3,15.067790514653154
2025-02-01,140,B3,398.8553976651463
2025-02-01,141,B3,426.6016865663682
2025-02-01,142,B3,478.2129733579339
2025-02-01,143,B3,0.0
2025-02-01,144,B3,0.0
2025-02-01,1,B4,1299.2157768751194
2025-02-01,2,B4,1294.4526302140332
2025-02-01,3,B4,1305.4497693953704
2025-02-01,4,B4,1303.5073055522084
2025-02-01,5,B4,794.1735679003542
2025-02-01,6,B4,547.2132639651747
2025-02-01,7,B4,549.1347307474718
2025-02-01,8,B4,527.3008020784001
2025-02-01,9,B4,530.8188665436212
2025-02-01,10,B4,539.4858014876029
2025-02-01,11,B4,1362.473984409664
2025-02-01,12,B4,1326.1527520808868
2025-02-01,13,B4,566.091095679582
2025-02-01,14,B4,529.3866420182973
2025-02-01,15,B4,550.8547224728801
2025-02-01,16,B4,1344.3044927906994
2025-02-01,17,B4,1353.4858277516737
2025-02-01,18,B4,562.4802162190385
2025-02-01,19,B4,552.4697429053758
2025-02-01,20,B4,558.0187122777488
2025-02-01,21,B4,554.110865291579
2025-02-01,22,B4,528.9539536043878
2025-02-01,23,B4,583.3918541463484
2025-02-01,24,B4,1378.9269821110752
2025-02-01,25,B4,556.7002743518689
2025-02-01,26,B4,553.4633801218237
2025-02-01,27,B4,595.7406017889942
2025-02-01,28,B4,575.721565760048
2025-02-01,29,B4,576.341637317165
2025-02-01,30,B4,582.7169356769631
2025-02-01,31,B4,569.9861493062962
2025-02-01,32,B4,591.1954951444342
2025-02-01,33,B4,622.6004218488932
2025-02-01,34,B4,642.5461958476593
2025-02-01,35,B4,591.3039754154206
2025-02-01,36,B4,0.0
2025-02-01,37,B4,0.0
2025-02-01,38,B4,0.0
2025-02-01,39,B4,190.488125240472
2025-02-01,40,B4,0.0
2025-02-01,41,B4,0.0
2025-02-01,42,B4,0.0
2025-02-01,43,B4,0.0
2025-02-01,44,B4,0.0
2025-02-01,45,B4,551.5260910777565
2025-02-01,46,B4,513.3857678841734
2025-02-01,47,B4,0.0
2025-02-01,48,B4,0.0
2025-02-01,49,B4,0.0
2025-02-01,50,B4,0.0
2025-02-01,51,B4,0.0
2025-02-01,52,B4,0.0
2025-02-01,53,B4,0.0
2025-02-01,54,B4,0.0
2025-02-01,55,B4,0.0
2025-02-01,56,B4,0.0
2025-02-01,57,B4,0.0
2025-02-01,58,B4,0.0
2025-02-01,59,B4,0.0
2025-02-01,60,B4,0.0
2025-02-01,61,B4,0.0
2025-02-01,62,B4,0.0
2025-02-01,63,B4,0.0
2025-02-01,64,B4,0.0
2025-02-01,65,B4,0.0
2025-02-01,66,B4,0.0
2025-02-01,67,B4,561.0883221460859
2025-02-01,68,B4,518.3778237918832
2025-02-01,69,B4,465.6751409296903
2025-02-01,70,B4,491.9644180643986
2025-02-01,71,B4,519.1378286434172
2025-02-01,72,B4,429.43723489743945
2025-02-01,73,B4,489.46289658662704
2025-02-01,74,B4,34.318265335010835
2025-02-01,75,B4,481.8511260480256
2025-02-01,76,B4,507.6206175919633
2025-02-01,77,B4,0.0
2025-02-01,78,B4,0.0
2025-02-01,79,B4,0.0
2025-02-01,80,B4,0.0
2025-02-01,81,B4,0.0
2025-02-01,82,B4,0.0
2025-02-01,83,B4,0.0
2025-02-01,84,B4,0.0
2025-02-01,85,B4,0.0
2025-02-01,86,B4,0.0
2025-02-01,87,B4,0.0
2025-02-01,88,B4,0.0
2025-02-01,89,B4,0.0
2025-02-01,90,B4,115.95797449843698
2025-02-01,91,B4,177.56213156445503
2025-02-01,92,B4,191.9555838675533
2025-02-01,93,B4,182.4059588281324
2025-02-01,94,B4,233.2794662479817
2025-02-01,95,B4,310.549645331858
2025-02-01,96,B4,321.3839123505928
2025-02-01,97,B4,386.4216927249242
2025-02-01,98,B4,460.2587418864328
2025-02-01,99,B4,520.8916235768947
2025-02-01,100,B4,530.9268872493319
2025-02-01,101,B4,531.8482076773992
2025-02-01,102,B4,562.4143185790311
2025-02-01,103,B4,592.7130233382262
2025-02-01,104,B4,612.3847801952508
2025-02-01,105,B4,608.8205147692017
2025-02-01,106,B4,627.4157304128958
2025-02-01,107,B4,587.7639231733037
2025-02-01,108,B4,506.7237285317044
2025-02-01,109,B4,0.0
2025-02-01,110,B4,0.0
2025-02-01,111,B4,0.0
2025-02-01,112,B4,0.0
2025-02-01,113,B4,0.0
2025-02-01,114,B4,0.0
2025-02-01,115,B4,0.0
2025-02-01,116,B4,0.0
2025-02-01,117,B4,0.0
2025-02-01,118,B4,0.0
2025-02-01,119,B4,90.54060051866968
2025-02-01,120,B4,0.0
2025-02-01,121,B4,0.0
2025-02-01,122,B4,0.0
2025-02-01,123,B4,0.0
2025-02-01,124,B4,0.0
2025-02-01,125,B4,538.5159739829411
2025-02-01,126,B4,602.7013943792925
2025-02-01,127,B4,602.8490019972023
2025-02-01,128,B4,532.8438226212548
2025-02-01,129,B4,524.4979848888362
2025-02-01,130,B4,483.9171745302451
2025-02-01,131,B4,526.2399453730343
2025-02-01,132,B4,438.3315711962362
2025-02-01,133,B4,1236.279954664631
2025-02-01,134,B4,1257.1738113491483
2025-02-01,135,B4,1272.5414915015615
2025-02-01,136,B4,450.64466575722105
2025-02-01,137,B4,0.0
2025-02-01,138,B4,435.3743363106336
2025-02-01,139,B4,0.0
2025-02-01,140,B4,413.53122297378815
2025-02-01,141,B4,426.6016865663682
2025-02-01,142,B4,478.2129733579339
2025-02-01,143,B4,0.0
2025-02-01,144,B4,0.0
2025-02-02,1,B1,594.0683046257376
2025-02-02,2,B1,594.5392340638247
2025-02-02,3,B1,1423.7328220862205
2025-02-02,4,B1,1413.044346374165
2025-02-02,5,B1,1425.0116337717586
2025-02-02,6,B1,620.0557637525816
2025-02-02,7,B1,627.822469361956
2025-02-02,8,B1,628.281337197022
2025-02-02,9,B1,1458.199235713274
2025-02-02,10,B1,607.0376354137906
2025-02-02,11,B1,599.384676303541
2025-02-02,12,B1,1452.8538574984973
2025-02-02,13,B1,1493.3468469825102
2025-02-02,14,B1,1512.4045144168697
2025-02-02,15,B1,1322.933704223609
2025-02-02,16,B1,1482.035792475423
2025-02-02,17,B1,623.109611279539
2025-02-02,18,B1,607.052520945774
2025-02-02,19,B1,629.8276525337195
2025-02-02,20,B1,1507.4581743702315
2025-02-02,21,B1,699.9643625840653
2025-02-02,22,B1,678.9194199181718
2025-02-02,23,B1,669.0460364531292
2025-02-02,24,B1,1521.1260663716282
2025-02-02,25,B1,697.3177126231668
2025-02-02,26,B1,689.0520367088357
2025-02-02,27,B1,686.3010166695827
2025-02-02,28,B1,713.5247160027105
2025-02-02,29,B1,706.1815174897787
2025-02-02,30,B1,682.336422858286
2025-02-02,31,B1,703.7541922429294
2025-02-02,32,B1,713.9052842063406
2025-02-02,33,B1,1530.3887783925245
2025-02-02,34,B1,1539.0115142935497
2025-02-02,35,B1,790.9975174205268
2025-02-02,36,B1,893.686767332107
2025-02-02,37,B1,894.985158102535
2025-02-02,38,B1,890.5183443795803
2025-02-02,39,B1,73.53436701715168
2025-02-02,40,B1,41.33877495328159
2025-02-02,41,B1,868.1480805247169
2025-02-02,42,B1,869.481323661764
2025-02-02,43,B1,828.6852806232465
2025-02-02,44,B1,790.8619467191722
2025-02-02,45,B1,736.3401238094372
2025-02-02,46,B1,1460.486917287908
2025-02-02,47,B1,696.8680614570549
2025-02-02,48,B1,36.45821068747989
2025-02-02,49,B1,0.0
2025-02-02,50,B1,0.0
2025-02-02,51,B1,0.0
2025-02-02,52,B1,0.0
2025-02-02,53,B1,0.0
2025-02-02,54,B1,0.0
2025-02-02,55,B1,0.0
2025-02-02,56,B1,0.0
2025-02-02,57,B1,0.0
2025-02-02,58,B1,0.0
2025-02-02,59,B1,0.0
2025-02-02,60,B1,0.0
2025-02-02,61,B1,0.0
2025-02-02,62,B1,0.0
2025-02-02,63,B1,141.66223060395225
2025-02-02,64,B1,155.4812788514294
2025-02-02,65,B1,140.39633869217778
2025-02-02,66,B1,892.3666048904355
2025-02-02,67,B1,898.2086098822825
2025-02-02,68,B1,918.7725402854172
2025-02-02,69,B1,904.3041813829648
2025-02-02,70,B1,878.6820830928172
2025-02-02,71,B1,849.6294741001874
2025-02-02,72,B1,829.147257394841
2025-02-02,73,B1,829.9364940998777
2025-02-02,74,B1,831.7710564653042
2025-02-02,75,B1,827.8540966336544
2025-02-02,76,B1,833.4125861265678
2025-02-02,77,B1,862.937802562656
2025-02-02,78,B1,56.5960844840331
2025-02-02,79,B1,0.0
2025-02-02,80,B1,65.24389416173085
2025-02-02,81,B1,119.4091255900579
2025-02-02,82,B1,0.0
2025-02-02,83,B1,0.0
2025-02-02,84,B1,93.44796890049828
2025-02-02,85,B1,0.0
2025-02-02,86,B1,0.0
2025-02-02,87,B1,0.0
2025-02-02,88,B1,0.0
2025-02-02,89,B1,323.8902397645845
2025-02-02,90,B1,1225.072490721672
2025-02-02,91,B1,1276.734189035129
2025-02-02,92,B1,1324.6849001462
2025-02-02,93,B1,545.2514527165716
2025-02-02,94,B1,596.6534706188631
2025-02-02,95,B1,642.1714298085599
2025-02-02,96,B1,688.7822030194602
2025-02-02,97,B1,744.3588657465914
2025-02-02,98,B1,786.5968354113141
2025-02-02,99,B1,826.0907893300646
2025-02-02,100,B1,894.9083927868024
2025-02-02,101,B1,950.836756299976
2025-02-02,102,B1,977.9732649484562
2025-02-02,103,B1,999.7151057581804
2025-02-02,104,B1,1012.4224236024464
2025-02-02,105,B1,1046.2632258152746
2025-02-02,106,B1,1066.3735318978952
2025-02-02,107,B1,922.3594533137524
2025-02-02,108,B1,0.0
2025-02-02,109,B1,0.0
2025-02-02,110,B1,0.0
2025-02-02,111,B1,0.0
2025-02-02,112,B1,0.0
2025-02-02,113,B1,750.5320911877823
2025-02-02,114,B1,0.0
2025-02-02,115,B1,0.0
2025-02-02,116,B1,0.0
2025-02-02,117,B1,0.0
2025-02-02,118,B1,0.0
2025-02-02,119,B1,701.4879314632328
2025-02-02,120,B1,695.9295146853879
2025-02-02,121,B1,0.0
2025-02-02,122,B1,727.5587121319437
2025-02-02,123,B1,713.8251519365986
2025-02-02,124,B1,0.0
2025-02-02,125,B1,734.0129509620698
2025-02-02,126,B1,718.5699750079706
2025-02-02,127,B1,719.484983200381
2025-02-02,128,B1,713.2798480733571
2025-02-02,129,B1,707.7643056165293
2025-02-02,130,B1,724.9833306253512
2025-02-02,131,B1,663.9077013559287
2025-02-02,132,B1,555.0998926815785
2025-02-02,133,B1,539.7391804444392
2025-02-02,134,B1,553.3364987036076
2025-02-02,135,B1,554.6810179543091
2025-02-02,136,B1,568.321897856356
2025-02-02,137,B1,576.7382761165996
2025-02-02,138,B1,569.9545861013863
2025-02-02,139,B1,562.0194898393468
2025-02-02,140,B1,584.6736776152264
2025-02-02,141,B1,610.3600907823813
2025-02-02,142,B1,583.6487920736564
2025-02-02,143,B1,586.3081696869252
2025-02-02,144,B1,613.1229256750844
2025-02-02,1,B3,658.2316831971663
2025-02-02,2,B3,621.8281149049265
2025-02-02,3,B3,1384.6471571368752
2025-02-02,4,B3,1393.0474921201571
2025-02-02,5,B3,1398.4945973362005
2025-02-02,6,B3,655.7858785444943
2025-02-02,7,B3,581.0664767929369
2025-02-02,8,B3,627.173460937116
2025-02-02,9,B3,1434.0196284675428
2025-02-02,10,B3,630.0991816904452
2025-02-02,11,B3,618.9892047484045
2025-02-02,12,B3,1370.073599208866
2025-02-02,13,B3,1467.417887885095
2025-02-02,14,B3,1435.2812862316755
2025-02-02,15,B3,1426.234827548053
2025-02-02,16,B3,1442.5042144604467
2025-02-02,17,B3,643.8103081776377
2025-02-02,18,B3,622.6208378709429
2025-02-02,19,B3,670.6250446195103
2025-02-02,20,B3,1490.877892597092
2025-02-02,21,B3,698.0508247342495
2025-02-02,22,B3,677.6539573219607
2025-02-02,23,B3,683.641207881701
2025-02-02,24,B3,1452.885933857252
2025-02-02,25,B3,728.9383459564984
2025-02-02,26,B3,679.0790782963207
2025-02-02,27,B3,716.2329214314876
2025-02-02,28,B3,731.74654457414
2025-02-02,29,B3,732.6433151088262
2025-02-02,30,B3,670.7650599160556
2025-02-02,31,B3,707.6090256013737
2025-02-02,32,B3,727.6329010083554
2025-02-02,33,B3,1515.0551007906756
2025-02-02,34,B3,1510.1953633609685
2025-02-02,35,B3,785.6395293298215
2025-02-02,36,B3,843.1869409664739
2025-02-02,37,B3,878.2998139632529
2025-02-02,38,B3,876.6331955390597
2025-02-02,39,B3,881.6160629131085
2025-02-02,40,B3,228.33824326633123
2025-02-02,41,B3,825.9765462621356
2025-02-02,42,B3,844.1522622292852
2025-02-02,43,B3,862.6042607782284
2025-02-02,44,B3,834.7556547795091
2025-02-02,45,B3,754.754238320679
2025-02-02,46,B3,1397.5661232432965
2025-02-02,47,B3,687.0277204749211
2025-02-02,48,B3,111.12214393307374
2025-02-02,49,B3,96.2874161637684
2025-02-02,50,B3,34.55957204867434
2025-02-02,51,B3,0.0
2025-02-02,52,B3,0.0
2025-02-02,53,B3,0.0
2025-02-02,54,B3,0.0
2025-02-02,55,B3,0.0
2025-02-02,56,B3,0.0
2025-02-02,57,B3,0.0
2025-02-02,58,B3,0.0
2025-02-02,59,B3,0.0
2025-02-02,60,B3,0.0
2025-02-02,61,B3,0.0
2025-02-02,62,B3,0.0
2025-02-02,63,B3,205.686775189395
2025-02-02,64,B3,189.81945667397355
2025-02-02,65,B3,177.9974403525972
2025-02-02,66,B3,861.8928557038631
2025-02-02,67,B3,912.37751205521
2025-02-02,68,B3,914.357652878561
2025-02-02,69,B3,891.8350578986641
2025-02-02,70,B3,860.3395580993162
2025-02-02,71,B3,860.5819169963851
2025-02-02,72,B3,852.7734257822661
2025-02-02,73,B3,767.720065567008
2025-02-02,74,B3,755.4147426853167
2025-02-02,75,B3,836.525777484759
2025-02-02,76,B3,887.1589860826061
2025-02-02,77,B3,855.471414467418
2025-02-02,78,B3,60.954596388794926
2025-02-02,79,B3,0.0
2025-02-02,80,B3,135.57160130458828
2025-02-02,81,B3,141.67554167625417
2025-02-02,82,B3,115.94356889630782
2025-02-02,83,B3,0.0
2025-02-02,84,B3,203.9361893688432
2025-02-02,85,B3,251.7696004481376
2025-02-02,86,B3,0.0
2025-02-02,87,B3,0.0
2025-02-02,88,B3,0.0
2025-02-02,89,B3,350.64356832715487
2025-02-02,90,B3,1235.572283164356
2025-02-02,91,B3,1278.0394664446428
2025-02-02,92,B3,1288.698368500818
2025-02-02,93,B3,565.6652245383777
2025-02-02,94,B3,634.8410253240058
2025-02-02,95,B3,683.7056392309412
2025-02-02,96,B3,693.8324280800061
2025-02-02,97,B3,763.3248328199428
2025-02-02,98,B3,792.3883413031367
2025-02-02,99,B3,853.58910578671
2025-02-02,100,B3,906.5281610350036
2025-02-02,101,B3,959.8443147446162
2025-02-02,102,B3,1001.749199904136
2025-02-02,103,B3,1008.4424407934508
2025-02-02,104,B3,1024.6979789776149
2025-02-02,105,B3,1055.023797006473
2025-02-02,106,B3,1137.3310647840865
2025-02-02,107,B3,951.9162746530764
2025-02-02,108,B3,0.0
2025-02-02,109,B3,0.0
2025-02-02,110,B3,471.2099124678962
2025-02-02,111,B3,0.0
2025-02-02,112,B3,0.0
2025-02-02,113,B3,711.3612429449914
2025-02-02,114,B3,0.0
2025-02-02,115,B3,0.0
2025-02-02,116,B3,0.0
2025-02-02,117,B3,0.0
2025-02-02,118,B3,0.0
2025-02-02,119,B3,732.2974107169675
2025-02-02,120,B3,675.8824191330522
2025-02-02,121,B3,0.0
2025-02-02,122,B3,732.8041718094836
2025-02-02,123,B3,745.9932108888548
2025-02-02,124,B3,0.0
2025-02-02,125,B3,713.53438371152
2025-02-02,126,B3,709.9002357097379
2025-02-02,127,B3,716.5682284998803
2025-02-02,128,B3,712.1022032041518
2025-02-02,129,B3,696.0081946902725
2025-02-02,130,B3,709.4111487541245
2025-02-02,131,B3,682.4773817484423
2025-02-02,132,B3,618.7059997494971
2025-02-02,133,B3,602.7906923572367
2025-02-02,134,B3,561.7943772750363
2025-02-02,135,B3,580.4417322400234
2025-02-02,136,B3,572.032107380167
2025-02-02,137,B3,580.2846858860216
2025-02-02,138,B3,613.4312181628723
2025-02-02,139,B3,558.7449546033216
2025-02-02,140,B3,579.0664847580837
2025-02-02,141,B3,646.7593096199298
2025-02-02,142,B3,537.7182979001371
2025-02-02,143,B3,551.1828542152185
2025-02-02,144,B3,502.1450685322272
2025-02-02,1,B4,658.2316831971663
2025-02-02,2,B4,621.8281149049265
2025-02-02,3,B4,1384.6471571368752
2025-02-02,4,B4,1393.0474921201571
2025-02-02,5,B4,1398.4945973362005
2025-02-02,6,B4,663.5052875621055
2025-02-02,7,B4,581.0664767929369
2025-02-02,8,B4,618.3011967208316
2025-02-02,9,B4,1434.0196284675428
2025-02-02,10,B4,654.3212758899808
2025-02-02,11,B4,604.5487684460013
2025-02-02,12,B4,1370.073599208866
2025-02-02,13,B4,1467.417887885095
2025-02-02,14,B4,1435.2812862316755
2025-02-02,15,B4,1439.253747929754
2025-02-02,16,B4,1442.5042144604467
2025-02-02,17,B4,645.9743112795388
2025-02-02,18,B4,622.6208378709429
2025-02-02,19,B4,693.6784596765768
2025-02-02,20,B4,1500.127170277421
2025-02-02,21,B4,698.0508247342495
2025-02-02,22,B4,677.6539573219607
2025-02-02,23,B4,683.6412078817008
2025-02-02,24,B4,1452.885933857252
2025-02-02,25,B4,728.9383459565
2025-02-02,26,B4,679.0790782963207
2025-02-02,27,B4,690.3361856252722
2025-02-02,28,B4,715.4964225620248
