date,policy,issue_hour,decision_time,slot,plan_before_kwh,candidate_plan_kwh,effective_plan_kwh
2025-02-01,C2,12,2025-02-01 12:00:00,79,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,80,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,81,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,82,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,83,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,84,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,85,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,86,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,87,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,88,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,89,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,90,20.01312416002827,686.5642467671041,686.5642467671041
2025-02-01,C2,12,2025-02-01 12:00:00,91,102.30080855174084,102.30080855174084,102.30080855174084
2025-02-01,C2,12,2025-02-01 12:00:00,92,166.032736747537,166.032736747537,166.032736747537
2025-02-01,C2,12,2025-02-01 12:00:00,93,200.8857630373409,200.8857630373409,200.8857630373409
2025-02-01,C2,12,2025-02-01 12:00:00,94,253.39731542155505,253.39731542155505,253.39731542155505
2025-02-01,C2,12,2025-02-01 12:00:00,95,354.6856087440773,354.6856087440773,354.6856087440773
2025-02-01,C2,12,2025-02-01 12:00:00,96,448.69304782083054,448.69304782083054,448.69304782083054
2025-02-01,C2,12,2025-02-01 12:00:00,97,423.74310124540585,423.74310124540585,423.74310124540585
2025-02-01,C2,12,2025-02-01 12:00:00,98,445.8381851932661,445.8381851932661,445.8381851932661
2025-02-01,C2,12,2025-02-01 12:00:00,99,543.9242341320728,543.9242341320728,543.9242341320728
2025-02-01,C2,12,2025-02-01 12:00:00,100,601.1336863597837,601.1336863597837,601.1336863597837
2025-02-01,C2,12,2025-02-01 12:00:00,101,574.6341383614748,574.6341383614748,574.6341383614748
2025-02-01,C2,12,2025-02-01 12:00:00,102,542.527308973448,542.527308973448,542.527308973448
2025-02-01,C2,12,2025-02-01 12:00:00,103,621.9437608038447,621.9437608038447,621.9437608038447
2025-02-01,C2,12,2025-02-01 12:00:00,104,541.4260547017531,541.4260547017531,541.4260547017531
2025-02-01,C2,12,2025-02-01 12:00:00,105,585.6982439726123,585.6982439726123,585.6982439726123
2025-02-01,C2,12,2025-02-01 12:00:00,106,589.8678765195676,589.8678765195676,589.8678765195676
2025-02-01,C2,12,2025-02-01 12:00:00,107,489.473544787526,489.473544787526,489.473544787526
2025-02-01,C2,12,2025-02-01 12:00:00,108,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,109,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,110,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,111,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,112,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,113,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,114,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,115,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,116,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,117,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,118,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,119,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,120,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,121,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,122,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,123,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,124,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,125,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,126,532.3250167633958,532.3250167633958,532.3250167633958
2025-02-01,C2,12,2025-02-01 12:00:00,127,477.0014589931081,477.0014589931081,477.0014589931081
2025-02-01,C2,12,2025-02-01 12:00:00,128,462.54631405781646,463.8439372758592,463.8439372758592
2025-02-01,C2,12,2025-02-01 12:00:00,129,474.4167366190165,475.229635623196,475.229635623196
2025-02-01,C2,12,2025-02-01 12:00:00,130,485.29647875439406,485.29647875439406,485.29647875439406
2025-02-01,C2,12,2025-02-01 12:00:00,131,442.83771089109166,442.83771089109166,442.83771089109166
2025-02-01,C2,12,2025-02-01 12:00:00,132,432.3309287605406,432.3309287605406,432.3309287605406
2025-02-01,C2,12,2025-02-01 12:00:00,133,1215.0270141884405,1215.0270141884405,1215.0270141884405
2025-02-01,C2,12,2025-02-01 12:00:00,134,1250.2903827777195,1250.2903827777195,1250.2903827777195
2025-02-01,C2,12,2025-02-01 12:00:00,135,1293.7133962634664,1293.7133962634664,1293.7133962634664
2025-02-01,C2,12,2025-02-01 12:00:00,136,359.1329804858797,359.1329804858797,359.1329804858797
2025-02-01,C2,12,2025-02-01 12:00:00,137,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,138,373.4972857176745,373.4972857176745,373.4972857176745
2025-02-01,C2,12,2025-02-01 12:00:00,139,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,140,398.0730729737883,398.0730729737883,398.0730729737883
2025-02-01,C2,12,2025-02-01 12:00:00,141,455.991722422895,455.991722422895,455.991722422895
2025-02-01,C2,12,2025-02-01 12:00:00,142,453.2125132690469,453.2125132690469,453.2125132690469
2025-02-01,C2,12,2025-02-01 12:00:00,143,0.0,0.0,0.0
2025-02-01,C2,12,2025-02-01 12:00:00,144,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,109,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,110,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,111,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,112,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,113,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,114,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,115,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,116,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,117,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,118,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,119,0.0,539.5085173259658,539.5085173259658
2025-02-01,C2,18,2025-02-01 18:00:00,120,0.0,132.87159546483383,132.87159546483383
2025-02-01,C2,18,2025-02-01 18:00:00,121,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,122,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,123,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,124,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,125,0.0,538.5159739829411,538.5159739829411
2025-02-01,C2,18,2025-02-01 18:00:00,126,532.3250167633958,585.005203903102,585.005203903102
2025-02-01,C2,18,2025-02-01 18:00:00,127,477.0014589931081,585.1946234257739,585.1946234257739
2025-02-01,C2,18,2025-02-01 18:00:00,128,463.8439372758592,532.8438226212547,532.8438226212547
2025-02-01,C2,18,2025-02-01 18:00:00,129,475.229635623196,505.0746515555029,505.0746515555029
2025-02-01,C2,18,2025-02-01 18:00:00,130,485.29647875439406,498.217113482626,498.217113482626
2025-02-01,C2,18,2025-02-01 18:00:00,131,442.83771089109166,484.7982715635105,484.7982715635105
2025-02-01,C2,18,2025-02-01 18:00:00,132,432.3309287605406,424.1473048823033,424.1473048823033
2025-02-01,C2,18,2025-02-01 18:00:00,133,1215.0270141884405,1215.0270141884405,1215.0270141884405
2025-02-01,C2,18,2025-02-01 18:00:00,134,1250.2903827777195,1250.2903827777195,1250.2903827777195
2025-02-01,C2,18,2025-02-01 18:00:00,135,1293.7133962634664,1293.7133962634664,1293.7133962634664
2025-02-01,C2,18,2025-02-01 18:00:00,136,359.1329804858797,391.7069929000783,391.7069929000783
2025-02-01,C2,18,2025-02-01 18:00:00,137,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,138,373.4972857176745,463.2090982153956,463.2090982153956
2025-02-01,C2,18,2025-02-01 18:00:00,139,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,140,398.0730729737883,398.0730729737883,398.0730729737883
2025-02-01,C2,18,2025-02-01 18:00:00,141,455.991722422895,457.3250198997014,457.3250198997014
2025-02-01,C2,18,2025-02-01 18:00:00,142,453.2125132690469,471.0182257388863,471.0182257388863
2025-02-01,C2,18,2025-02-01 18:00:00,143,0.0,0.0,0.0
2025-02-01,C2,18,2025-02-01 18:00:00,144,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,37,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,38,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,39,14.145046773495778,121.34892331234424,14.145046773495778
2025-02-01,C3,6,2025-02-01 06:00:00,40,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,41,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,42,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,43,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,44,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,45,472.7409767548728,558.252634383093,472.7409767548728
2025-02-01,C3,6,2025-02-01 06:00:00,46,385.41767865072217,466.8866578008807,385.41767865072217
2025-02-01,C3,6,2025-02-01 06:00:00,47,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,48,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,49,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,50,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,51,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,52,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,53,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,54,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,55,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,56,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,57,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,58,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,59,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,60,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,61,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,62,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,63,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,64,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,65,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,66,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,67,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,68,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,69,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,70,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,71,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,72,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,73,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,74,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,75,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,76,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,77,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,78,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,79,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,80,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,81,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,82,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,83,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,84,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,85,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,86,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,87,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,88,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,89,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,90,20.01312416002827,20.01312416002827,20.01312416002827
2025-02-01,C3,6,2025-02-01 06:00:00,91,102.30080855174084,102.30080855174084,102.30080855174084
2025-02-01,C3,6,2025-02-01 06:00:00,92,166.032736747537,166.032736747537,166.032736747537
2025-02-01,C3,6,2025-02-01 06:00:00,93,200.8857630373409,200.8857630373409,200.8857630373409
2025-02-01,C3,6,2025-02-01 06:00:00,94,253.39731542155505,253.39731542155505,253.39731542155505
2025-02-01,C3,6,2025-02-01 06:00:00,95,354.6856087440773,354.6856087440773,354.6856087440773
2025-02-01,C3,6,2025-02-01 06:00:00,96,448.69304782083054,448.69304782083054,448.69304782083054
2025-02-01,C3,6,2025-02-01 06:00:00,97,423.74310124540585,423.74310124540585,423.74310124540585
2025-02-01,C3,6,2025-02-01 06:00:00,98,445.8381851932661,445.8381851932661,445.8381851932661
2025-02-01,C3,6,2025-02-01 06:00:00,99,543.9242341320728,543.9242341320728,543.9242341320728
2025-02-01,C3,6,2025-02-01 06:00:00,100,601.1336863597837,601.1336863597837,601.1336863597837
2025-02-01,C3,6,2025-02-01 06:00:00,101,574.6341383614748,574.6341383614748,574.6341383614748
2025-02-01,C3,6,2025-02-01 06:00:00,102,542.527308973448,542.527308973448,542.527308973448
2025-02-01,C3,6,2025-02-01 06:00:00,103,621.9437608038447,621.9437608038447,621.9437608038447
2025-02-01,C3,6,2025-02-01 06:00:00,104,541.4260547017531,541.4260547017531,541.4260547017531
2025-02-01,C3,6,2025-02-01 06:00:00,105,585.6982439726123,585.6982439726123,585.6982439726123
2025-02-01,C3,6,2025-02-01 06:00:00,106,589.8678765195676,589.8678765195676,589.8678765195676
2025-02-01,C3,6,2025-02-01 06:00:00,107,489.473544787526,489.473544787526,489.473544787526
2025-02-01,C3,6,2025-02-01 06:00:00,108,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,109,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,110,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,111,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,112,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,113,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,114,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,115,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,116,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,117,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,118,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,119,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,120,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,121,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,122,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,123,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,124,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,125,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,126,506.233888528633,532.3250167633958,506.233888528633
2025-02-01,C3,6,2025-02-01 06:00:00,127,461.5714216402653,477.0014589931081,461.5714216402653
2025-02-01,C3,6,2025-02-01 06:00:00,128,446.9155369099332,462.54631405781646,446.9155369099332
2025-02-01,C3,6,2025-02-01 06:00:00,129,474.4167366190165,474.4167366190165,474.4167366190165
2025-02-01,C3,6,2025-02-01 06:00:00,130,485.29647875439406,485.29647875439406,485.29647875439406
2025-02-01,C3,6,2025-02-01 06:00:00,131,442.83771089109166,442.83771089109166,442.83771089109166
2025-02-01,C3,6,2025-02-01 06:00:00,132,398.4333288292013,432.3309287605406,398.4333288292013
2025-02-01,C3,6,2025-02-01 06:00:00,133,1215.0270141884405,1215.0270141884405,1215.0270141884405
2025-02-01,C3,6,2025-02-01 06:00:00,134,1250.2903827777195,1250.2903827777195,1250.2903827777195
2025-02-01,C3,6,2025-02-01 06:00:00,135,1293.7133962634664,1293.7133962634664,1293.7133962634664
2025-02-01,C3,6,2025-02-01 06:00:00,136,359.1329804858797,359.1329804858797,359.1329804858797
2025-02-01,C3,6,2025-02-01 06:00:00,137,0.0,0.0,0.0
2025-02-01,C3,6,2025-02-01 06:00:00,138,373.4972857176745,373.4972857176745,373.4972857176745
2025-02-01,C3,6,2025-02-01 06:00:00,139,0.0,0.0,0.0
