date,policy,issue_hour,decision_time,anchor_kw,anchor_source,observation_cutoff,boundary_method,j_keep_yuan,j_adjust_yuan,nv_yuan,delta_yuan,triggered,candidate_increase_kwh,candidate_decrease_kwh,candidate_non_emergency_cost_yuan,max_candidate_change_kwh
2025-02-03,C3,18,2025-02-03 18:00:00,0.0,attachment2:2025-02-03:slot108:ended_at:2025-02-03 18:00:00,2025-02-03 18:00:00,observed_anchor,16137.687506933144,15714.977238050133,422.7102688830109,500.0,False,239.48694939459196,951.5134094283502,15631.509001642598,178.41484611584582
2025-02-04,C2,6,2025-02-04 06:00:00,0.0,attachment2:2025-02-04:slot36:ended_at:2025-02-04 06:00:00,2025-02-04 06:00:00,observed_anchor,67695.9354984494,66213.22394291547,1482.711555533926,0.0,True,6363.730014654739,42.162782539682894,64850.97951676559,923.4612551834856
2025-02-04,C2,12,2025-02-04 12:00:00,6731.0625,attachment2:2025-02-04:slot72:ended_at:2025-02-04 12:00:00,2025-02-04 12:00:00,observed_anchor,43923.13779342218,43560.389624854695,362.7481685674866,0.0,True,0.0,401.5999482094578,40464.9183823018,158.5053366678219
2025-02-04,C2,18,2025-02-04 18:00:00,0.0,attachment2:2025-02-04:slot108:ended_at:2025-02-04 18:00:00,2025-02-04 18:00:00,observed_anchor,16634.05256546405,16567.244014123775,66.80855134027661,0.0,True,139.49195719965735,52.74593972377136,14343.436402979763,129.2709418849712
2025-02-04,C3,6,2025-02-04 06:00:00,0.0,attachment2:2025-02-04:slot36:ended_at:2025-02-04 06:00:00,2025-02-04 06:00:00,observed_anchor,67695.9354984494,66213.22394291547,1482.711555533926,500.0,True,6363.730014654739,42.162782539682894,64850.97951676559,923.4612551834856
2025-02-04,C3,12,2025-02-04 12:00:00,6731.0625,attachment2:2025-02-04:slot72:ended_at:2025-02-04 12:00:00,2025-02-04 12:00:00,observed_anchor,43923.13779342218,43560.389624854695,362.7481685674866,500.0,False,0.0,401.5999482094578,40464.9183823018,158.5053366678219
2025-02-04,C3,18,2025-02-04 18:00:00,0.0,attachment2:2025-02-04:slot108:ended_at:2025-02-04 18:00:00,2025-02-04 18:00:00,observed_anchor,16655.895234800635,16567.244014123775,88.65122067686025,500.0,False,139.49195719965735,52.74593972377136,14343.436402979763,80.3700609880965
2025-02-05,C2,6,2025-02-05 06:00:00,0.0,attachment2:2025-02-05:slot36:ended_at:2025-02-05 06:00:00,2025-02-05 06:00:00,observed_anchor,60989.86185263564,59965.41930893495,1024.4425437006869,0.0,True,1503.2316468026124,0.0,52371.471164340655,426.33943809633183
2025-02-05,C2,12,2025-02-05 12:00:00,6020.7,attachment2:2025-02-05:slot72:ended_at:2025-02-05 12:00:00,2025-02-05 12:00:00,observed_anchor,39291.10924594189,39195.92735146224,95.18189447964689,0.0,True,8.824230891148886,0.0,35363.058183374094,201.5662974890212
2025-02-05,C2,18,2025-02-05 18:00:00,0.0,attachment2:2025-02-05:slot108:ended_at:2025-02-05 18:00:00,2025-02-05 18:00:00,observed_anchor,16493.323151081444,16052.295914425067,441.02723665637495,0.0,True,191.9078553329161,0.0,13586.176957872916,88.11269956091655
2025-02-05,C3,6,2025-02-05 06:00:00,0.0,attachment2:2025-02-05:slot36:ended_at:2025-02-05 06:00:00,2025-02-05 06:00:00,observed_anchor,60989.86185263564,59965.41930893495,1024.4425437006869,500.0,True,1503.2316468026124,0.0,52371.471164340655,426.33943809633183
2025-02-05,C3,12,2025-02-05 12:00:00,6020.7,attachment2:2025-02-05:slot72:ended_at:2025-02-05 12:00:00,2025-02-05 12:00:00,observed_anchor,39291.10924594189,39195.92735146224,95.18189447964689,500.0,False,8.824230891148886,0.0,35363.058183374094,201.5662974890212
2025-02-05,C3,18,2025-02-05 18:00:00,0.0,attachment2:2025-02-05:slot108:ended_at:2025-02-05 18:00:00,2025-02-05 18:00:00,observed_anchor,16493.323151081444,16052.295914425067,441.02723665637495,500.0,False,191.9078553329161,0.0,13586.176957872916,88.11269956091655
2025-02-06,C2,6,2025-02-06 06:00:00,0.0,attachment2:2025-02-06:slot36:ended_at:2025-02-06 06:00:00,2025-02-06 06:00:00,observed_anchor,61683.10827020138,61683.108270201374,7.275957614183426e-12,0.0,False,0.0,46.17845749841217,55469.77933714829,31.1249481702215
2025-02-06,C2,12,2025-02-06 12:00:00,6193.6875,attachment2:2025-02-06:slot72:ended_at:2025-02-06 12:00:00,2025-02-06 12:00:00,observed_anchor,39310.37785438663,38208.12097111513,1102.256883271497,0.0,True,0.0,2464.3613174536126,38186.48586283703,160.6111447409487
2025-02-06,C2,18,2025-02-06 18:00:00,0.0,attachment2:2025-02-06:slot108:ended_at:2025-02-06 18:00:00,2025-02-06 18:00:00,observed_anchor,18013.332609143436,16309.52200320923,1703.8106059342065,0.0,True,53.55559117817927,0.0,14592.316421037434,127.9405506909918
2025-02-06,C3,6,2025-02-06 06:00:00,0.0,attachment2:2025-02-06:slot36:ended_at:2025-02-06 06:00:00,2025-02-06 06:00:00,observed_anchor,61683.10827020138,61683.108270201374,7.275957614183426e-12,500.0,False,0.0,46.17845749841217,55469.77933714829,31.1249481702215
2025-02-06,C3,12,2025-02-06 12:00:00,6193.6875,attachment2:2025-02-06:slot72:ended_at:2025-02-06 12:00:00,2025-02-06 12:00:00,observed_anchor,39310.37785438663,38208.12097111513,1102.256883271497,500.0,True,0.0,2464.3613174536126,38186.48586283703,160.6111447409487
2025-02-06,C3,18,2025-02-06 18:00:00,0.0,attachment2:2025-02-06:slot108:ended_at:2025-02-06 18:00:00,2025-02-06 18:00:00,observed_anchor,18013.332609143436,16309.52200320923,1703.8106059342065,500.0,True,53.55559117817927,0.0,14592.316421037434,127.9405506909918
2025-02-07,C2,6,2025-02-07 06:00:00,0.0,attachment2:2025-02-07:slot36:ended_at:2025-02-07 06:00:00,2025-02-07 06:00:00,observed_anchor,18444.5959720802,17945.02634720241,499.5696248777931,0.0,True,2032.2900530965208,491.9953425835962,16839.955691897238,624.0430019255981
2025-02-07,C2,12,2025-02-07 12:00:00,6941.25,attachment2:2025-02-07:slot72:ended_at:2025-02-07 12:00:00,2025-02-07 12:00:00,observed_anchor,12519.989927510129,12434.218298454847,85.77162905527985,0.0,True,1.1368683772161605e-13,596.1615379786647,12170.789177971876,114.49647777777771
2025-02-07,C2,18,2025-02-07 18:00:00,0.0,attachment2:2025-02-07:slot108:ended_at:2025-02-07 18:00:00,2025-02-07 18:00:00,observed_anchor,6654.838432990316,6634.69144956781,20.1469834225054,0.0,True,75.09825150499984,0.0,5417.314759833764,75.09825150499972
2025-02-07,C3,6,2025-02-07 06:00:00,0.0,attachment2:2025-02-07:slot36:ended_at:2025-02-07 06:00:00,2025-02-07 06:00:00,observed_anchor,18444.5959720802,17945.02634720241,499.5696248777931,500.0,False,2032.2900530965208,491.9953425835962,16839.955691897238,624.0430019255981
2025-02-07,C3,12,2025-02-07 12:00:00,6941.25,attachment2:2025-02-07:slot72:ended_at:2025-02-07 12:00:00,2025-02-07 12:00:00,observed_anchor,13064.99028798982,13007.855019798708,57.13526819111212,500.0,False,1.1368683772161605e-13,393.7305944444449,12248.517121127192,114.49647777777771
2025-02-07,C3,18,2025-02-07 18:00:00,0.0,attachment2:2025-02-07:slot108:ended_at:2025-02-07 18:00:00,2025-02-07 18:00:00,observed_anchor,6654.838432990316,6634.69144956781,20.1469834225054,500.0,False,75.09825150499984,0.0,5417.314759833764,75.09825150499972
2025-02-08,C2,6,2025-02-08 06:00:00,0.0,attachment2:2025-02-08:slot36:ended_at:2025-02-08 06:00:00,2025-02-08 06:00:00,observed_anchor,10791.46233105367,10754.531001559755,36.931329493914745,0.0,True,84.21433301311652,140.13074600235245,8833.214026524938,84.21433301311652
2025-02-08,C2,12,2025-02-08 12:00:00,6527.475,attachment2:2025-02-08:slot72:ended_at:2025-02-08 12:00:00,2025-02-08 12:00:00,observed_anchor,12200.954531434156,12152.63068406524,48.32384736891436,0.0,True,0.0,0.0,8794.699725668263,62.547010288066645
2025-02-08,C2,18,2025-02-08 18:00:00,0.0,attachment2:2025-02-08:slot108:ended_at:2025-02-08 18:00:00,2025-02-08 18:00:00,observed_anchor,5303.801414708263,4998.462221189841,305.3391935184218,0.0,True,191.59963097774303,787.9130352400375,4878.807469195733,191.59963097774303
2025-02-08,C3,6,2025-02-08 06:00:00,0.0,attachment2:2025-02-08:slot36:ended_at:2025-02-08 06:00:00,2025-02-08 06:00:00,observed_anchor,10791.46233105367,10754.531001559755,36.931329493914745,500.0,False,84.21433301311652,140.13074600235245,8833.214026524938,84.21433301311652
2025-02-08,C3,12,2025-02-08 12:00:00,6527.475,attachment2:2025-02-08:slot72:ended_at:2025-02-08 12:00:00,2025-02-08 12:00:00,observed_anchor,12152.63068406524,12152.63068406524,0.0,500.0,False,0.0,0.0,8794.699725668263,0.0
2025-02-08,C3,18,2025-02-08 18:00:00,0.0,attachment2:2025-02-08:slot108:ended_at:2025-02-08 18:00:00,2025-02-08 18:00:00,observed_anchor,5303.801414708263,4998.462221189841,305.3391935184218,500.0,False,191.59963097774303,787.9130352400375,4878.807469195733,191.59963097774303
2025-02-09,C2,6,2025-02-09 06:00:00,0.0,attachment2:2025-02-09:slot36:ended_at:2025-02-09 06:00:00,2025-02-09 06:00:00,observed_anchor,57570.04224366353,57569.4702038673,0.572039796228637,0.0,True,0.0,283.7878634920637,50358.71175899048,144.8274872427985
2025-02-09,C2,12,2025-02-09 12:00:00,6192.1875,attachment2:2025-02-09:slot72:ended_at:2025-02-09 12:00:00,2025-02-09 12:00:00,observed_anchor,38891.48439818364,38870.85796234895,20.62643583468889,0.0,True,0.0,0.0,33800.24378418662,144.8274872427985
2025-02-09,C2,18,2025-02-09 18:00:00,0.0,attachment2:2025-02-09:slot108:ended_at:2025-02-09 18:00:00,2025-02-09 18:00:00,observed_anchor,14390.62668855453,13611.108352723297,779.5183358312352,0.0,True,273.84689667484605,946.5646917916928,13320.767063669617,253.86260425296183
2025-02-09,C3,6,2025-02-09 06:00:00,0.0,attachment2:2025-02-09:slot36:ended_at:2025-02-09 06:00:00,2025-02-09 06:00:00,observed_anchor,57570.04224366353,57569.4702038673,0.572039796228637,500.0,False,0.0,283.7878634920637,50358.71175899048,144.8274872427985
2025-02-09,C3,12,2025-02-09 12:00:00,6192.1875,attachment2:2025-02-09:slot72:ended_at:2025-02-09 12:00:00,2025-02-09 12:00:00,observed_anchor,38870.85796234895,38870.85796234895,0.0,500.0,False,0.0,0.0,33800.24378418662,0.0
2025-02-09,C3,18,2025-02-09 18:00:00,0.0,attachment2:2025-02-09:slot108:ended_at:2025-02-09 18:00:00,2025-02-09 18:00:00,observed_anchor,14390.62668855453,13611.108352723297,779.5183358312352,500.0,True,273.84689667484605,946.5646917916928,13320.767063669617,253.86260425296183
2025-02-10,C2,6,2025-02-10 06:00:00,0.0,attachment2:2025-02-10:slot36:ended_at:2025-02-10 06:00:00,2025-02-10 06:00:00,observed_anchor,50606.317772284965,49898.28493476423,708.0328375207318,0.0,True,1432.509341572316,962.6054704406262,48620.030538918174,833.9246972222223
2025-02-10,C2,12,2025-02-10 12:00:00,7247.5125,attachment2:2025-02-10:slot72:ended_at:2025-02-10 12:00:00,2025-02-10 12:00:00,observed_anchor,39593.81884434112,35723.429171475575,3870.3896728655454,0.0,True,1300.7170210490244,1459.3115833824852,35185.57132396626,697.2805649854835
2025-02-10,C2,18,2025-02-10 18:00:00,0.0,attachment2:2025-02-10:slot108:ended_at:2025-02-10 18:00:00,2025-02-10 18:00:00,observed_anchor,14309.279705143708,13725.009421481918,584.27028366179,0.0,True,279.6054511127324,946.258348599961,13712.135278660096,279.6054511127324
2025-02-10,C3,6,2025-02-10 06:00:00,0.0,attachment2:2025-02-10:slot36:ended_at:2025-02-10 06:00:00,2025-02-10 06:00:00,observed_anchor,50606.317772284965,49898.28493476423,708.0328375207318,500.0,True,1432.509341572316,962.6054704406262,48620.030538918174,833.9246972222223
2025-02-10,C3,12,2025-02-10 12:00:00,7247.5125,attachment2:2025-02-10:slot72:ended_at:2025-02-10 12:00:00,2025-02-10 12:00:00,observed_anchor,39593.81884434112,35723.429171475575,3870.3896728655454,500.0,True,1300.7170210490244,1459.3115833824852,35185.57132396626,697.2805649854835
2025-02-10,C3,18,2025-02-10 18:00:00,0.0,attachment2:2025-02-10:slot108:ended_at:2025-02-10 18:00:00,2025-02-10 18:00:00,observed_anchor,14309.279705143708,13725.009421481918,584.27028366179,500.0,True,279.6054511127324,946.258348599961,13712.135278660096,279.6054511127324
2025-02-11,C2,6,2025-02-11 06:00:00,0.0,attachment2:2025-02-11:slot36:ended_at:2025-02-11 06:00:00,2025-02-11 06:00:00,observed_anchor,43783.632184016205,41900.7464739181,1882.885710098104,0.0,True,431.4705789664801,4162.281949608796,41693.00211882729,948.8049970810346
2025-02-11,C2,12,2025-02-11 12:00:00,7003.275,attachment2:2025-02-11:slot72:ended_at:2025-02-11 12:00:00,2025-02-11 12:00:00,observed_anchor,38106.73175618826,36548.95225966994,1557.7794965183202,0.0,True,134.6049832546588,1729.9828437214826,33107.73056731002,777.1674859699233
2025-02-11,C2,18,2025-02-11 18:00:00,0.0,attachment2:2025-02-11:slot108:ended_at:2025-02-11 18:00:00,2025-02-11 18:00:00,observed_anchor,15058.390870710313,14327.172735261718,731.2181354485947,0.0,True,469.5157326661364,0.0,13014.762858147826,309.2023871610967
2025-02-11,C3,6,2025-02-11 06:00:00,0.0,attachment2:2025-02-11:slot36:ended_at:2025-02-11 06:00:00,2025-02-11 06:00:00,observed_anchor,43783.632184016205,41900.7464739181,1882.885710098104,500.0,True,431.4705789664801,4162.281949608796,41693.00211882729,948.8049970810346
2025-02-11,C3,12,2025-02-11 12:00:00,7003.275,attachment2:2025-02-11:slot72:ended_at:2025-02-11 12:00:00,2025-02-11 12:00:00,observed_anchor,38106.73175618826,36548.95225966994,1557.7794965183202,500.0,True,134.6049832546588,1729.9828437214826,33107.73056731002,777.1674859699233
2025-02-11,C3,18,2025-02-11 18:00:00,0.0,attachment2:2025-02-11:slot108:ended_at:2025-02-11 18:00:00,2025-02-11 18:00:00,observed_anchor,15058.390870710313,14327.172735261718,731.2181354485947,500.0,True,469.5157326661364,0.0,13014.762858147826,309.2023871610967
2025-02-12,C2,6,2025-02-12 06:00:00,0.0,attachment2:2025-02-12:slot36:ended_at:2025-02-12 06:00:00,2025-02-12 06:00:00,observed_anchor,47994.97034032949,47939.83354399472,55.13679633477295,0.0,True,0.0,287.6892219007653,44137.87597875028,120.68487092101032
2025-02-12,C2,12,2025-02-12 12:00:00,7301.025,attachment2:2025-02-12:slot72:ended_at:2025-02-12 12:00:00,2025-02-12 12:00:00,observed_anchor,33123.58296962076,32719.43307323698,404.1498963837767,0.0,True,321.008023999299,947.9690969625804,32428.343443313828,296.9148974651058
2025-02-12,C2,18,2025-02-12 18:00:00,0.0,attachment2:2025-02-12:slot108:ended_at:2025-02-12 18:00:00,2025-02-12 18:00:00,observed_anchor,17470.127693096798,16031.578837025478,1438.5488560713202,0.0,True,577.8307951394332,0.0,13585.958028443243,231.6358377232497
2025-02-12,C3,6,2025-02-12 06:00:00,0.0,attachment2:2025-02-12:slot36:ended_at:2025-02-12 06:00:00,2025-02-12 06:00:00,observed_anchor,47994.97034032949,47939.83354399472,55.13679633477295,500.0,False,0.0,287.6892219007653,44137.87597875028,120.68487092101032
2025-02-12,C3,12,2025-02-12 12:00:00,7301.025,attachment2:2025-02-12:slot72:ended_at:2025-02-12 12:00:00,2025-02-12 12:00:00,observed_anchor,33294.71047628613,32905.4862578735,389.22421841262985,500.0,False,493.5321345448401,947.9690969625804,32605.68960274912,469.4390080106469
2025-02-12,C3,18,2025-02-12 18:00:00,0.0,attachment2:2025-02-12:slot108:ended_at:2025-02-12 18:00:00,2025-02-12 18:00:00,observed_anchor,17519.256340403597,16031.578837025478,1487.6775033781196,500.0,True,577.8307951394332,0.0,13585.958028443243,231.6358377232497
2025-02-13,C2,6,2025-02-13 06:00:00,0.0,attachment2:2025-02-13:slot36:ended_at:2025-02-13 06:00:00,2025-02-13 06:00:00,observed_anchor,42323.73849995529,41306.6203678537,1017.1181321015902,0.0,True,7.474725314347552,3246.501977064029,38014.82692347431,278.1920515666991
2025-02-13,C2,12,2025-02-13 12:00:00,7444.3125,attachment2:2025-02-13:slot72:ended_at:2025-02-13 12:00:00,2025-02-13 12:00:00,observed_anchor,41562.76658936515,37431.19378448736,4131.572804877789,0.0,True,1695.9704569440091,0.0,31170.294648859708,757.4044444945897
2025-02-13,C2,18,2025-02-13 18:00:00,0.0,attachment2:2025-02-13:slot108:ended_at:2025-02-13 18:00:00,2025-02-13 18:00:00,observed_anchor,15287.182895026275,15088.95548513242,198.22740989385784,0.0,True,210.09052360078385,0.0,12405.244799190685,96.6465395425504
2025-02-13,C3,6,2025-02-13 06:00:00,0.0,attachment2:2025-02-13:slot36:ended_at:2025-02-13 06:00:00,2025-02-13 06:00:00,observed_anchor,42323.73849995529,41306.6203678537,1017.1181321015902,500.0,True,7.474725314347552,3246.501977064029,38014.82692347431,278.1920515666991
2025-02-13,C3,12,2025-02-13 12:00:00,7444.3125,attachment2:2025-02-13:slot72:ended_at:2025-02-13 12:00:00,2025-02-13 12:00:00,observed_anchor,41562.76658936515,37431.19378448736,4131.572804877789,500.0,True,1695.9704569440091,0.0,31170.294648859708,757.4044444945897
2025-02-13,C3,18,2025-02-13 18:00:00,0.0,attachment2:2025-02-13:slot108:ended_at:2025-02-13 18:00:00,2025-02-13 18:00:00,observed_anchor,15287.182895026275,15088.95548513242,198.22740989385784,500.0,False,210.09052360078385,0.0,12405.244799190685,96.6465395425504
2025-02-14,C2,6,2025-02-14 06:00:00,0.0,attachment2:2025-02-14:slot36:ended_at:2025-02-14 06:00:00,2025-02-14 06:00:00,observed_anchor,13203.344830329275,13077.550700003798,125.79413032547744,0.0,True,169.9894065922675,15.875814300349475,7316.345131888227,47.99345883223828
2025-02-14,C2,12,2025-02-14 12:00:00,6608.025,attachment2:2025-02-14:slot72:ended_at:2025-02-14 12:00:00,2025-02-14 12:00:00,observed_anchor,13835.39616147899,12865.652236267668,969.7439252113218,0.0,True,6096.314883406942,0.0,12497.843100813085,816.8891313552019
2025-02-14,C2,18,2025-02-14 18:00:00,0.0,attachment2:2025-02-14:slot108:ended_at:2025-02-14 18:00:00,2025-02-14 18:00:00,observed_anchor,8281.073717590261,7760.67228453687,520.401433053391,0.0,True,2624.5095898312297,0.0,7340.369469558159,535.7014233491902
2025-02-14,C3,6,2025-02-14 06:00:00,0.0,attachment2:2025-02-14:slot36:ended_at:2025-02-14 06:00:00,2025-02-14 06:00:00,observed_anchor,13203.344830329275,13077.550700003798,125.79413032547744,500.0,False,169.9894065922675,15.875814300349475,7316.345131888227,47.99345883223828
2025-02-14,C3,12,2025-02-14 12:00:00,6608.025,attachment2:2025-02-14:slot72:ended_at:2025-02-14 12:00:00,2025-02-14 12:00:00,observed_anchor,13802.498160307296,12799.142045984405,1003.3561143228926,500.0,True,6001.449400190189,0.0,12431.332910529818,816.8891313552019
2025-02-14,C3,18,2025-02-14 18:00:00,0.0,attachment2:2025-02-14:slot108:ended_at:2025-02-14 18:00:00,2025-02-14 18:00:00,observed_anchor,8281.073717590261,7760.67228453687,520.401433053391,500.0,True,2624.5095898312297,0.0,7340.369469558159,535.7014233491902
2025-02-15,C2,6,2025-02-15 06:00:00,0.0,attachment2:2025-02-15:slot36:ended_at:2025-02-15 06:00:00,2025-02-15 06:00:00,observed_anchor,11745.8607256887,11376.45592568859,369.4048000001094,0.0,True,467.7318605388669,12.5520912698413,9752.620492022892,243.73190009019004
2025-02-15,C2,12,2025-02-15 12:00:00,6763.8,attachment2:2025-02-15:slot72:ended_at:2025-02-15 12:00:00,2025-02-15 12:00:00,observed_anchor,12527.164582669073,12449.737057026488,77.42752564258262,0.0,True,411.7344492778558,0.0,9482.028111816498,275.0222950191454
2025-02-15,C2,18,2025-02-15 18:00:00,0.0,attachment2:2025-02-15:slot108:ended_at:2025-02-15 18:00:00,2025-02-15 18:00:00,observed_anchor,5361.529617054424,5077.858516740056,283.67110031436823,0.0,True,203.11221633900837,694.8124606835644,4958.213498061366,223.6708502482121
2025-02-15,C3,6,2025-02-15 06:00:00,0.0,attachment2:2025-02-15:slot36:ended_at:2025-02-15 06:00:00,2025-02-15 06:00:00,observed_anchor,11745.8607256887,11376.45592568859,369.4048000001094,500.0,False,467.7318605388669,12.5520912698413,9752.620492022892,243.73190009019004
2025-02-15,C3,12,2025-02-15 12:00:00,6763.8,attachment2:2025-02-15:slot72:ended_at:2025-02-15 12:00:00,2025-02-15 12:00:00,observed_anchor,12515.97379263253,12449.737057026488,66.2367356060422,500.0,False,411.7344492778558,0.0,9482.028111816498,275.0222950191454
2025-02-15,C3,18,2025-02-15 18:00:00,0.0,attachment2:2025-02-15:slot108:ended_at:2025-02-15 18:00:00,2025-02-15 18:00:00,observed_anchor,5361.529617054424,5077.858516740056,283.67110031436823,500.0,False,203.11221633900837,694.8124606835644,4958.213498061366,223.6708502482121
2025-02-16,C2,6,2025-02-16 06:00:00,0.0,attachment2:2025-02-16:slot36:ended_at:2025-02-16 06:00:00,2025-02-16 06:00:00,observed_anchor,51982.78487546138,49203.74639243733,2779.038483024051,0.0,True,0.0,7134.001576934808,47474.43593624731,951.5187619047626
2025-02-16,C2,12,2025-02-16 12:00:00,6746.625,attachment2:2025-02-16:slot72:ended_at:2025-02-16 12:00:00,2025-02-16 12:00:00,observed_anchor,37516.5313245266,35957.24221484688,1559.2891096797248,0.0,True,0.0,1050.7743040564392,34690.03043047982,770.872195219683
2025-02-16,C2,18,2025-02-16 18:00:00,0.0,attachment2:2025-02-16:slot108:ended_at:2025-02-16 18:00:00,2025-02-16 18:00:00,observed_anchor,16686.96828378128,15007.568682410132,1679.3996013711476,0.0,True,592.3121743771537,0.0,14066.185296137966,580.274116778793
2025-02-16,C3,6,2025-02-16 06:00:00,0.0,attachment2:2025-02-16:slot36:ended_at:2025-02-16 06:00:00,2025-02-16 06:00:00,observed_anchor,51982.78487546138,49203.74639243733,2779.038483024051,500.0,True,0.0,7134.001576934808,47474.43593624731,951.5187619047626
2025-02-16,C3,12,2025-02-16 12:00:00,6746.625,attachment2:2025-02-16:slot72:ended_at:2025-02-16 12:00:00,2025-02-16 12:00:00,observed_anchor,37516.5313245266,35957.24221484688,1559.2891096797248,500.0,True,0.0,1050.7743040564392,34690.03043047982,770.872195219683
