date,slot,policy,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_purchase_kwh,emergency_purchase_kwh,charge_kwh,discharge_kwh,remaining_energy_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,balance_error_kwh
2025-01-01,49,q4_warmup,1.5206,1244.9157833333334,322.9202,1244.9157833333334,322.9202,88.66224999999997,1.1368683772161605e-13,0.0,833.3333333333334,0.0,9874.074074074077,8948.14814814815,134.81981734999997,8.643610271974466e-13,0.0
2025-01-01,50,q4_warmup,1.4132,1204.2818333333332,370.85435,1204.2818333333332,370.85435,0.0941499999997859,1.1368683772161605e-13,0.0,833.3333333333334,0.0,8948.14814814815,8022.222222222223,0.1330527799996974,8.033111953409388e-13,0.0
2025-01-01,51,q4_warmup,1.3895,1202.6883333333333,415.01875,1202.6883333333333,415.01875,0.0,0.0,0.0,787.6695833333333,0.0,8022.222222222223,7147.033796296298,0.0,0.0,0.0
2025-01-01,52,q4_warmup,1.361,1226.9500666666663,471.0524333333333,1226.9500666666663,471.0524333333333,0.0,0.0,0.0,755.897633333333,0.0,7147.033796296298,6307.147537037039,0.0,0.0,0.0
2025-01-01,53,q4_warmup,1.3028,1212.5855,520.35525,1212.5855,520.35525,0.0,0.0,0.0,692.23025,0.0,6307.147537037039,5538.002814814817,0.0,0.0,0.0
2025-01-01,54,q4_warmup,1.2562,1179.5483333333334,558.49375,1179.5483333333334,558.49375,0.0,0.0,0.0,621.0545833333334,0.0,5538.002814814817,4847.9421666666685,0.0,0.0,0.0
2025-01-01,55,q4_warmup,1.2749,1203.6460333333332,600.2996166666667,1203.6460333333332,600.2996166666667,0.0,0.0,0.0,603.3464166666665,0.0,4847.9421666666685,4177.557259259262,0.0,0.0,0.0
2025-01-01,56,q4_warmup,1.2735,1204.9252166666668,645.9392,1204.9252166666668,645.9392,0.0,0.0,0.0,558.9860166666667,0.0,4177.557259259262,3556.4616851851874,0.0,0.0,0.0
2025-01-01,57,q4_warmup,1.2135,1183.2216666666666,691.6374999999999,1183.2216666666666,691.6374999999999,355.11234065318376,0.0,0.0,136.47182601348288,0.0,3556.4616851851874,3404.8263229479844,430.9288253826385,0.0,-2.273736754432321e-13
2025-01-01,58,q4_warmup,1.1586,1216.1920166666666,733.9133666666667,1216.1920166666666,733.9133666666667,482.27865,0.0,0.0,-0.0,0.0,3404.8263229479844,3404.8263229479844,558.7680438900001,0.0,0.0
2025-01-01,59,q4_warmup,1.2464,1218.8626,770.79175,1218.8626,770.79175,0.0,0.0,0.0,448.07085,0.0,3404.8263229479844,2906.9698229479845,0.0,0.0,0.0
2025-01-01,60,q4_warmup,1.3947,1183.243333333333,806.1062499999999,1183.243333333333,806.1062499999999,0.0,0.0,0.0,377.1370833333332,0.0,2906.9698229479845,2487.928619244281,0.0,0.0,0.0
2025-01-01,61,q4_warmup,1.3761,1187.5869,846.7837333333333,1187.5869,846.7837333333333,0.0,0.0,0.0,340.8031666666667,0.0,2487.928619244281,2109.258434059096,0.0,0.0,0.0
2025-01-01,62,q4_warmup,1.3294,1182.7184,889.7921333333334,1182.7184,889.7921333333334,0.0,0.0,0.0,292.9262666666666,0.0,2109.258434059096,1783.784804429466,0.0,0.0,0.0
2025-01-01,63,q4_warmup,1.3646,1164.361666666667,915.7875,1164.361666666667,915.7875,0.0,0.0,0.0,248.574166666667,0.0,1783.784804429466,1507.5912859109471,0.0,0.0,2.273736754432321e-13
2025-01-01,64,q4_warmup,1.4099,1183.1617,906.3296333333332,1183.1617,906.3296333333332,0.0,0.0,0.0,276.83206666666695,0.0,1507.5912859109471,1200.0001007257615,0.0,0.0,0.0
2025-01-01,65,q4_warmup,1.1773,1198.998833333333,899.3687666666666,1198.998833333333,899.3687666666666,299.6300666666665,0.0,0.0,0.0,0.0,1200.0001007257615,1200.0001007257615,352.7544774866665,0.0,0.0
2025-01-01,66,q4_warmup,0.806,1189.1966666666667,895.35,1189.1966666666667,895.35,1127.18,0.0,833.3333333333333,0.0,1.1368683772161605e-13,1200.0001007257615,1950.0001007257613,908.50708,0.0,1.1368683772161605e-13
2025-01-01,67,q4_warmup,0.7483,1173.8245,863.8287,1173.8245,863.8287,1143.3291333333332,0.0,833.3333333333333,0.0,-0.0,1950.0001007257613,2700.000100725761,855.5531904733332,0.0,0.0
2025-01-01,68,q4_warmup,0.7981,1178.1945833333332,855.2501833333334,1178.1945833333332,855.2501833333334,1156.2777333333331,0.0,833.3333333333333,0.0,1.1368683772161605e-13,2700.000100725761,3450.000100725761,922.8252589733332,0.0,-1.1368683772161605e-13
2025-01-01,69,q4_warmup,0.7929,1188.195,882.4625,1188.195,882.4625,1139.065833333333,0.0,833.3333333333334,0.0,-0.0,3450.000100725761,4200.0001007257615,903.16529925,0.0,-1.1368683772161605e-13
2025-01-01,70,q4_warmup,0.7713,1161.839883333333,905.7907333333332,1161.839883333333,905.7907333333332,1089.3824833333333,0.0,833.3333333333333,0.0,1.1368683772161605e-13,4200.0001007257615,4950.0001007257615,840.240709395,0.0,1.1368683772161605e-13
2025-01-01,71,q4_warmup,0.726,1108.0822833333334,909.2501833333334,1108.0822833333334,909.2501833333334,1032.165433333333,0.0,833.3333333333333,0.0,1.1368683772161605e-13,4950.0001007257615,5700.0001007257615,749.3521046,0.0,-1.1368683772161605e-13
2025-01-01,72,q4_warmup,0.7133,1078.5483333333334,888.61875,1078.5483333333334,888.61875,1023.2629166666668,0.0,833.3333333333333,0.0,1.1368683772161605e-13,5700.0001007257615,6450.0001007257615,729.8934384583334,0.0,-1.1368683772161605e-13
2025-01-01,73,q4_warmup,0.8026,1113.5309166666666,854.4422166666667,1113.5309166666666,854.4422166666667,1092.4220333333333,0.0,833.3333333333333,0.0,1.1368683772161605e-13,6450.0001007257615,7200.0001007257615,876.7779239533332,0.0,1.1368683772161605e-13
2025-01-01,74,q4_warmup,0.8183,1097.5452333333333,853.0815833333332,1097.5452333333333,853.0815833333332,1077.7969833333334,0.0,833.3333333333334,0.0,-0.0,7200.0001007257615,7950.0001007257615,881.9612714616668,0.0,1.1368683772161605e-13
2025-01-01,75,q4_warmup,0.7305,1047.3283333333334,883.7624999999999,1047.3283333333334,883.7624999999999,996.8991666666668,0.0,833.3333333333333,0.0,1.1368683772161605e-13,7950.0001007257615,8700.000100725762,728.2348412500002,0.0,1.1368683772161605e-13
2025-01-01,76,q4_warmup,0.712,1091.3220333333334,899.9666000000001,1091.3220333333334,899.9666000000001,1024.6887666666669,0.0,833.3333333333333,0.0,1.1368683772161605e-13,8700.000100725762,9450.000100725762,729.5784018666666,0.0,1.1368683772161605e-13
2025-01-01,77,q4_warmup,0.903,1124.61315,896.2748,1124.61315,896.2748,1061.6716833333332,0.0,833.3333333333334,0.0,-0.0,9450.000100725762,10200.000100725762,958.68953005,0.0,-1.1368683772161605e-13
2025-01-01,78,q4_warmup,1.1525,1113.7266666666667,876.96875,1113.7266666666667,876.96875,236.7579166666667,0.0,0.0,0.0,-0.0,10200.000100725762,10200.000100725762,272.86349895833337,0.0,0.0
2025-01-01,79,q4_warmup,1.1607,1131.8271333333334,849.6027333333333,1131.8271333333334,849.6027333333333,282.2244000000002,0.0,0.0,-0.0,0.0,10200.000100725762,10200.000100725762,327.5778610800002,0.0,0.0
2025-01-01,80,q4_warmup,1.1437,1152.6694166666666,838.2422333333334,1152.6694166666666,838.2422333333334,314.42718333333323,0.0,0.0,-0.0,0.0,10200.000100725762,10200.000100725762,359.6103695783332,0.0,0.0
2025-01-01,81,q4_warmup,1.1537,1139.13,840.6437500000001,1139.13,840.6437500000001,298.48625000000004,0.0,0.0,-0.0,0.0,10200.000100725762,10200.000100725762,344.36358662500004,0.0,0.0
2025-01-01,82,q4_warmup,1.0571,1091.087533333333,828.9307333333333,1091.087533333333,828.9307333333333,262.15679999999986,0.0,0.0,0.0,-0.0,10200.000100725762,10200.000100725762,277.12595327999986,0.0,0.0
2025-01-01,83,q4_warmup,1.1423,1089.9788333333331,794.9587333333334,1089.9788333333331,794.9587333333334,295.02009999999973,0.0,-0.0,0.0,-0.0,10200.000100725762,10200.000100725762,337.00146022999974,0.0,0.0
2025-01-01,84,q4_warmup,1.3627,1128.995,746.4375,1128.995,746.4375,0.0,0.0,0.0,382.5574999999999,0.0,10200.000100725762,9774.936211836874,0.0,0.0,0.0
2025-01-01,85,q4_warmup,1.363,1122.80195,701.56515,1122.80195,701.56515,0.0,0.0,0.0,421.2368,0.0,9774.936211836874,9306.895322947985,0.0,0.0,0.0
2025-01-01,86,q4_warmup,1.3215,1103.896883333333,676.7386,1103.896883333333,676.7386,0.0,0.0,0.0,427.1582833333331,0.0,9306.895322947985,8832.27500813317,0.0,0.0,0.0
2025-01-01,87,q4_warmup,1.3884,1091.496666666667,655.7375000000001,1091.496666666667,655.7375000000001,0.0,0.0,0.0,435.7591666666668,0.0,8832.27500813317,8348.098156281318,0.0,0.0,0.0
2025-01-01,88,q4_warmup,1.4736,1066.4271166666667,608.0204833333333,1066.4271166666667,608.0204833333333,0.0,0.0,0.0,458.4066333333334,0.0,8348.098156281318,7838.757452577614,0.0,0.0,0.0
2025-01-01,89,q4_warmup,1.2203,1032.764233333333,571.8360666666666,1032.764233333333,571.8360666666666,0.0,0.0,0.0,460.92816666666647,0.0,7838.757452577614,7326.615045170206,0.0,0.0,0.0
2025-01-01,90,q4_warmup,0.8295,1025.7816666666663,554.55625,1025.7816666666663,554.55625,1304.5587499999997,0.0,833.3333333333343,0.0,-9.094947017729282e-13,7326.615045170206,8076.615045170207,1082.1314831249997,0.0,1.1368683772161605e-13
2025-01-01,91,q4_warmup,0.8782,1076.5969666666667,523.18625,1076.5969666666667,523.18625,1386.7440500000002,0.0,833.3333333333333,0.0,2.273736754432321e-13,8076.615045170207,8826.615045170207,1217.8386247100002,0.0,0.0
2025-01-01,92,q4_warmup,0.974,1103.8142833333334,476.73755,1103.8142833333334,476.73755,1153.060016477548,0.0,525.9832831442147,0.0,0.0,8826.615045170207,9300.0,1123.0804560491315,0.0,0.0
2025-01-01,93,q4_warmup,0.9257,1082.2683333333332,417.5,1082.2683333333332,417.5,1498.1016666666665,0.0,833.3333333333333,0.0,-0.0,9300.0,10050.0,1386.792712833333,0.0,0.0
2025-01-01,94,q4_warmup,0.9368,1062.5086,348.2825,1062.5086,348.2825,1547.5594333333331,0.0,833.3333333333334,0.0,1.1368683772161605e-13,10050.0,10800.0,1449.7536771466666,0.0,0.0
2025-01-01,95,q4_warmup,0.9885,1059.0188333333333,293.6927,1059.0188333333333,293.6927,765.3261333333332,0.0,0.0,-0.0,-5.684341886080803e-14,10800.0,10800.0,756.5248828,0.0,5.684341886080803e-14
2025-01-01,96,q4_warmup,1.0236,1067.375,254.3,1067.375,254.3,813.075,0.0,0.0,3.4532376957940865e-14,9.137579581874889e-14,10800.0,10800.0,832.2635700000001,0.0,-9.137579581874889e-14
2025-01-01,97,q4_warmup,1.0256,1074.162,208.20041666666668,1074.162,208.20041666666668,865.9615833333334,0.0,0.0,0.0,-0.0,10800.0,10800.0,888.1301998666668,0.0,0.0
2025-01-01,98,q4_warmup,1.0518,1066.5764333333334,161.37031666666667,1066.5764333333334,161.37031666666667,905.2061166666668,0.0,0.0,0.0,-0.0,10800.0,10800.0,952.09579351,0.0,0.0
2025-01-01,99,q4_warmup,1.0918,1048.6916666666666,117.76875,1048.6916666666666,117.76875,930.9229166666668,0.0,0.0,-2.8776980798284056e-14,1.3855583347321956e-14,10800.0,10800.0,1016.3816404166668,0.0,-1.3855583347321956e-14
2025-01-01,100,q4_warmup,1.0866,1039.4858833333333,73.40638333333334,1039.4858833333333,73.40638333333334,966.0795,0.0,0.0,-7.37410132956029e-14,-7.37410132956029e-14,10800.0,10800.0,1049.7419847,0.0,7.37410132956029e-14
2025-01-01,101,q4_warmup,1.1196,1049.9906166666667,30.1475,1049.9906166666667,30.1475,1019.8431166666668,0.0,0.0,0.0,-3.5527136788005016e-14,10800.0,10800.0,1141.81635342,0.0,3.5527136788005016e-14
2025-01-01,102,q4_warmup,1.1821,1064.8433333333337,0.4937499999999999,1064.8433333333337,0.4937499999999999,1064.3495833333336,0.0,0.0,-0.0,-9.103828801926285e-14,10800.0,10800.0,1258.1676424583336,0.0,9.103828801926285e-14
2025-01-01,103,q4_warmup,1.1719,1054.1972166666667,0.0,1054.1972166666667,0.0,1054.1972166666667,0.0,0.0,-0.0,-0.0,10800.0,10800.0,1235.4137182116667,0.0,0.0
2025-01-01,104,q4_warmup,1.1271,1028.2455666666667,0.9929666666666668,1028.2455666666667,0.9929666666666668,1027.2526,0.0,0.0,-0.0,-2.220446049250313e-14,10800.0,10800.0,1157.81640546,0.0,2.220446049250313e-14
2025-01-01,105,q4_warmup,1.1001,1031.9983333333332,0.0,1031.9983333333332,0.0,1031.9983333333332,0.0,0.0,-0.0,-0.0,10800.0,10800.0,1135.3013665,0.0,0.0
2025-01-01,106,q4_warmup,1.1206,1077.417783333333,0.0,1077.417783333333,0.0,1077.417783333333,0.0,0.0,0.0,-0.0,10800.0,10800.0,1207.354368003333,0.0,0.0
2025-01-01,107,q4_warmup,1.2125,960.6718166666666,0.0712833333333333,960.6718166666666,0.0712833333333333,960.6005333333331,0.0,0.0,-3.403988028949367e-14,-3.403988028949367e-14,10800.0,10800.0,1164.7281466666666,0.0,3.403988028949367e-14
2025-01-01,108,q4_warmup,1.3246,754.9083333333333,0.0,754.9083333333333,0.0,754.9083333333333,0.0,0.0,0.0,-0.0,10800.0,10800.0,999.9515783333331,0.0,0.0
2025-01-01,109,q4_warmup,1.3543,748.4221333333334,0.0,748.4221333333334,0.0,748.4221333333334,0.0,0.0,1.84172677109018e-13,1.84172677109018e-13,10800.0,10800.0,1013.5880951733334,0.0,4.32009983342141e-14
2025-01-01,110,q4_warmup,1.2951,774.0034333333333,0.0051166666666666,774.0034333333333,0.0051166666666666,773.9983166666666,0.0,0.0,1.84172677109018e-13,1.4214813354174181e-13,10800.0,10800.0,1002.405219915,0.0,8.522554190149024e-14
2025-01-01,111,q4_warmup,1.2214,744.8683333333333,0.0,744.8683333333333,0.0,744.8683333333333,0.0,0.0,0.0,-0.0,10800.0,10800.0,909.7821823333334,0.0,0.0
2025-01-01,112,q4_warmup,1.2363,745.0775,0.0,745.0775,0.0,745.0775,0.0,0.0,0.0,-0.0,10800.0,10800.0,921.13931325,0.0,0.0
2025-01-01,113,q4_warmup,1.3339,751.8126000000001,0.0003666666666666,751.8126000000001,0.0003666666666666,751.8122333333334,0.0,0.0,1.1368683772161605e-13,1.2986980197846054e-13,10800.0,10800.0,1002.8423380433336,0.0,-1.6182964256844512e-14
2025-01-01,114,q4_warmup,1.4613,747.695,0.0,747.695,0.0,0.0,0.0,0.0,747.6950000000002,0.0,10800.0,9969.227777777778,0.0,0.0,1.1368683772161605e-13
2025-01-01,115,q4_warmup,1.5521,745.2882166666667,0.0,745.2882166666667,0.0,0.0,0.0,0.0,745.2882166666667,0.0,9969.227777777778,9141.12975925926,0.0,0.0,0.0
2025-01-01,116,q4_warmup,1.5622,739.9705833333334,0.0,739.9705833333334,0.0,0.0,0.0,0.0,739.9705833333334,0.0,9141.12975925926,8318.940222222223,0.0,0.0,0.0
2025-01-01,117,q4_warmup,1.5218,731.1983333333333,0.0,731.1983333333333,0.0,0.0,0.0,0.0,731.1983333333333,0.0,8318.940222222223,7506.497629629631,0.0,0.0,0.0
2025-01-01,118,q4_warmup,1.5047,724.66275,0.0,724.66275,0.0,0.0,0.0,0.0,724.66275,0.0,7506.497629629631,6701.316796296298,0.0,0.0,0.0
2025-01-01,119,q4_warmup,1.4843,716.7724166666667,0.0,716.7724166666667,0.0,0.0,0.0,0.0,716.7724166666663,0.0,6701.316796296298,5904.903000000002,0.0,0.0,-3.410605131648481e-13
2025-01-01,120,q4_warmup,1.4695,719.3316666666666,0.0,719.3316666666666,0.0,0.0,0.0,0.0,719.3316666666666,0.0,5904.903000000002,5105.645592592595,0.0,0.0,0.0
2025-01-01,121,q4_warmup,1.4993,747.2124,0.0,747.2124,0.0,0.0,0.0,0.0,747.2124,0.0,5105.645592592595,4275.409592592595,0.0,0.0,0.0
2025-01-01,122,q4_warmup,1.4946,758.6176666666667,0.0,758.6176666666667,0.0,0.0,0.0,0.0,758.6176666666667,0.0,4275.409592592595,3432.5010740740763,0.0,0.0,0.0
2025-01-01,123,q4_warmup,1.5029,749.9666666666667,0.0,749.9666666666667,0.0,0.0,0.0,0.0,749.9666666666667,0.0,3432.5010740740763,2599.20477777778,0.0,0.0,0.0
2025-01-01,124,q4_warmup,1.5993,755.8489166666667,0.0,755.8489166666667,0.0,0.0,0.0,0.0,755.8489166666667,0.0,2599.20477777778,1759.37264814815,0.0,0.0,0.0
2025-01-01,125,q4_warmup,1.3716,754.8193333333334,0.0,754.8193333333334,0.0,251.38394999999832,0.0,0.0,503.43538333333504,0.0,1759.37264814815,1200.0,344.7982258199977,0.0,0.0
2025-01-01,126,q4_warmup,0.9601,747.2516666666667,0.0,747.2516666666667,0.0,747.2516666666667,0.0,0.0,0.0,0.0,1200.0,1200.0,717.4363251666666,0.0,0.0
2025-01-01,127,q4_warmup,0.9485,758.0383666666667,0.0,758.0383666666667,0.0,758.0383666666667,0.0,0.0,0.0,0.0,1200.0,1200.0,718.9993907833333,0.0,0.0
2025-01-01,128,q4_warmup,1.0064,765.94735,0.0,765.94735,0.0,765.94735,0.0,0.0,0.0,0.0,1200.0,1200.0,770.84941304,0.0,0.0
2025-01-01,129,q4_warmup,0.9622,770.15,0.0,770.15,0.0,770.15,0.0,0.0,0.0,0.0,1200.0,1200.0,741.03833,0.0,0.0
2025-01-01,130,q4_warmup,0.947,775.6191333333333,0.0,775.6191333333333,0.0,775.6191333333333,0.0,0.0,0.0,0.0,1200.0,1200.0,734.5113192666665,0.0,0.0
2025-01-01,131,q4_warmup,0.7428,688.6640833333332,0.0,688.6640833333332,0.0,688.6640833333332,0.0,0.0,0.0,0.0,1200.0,1200.0,511.5396811,0.0,0.0
